town_id,source_name,enabled
17,yalahar|alchemist.quarter~bank:,1
17,yalahar|alchemist.quarter~depot:,1
17,yalahar|alchemist.quarter~ammo:,1
17,yalahar|ammo~ammo:,1
17,yalahar|alchemist.quarter~runes:,1
17,yalahar|alchemist.quarter~potions:,1
17,yalahar|alchemist.quarter~food:,1
17,yalahar|alchemist.quarter~loot.morpel:,1
17,yalahar|alchemist.quarter~loot.oiriz:,1
17,yalahar|alchemist.quarter~temple:,1
17,yalahar|alchemist.quarter~trainers:,1
17,yalahar|alchemist.quarter~magician.quarter:,1
17,yalahar|alchemist.quarter~cemetery.quarter:,1
17,yalahar|alchemist.quarter~sunken.quarter:,1
17,yalahar|alchemist.quarter~factory.quarter:,1
17,yalahar|alchemist.quarter~trade.quarter:,1
17,yalahar|boat~cemetery.quarter:,1
17,yalahar|bank~cemetery.quarter:,1
17,yalahar|depot~cemetery.quarter:,1
17,yalahar|ammo~cemetery.quarter:,1
17,yalahar|runes~cemetery.quarter:,1
17,yalahar|potions~cemetery.quarter:,1
17,yalahar|food~cemetery.quarter:,1
17,yalahar|loot.morpel~cemetery.quarter:,1
17,yalahar|loot.oiriz~cemetery.quarter:,1
17,yalahar|temple~cemetery.quarter:,1
17,yalahar|trainers~cemetery.quarter:,1
17,yalahar|magician.quarter~cemetery.quarter:,1
17,yalahar|sunken.quarter~cemetery.quarter:,1
17,yalahar|factory.quarter~cemetery.quarter:,1
17,yalahar|trade.quarter~cemetery.quarter:,1
17,yalahar|cemetery.quarter~boat:,1
17,yalahar|cemetery.quarter~bank:,1
17,yalahar|cemetery.quarter~depot:,1
17,yalahar|cemetery.quarter~ammo:,1
17,yalahar|cemetery.quarter~runes:,1
17,yalahar|cemetery.quarter~potions:,1
17,yalahar|cemetery.quarter~food:,1
17,yalahar|cemetery.quarter~loot.morpel:,1
17,yalahar|cemetery.quarter~loot.oiriz:,1
17,yalahar|cemetery.quarter~temple:,1
17,yalahar|cemetery.quarter~trainers:,1
17,yalahar|cemetery.quarter~magician.quarter:,1
17,yalahar|cemetery.quarter~sunken.quarter:,1
17,yalahar|cemetery.quarter~factory.quarter:,1
17,yalahar|cemetery.quarter~trade.quarter:,1
17,yalahar|boat~magician.quarter:,1
17,yalahar|bank~magician.quarter:,1
17,yalahar|depot~magician.quarter:,1
17,yalahar|ammo~magician.quarter:,1
17,yalahar|runes~magician.quarter:,1
17,yalahar|potions~magician.quarter:,1
17,yalahar|food~magician.quarter:,1
17,yalahar|loot.morpel~magician.quarter:,1
17,yalahar|loot.oiriz~magician.quarter:,1
17,yalahar|temple~magician.quarter:,1
17,yalahar|trainers~magician.quarter:,1
17,yalahar|sunken.quarter~magician.quarter:,1
17,yalahar|factory.quarter~magician.quarter:,1
17,yalahar|trade.quarter~magician.quarter:,1
17,yalahar|magician.quarter~boat:,1
17,yalahar|magician.quarter~bank:,1
17,yalahar|magician.quarter~depot:,1
17,yalahar|magician.quarter~ammo:,1
17,yalahar|magician.quarter~runes:,1
17,yalahar|magician.quarter~potions:,1
17,yalahar|magician.quarter~food:,1
17,yalahar|magician.quarter~loot.morpel:,1
17,yalahar|magician.quarter~loot.oiriz:,1
17,yalahar|magician.quarter~temple:,1
17,yalahar|magician.quarter~trainers:,1
17,yalahar|magician.quarter~sunken.quarter:,1
17,yalahar|magician.quarter~factory.quarter:,1
17,yalahar|magician.quarter~trade.quarter:,1
17,yalahar|boat~sunken.quarter:,1
17,yalahar|bank~sunken.quarter:,1
17,yalahar|depot~sunken.quarter:,1
17,yalahar|ammo~sunken.quarter:,1
17,yalahar|runes~sunken.quarter:,1
17,yalahar|potions~sunken.quarter:,1
17,yalahar|food~sunken.quarter:,1
17,yalahar|loot.morpel~sunken.quarter:,1
17,yalahar|loot.oiriz~sunken.quarter:,1
17,yalahar|temple~sunken.quarter:,1
17,yalahar|trainers~sunken.quarter:,1
17,yalahar|factory.quarter~sunken.quarter:,1
17,yalahar|trade.quarter~sunken.quarter:,1
17,yalahar|sunken.quarter~boat:,1
17,yalahar|sunken.quarter~bank:,1
17,yalahar|sunken.quarter~depot:,1
17,yalahar|sunken.quarter~ammo:,1
17,yalahar|sunken.quarter~runes:,1
17,yalahar|sunken.quarter~potions:,1
17,yalahar|sunken.quarter~food:,1
17,yalahar|sunken.quarter~loot.morpel:,1
17,yalahar|sunken.quarter~loot.oiriz:,1
17,yalahar|sunken.quarter~temple:,1
17,yalahar|sunken.quarter~trainers:,1
17,yalahar|sunken.quarter~factory.quarter:,1
17,yalahar|sunken.quarter~trade.quarter:,1
17,yalahar|boat~factory.quarter:,1
17,yalahar|bank~factory.quarter:,1
17,yalahar|depot~factory.quarter:,1
17,yalahar|ammo~factory.quarter:,1
17,yalahar|runes~factory.quarter:,1
17,yalahar|potions~factory.quarter:,1
17,yalahar|food~factory.quarter:,1
17,yalahar|loot.morpel~factory.quarter:,1
17,yalahar|loot.oiriz~factory.quarter:,1
17,yalahar|temple~factory.quarter:,1
17,yalahar|trainers~factory.quarter:,1
17,yalahar|trade.quarter~factory.quarter:,1
17,yalahar|factory.quarter~boat:,1
17,yalahar|factory.quarter~bank:,1
17,yalahar|factory.quarter~depot:,1
17,yalahar|factory.quarter~ammo:,1
17,yalahar|factory.quarter~runes:,1
17,yalahar|factory.quarter~potions:,1
17,yalahar|factory.quarter~food:,1
17,yalahar|factory.quarter~loot.morpel:,1
17,yalahar|factory.quarter~loot.oiriz:,1
17,yalahar|factory.quarter~temple:,1
17,yalahar|factory.quarter~trainers:,1
17,yalahar|factory.quarter~trade.quarter:,1
17,yalahar|boat~trade.quarter:,1
17,yalahar|bank~trade.quarter:,1
17,yalahar|depot~trade.quarter:,1
17,yalahar|ammo~trade.quarter:,1
17,yalahar|runes~trade.quarter:,1
17,yalahar|potions~trade.quarter:,1
17,yalahar|food~trade.quarter:,1
17,yalahar|loot.morpel~trade.quarter:,1
17,yalahar|loot.oiriz~trade.quarter:,1
17,yalahar|temple~trade.quarter:,1
17,yalahar|trainers~trade.quarter:,1
17,yalahar|trade.quarter~boat:,1
17,yalahar|trade.quarter~bank:,1
17,yalahar|trade.quarter~depot:,1
17,yalahar|trade.quarter~ammo:,1
17,yalahar|trade.quarter~runes:,1
17,yalahar|trade.quarter~potions:,1
17,yalahar|trade.quarter~food:,1
17,yalahar|trade.quarter~loot.morpel:,1
17,yalahar|trade.quarter~loot.oiriz:,1
17,yalahar|trade.quarter~temple:,1
17,yalahar|trade.quarter~trainers:,1
6,carlin|boat~depot:,1
6,carlin|depot~boat:,1
5,ab'dendriel|temple~depot:,1
5,ab'dendriel|depot~temple:,1
5,ab'dendriel|depot~boat:,1
5,ab'dendriel|boat~depot:,1
12,farmine|carpet~temple:,1
12,farmine|temple~depot:,1
12,farmine|boat~temple:,1
12,farmine|temple~boat:,1
12,farmine|depot~temple:,1
12,farmine|temple~carpet:,1
22,issavi|temple~depot:,1
22,issavi|depot~boat:,1
22,issavi|boat~temple:,1
22,issavi|depot~temple:,1
7,kazordoon|temple~depot:,1
7,kazordoon|depot~temple:,1
7,kazordoon|boat~depot:,1
7,kazordoon|depot~boat:,1
7,kazordoon|carpet~depot:,1
7,kazordoon|depot~carpet:,1
19,krailos|temple~depot:,1
19,krailos|depot~temple:,1
19,krailos|temple~boat:,1
19,krailos|boat~temple:,1
20,rathleton|temple~depot:,1
20,rathleton|depot~temple:,1
20,rathleton|depot~boat:,1
20,rathleton|boat~depot:,1
21,roshamuul|temple~depot:,1
21,roshamuul|depot~temple:,1
21,roshamuul|temple~boat:,1
21,roshamuul|boat~temple:,1
12,farmine|boat~depot:,1
12,farmine|carpet~depot:,1
26,feyrist|temple~boat:,1
26,feyrist|boat~temple:,1
26,feyrist|temple~depot:,1
26,feyrist|depot~temple:,1
21,roshamuul|boat~depot:,1
21,roshamuul|depot~boat:,1
12,farmine|depot~boat:,1
12,farmine|depot~carpet:,1
19,krailos|boat~depot:,1
19,krailos|depot~boat:,1
22,issavi|boat~depot:,1
26,feyrist|boat~depot:,1
26,feyrist|depot~boat:,1
11,edron|potions~exit-potions:,1
0,global|adventurer_stone:,1
9,venore|depot.2~boat:,1
9,venore|boat~depot.2:,1
