source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- port hope|south.exit~boat: (18 waypoints) ---
port hope|loot~food:,stand,32576,32753,7,

# --- port hope|trainers~food: (14 waypoints) ---
port hope|trainers~food:,node,32636,32790,7,
port hope|trainers~food:,node,32629,32785,7,
port hope|trainers~food:,ladder,32629,32785,7,
port hope|trainers~food:,node,32629,32779,6,
port hope|trainers~food:,node,32625,32773,6,
port hope|trainers~food:,node,32618,32772,6,
port hope|trainers~food:,stand,32618,32771,6,
port hope|trainers~food:,node,32613,32765,7,
port hope|trainers~food:,node,32607,32761,7,
port hope|trainers~food:,node,32604,32753,7,
port hope|trainers~food:,node,32595,32752,7,
port hope|trainers~food:,node,32584,32752,7,
port hope|trainers~food:,node,32576,32753,7,
port hope|trainers~food:,stand,32576,32753,7,

# --- port hope|south.exit~trainers: (4 waypoints) ---
port hope|south.exit~trainers:,node,32643,32791,7,
port hope|south.exit~trainers:,node,32636,32791,7,
port hope|south.exit~trainers:,node,32636,32796,7,
port hope|south.exit~trainers:,stand,32636,32796,7,

# --- port hope|east.exit~trainers: (16 waypoints) ---
port hope|east.exit~trainers:,node,32635,32752,7,
port hope|east.exit~trainers:,node,32630,32754,7,
port hope|east.exit~trainers:,node,32630,32760,7,
port hope|east.exit~trainers:,node,32630,32767,7,
port hope|east.exit~trainers:,node,32634,32769,7,
port hope|east.exit~trainers:,node,32638,32769,7,
port hope|east.exit~trainers:,ladder,32638,32769,7,
port hope|east.exit~trainers:,node,32634,32773,6,
port hope|east.exit~trainers:,node,32630,32776,6,
port hope|east.exit~trainers:,node,32629,32780,6,
port hope|east.exit~trainers:,node,32629,32784,6,
port hope|east.exit~trainers:,stand,32629,32785,6,
port hope|east.exit~trainers:,node,32636,32788,7,
port hope|east.exit~trainers:,node,32636,32793,7,
port hope|east.exit~trainers:,node,32636,32796,7,
port hope|east.exit~trainers:,stand,32636,32796,7,

# --- port hope|trainers~trainers: (2 waypoints) ---
port hope|trainers~trainers:,node,32636,32796,7,
port hope|trainers~trainers:,stand,32636,32796,7,

# --- port hope|north.exit~trainers: (11 waypoints) ---
port hope|north.exit~trainers:,node,32617,32752,7,
port hope|north.exit~trainers:,node,32617,32762,7,
port hope|north.exit~trainers:,node,32618,32771,7,
port hope|north.exit~trainers:,ladder,32618,32771,7,
port hope|north.exit~trainers:,node,32623,32773,6,
port hope|north.exit~trainers:,node,32629,32776,6,
port hope|north.exit~trainers:,node,32629,32784,6,
port hope|north.exit~trainers:,stand,32629,32785,6,
port hope|north.exit~trainers:,node,32635,32789,7,
port hope|north.exit~trainers:,node,32636,32796,7,
port hope|north.exit~trainers:,stand,32636,32796,7,

# --- port hope|depot~trainers: (16 waypoints) ---
port hope|depot~trainers:,node,32625,32742,5,
port hope|depot~trainers:,stand,32626,32742,5,
port hope|depot~trainers:,node,32625,32748,6,
port hope|depot~trainers:,stand,32625,32749,6,
port hope|depot~trainers:,node,32622,32754,7,
port hope|depot~trainers:,node,32628,32760,7,
port hope|depot~trainers:,node,32630,32767,7,
port hope|depot~trainers:,node,32638,32769,7,
port hope|depot~trainers:,ladder,32638,32769,7,
port hope|depot~trainers:,node,32633,32773,6,
port hope|depot~trainers:,node,32630,32778,6,
port hope|depot~trainers:,node,32629,32784,6,
port hope|depot~trainers:,stand,32629,32785,6,
port hope|depot~trainers:,node,32636,32789,7,
port hope|depot~trainers:,node,32636,32796,7,
port hope|depot~trainers:,stand,32636,32796,7,

# --- port hope|temple~trainers: (15 waypoints) ---
port hope|temple~trainers:,node,32600,32752,7,
port hope|temple~trainers:,node,32605,32755,7,
port hope|temple~trainers:,node,32607,32761,7,
port hope|temple~trainers:,node,32616,32762,7,
port hope|temple~trainers:,node,32625,32762,7,
port hope|temple~trainers:,node,32630,32767,7,
port hope|temple~trainers:,node,32638,32769,7,
port hope|temple~trainers:,ladder,32638,32769,7,
port hope|temple~trainers:,node,32633,32773,6,
port hope|temple~trainers:,node,32630,32778,6,
port hope|temple~trainers:,node,32629,32784,6,
port hope|temple~trainers:,stand,32629,32785,6,
port hope|temple~trainers:,node,32636,32789,7,
port hope|temple~trainers:,node,32636,32796,7,
port hope|temple~trainers:,stand,32636,32796,7,

# --- port hope|food~trainers: (17 waypoints) ---
port hope|food~trainers:,node,32582,32752,7,
port hope|food~trainers:,node,32591,32752,7,
port hope|food~trainers:,node,32600,32752,7,
port hope|food~trainers:,node,32605,32755,7,
port hope|food~trainers:,node,32607,32761,7,
port hope|food~trainers:,node,32616,32762,7,
port hope|food~trainers:,node,32625,32762,7,
port hope|food~trainers:,node,32630,32767,7,
port hope|food~trainers:,node,32638,32769,7,
port hope|food~trainers:,ladder,32638,32769,7,
port hope|food~trainers:,node,32633,32773,6,
port hope|food~trainers:,node,32630,32778,6,
port hope|food~trainers:,node,32629,32784,6,
port hope|food~trainers:,stand,32629,32785,6,
port hope|food~trainers:,node,32636,32789,7,
port hope|food~trainers:,node,32636,32796,7,
port hope|food~trainers:,stand,32636,32796,7,

# --- port hope|potions~trainers: (15 waypoints) ---
port hope|potions~trainers:,node,32625,32742,5,
port hope|potions~trainers:,stand,32626,32742,5,
port hope|potions~trainers:,node,32625,32748,6,
port hope|potions~trainers:,stand,32625,32749,6,
port hope|potions~trainers:,node,32628,32760,7,
port hope|potions~trainers:,node,32630,32767,7,
port hope|potions~trainers:,node,32638,32769,7,
port hope|potions~trainers:,ladder,32638,32769,7,
port hope|potions~trainers:,node,32633,32773,6,
port hope|potions~trainers:,node,32630,32778,6,
port hope|potions~trainers:,node,32629,32784,6,
port hope|potions~trainers:,stand,32629,32785,6,
port hope|potions~trainers:,node,32636,32789,7,
port hope|potions~trainers:,node,32636,32796,7,
port hope|potions~trainers:,stand,32636,32796,7,

# --- port hope|runes~trainers: (15 waypoints) ---
port hope|runes~trainers:,node,32625,32742,5,
port hope|runes~trainers:,stand,32626,32742,5,
port hope|runes~trainers:,node,32625,32748,6,
port hope|runes~trainers:,stand,32625,32749,6,
port hope|runes~trainers:,node,32628,32760,7,
port hope|runes~trainers:,node,32630,32767,7,
port hope|runes~trainers:,node,32638,32769,7,
port hope|runes~trainers:,ladder,32638,32769,7,
port hope|runes~trainers:,node,32633,32773,6,
port hope|runes~trainers:,node,32630,32778,6,
port hope|runes~trainers:,node,32629,32784,6,
port hope|runes~trainers:,stand,32629,32785,6,
port hope|runes~trainers:,node,32636,32789,7,
port hope|runes~trainers:,node,32636,32796,7,
port hope|runes~trainers:,stand,32636,32796,7,

# --- port hope|bank~trainers: (14 waypoints) ---
port hope|bank~trainers:,node,32632,32746,6,
port hope|bank~trainers:,node,32629,32748,6,
port hope|bank~trainers:,stand,32629,32749,6,
port hope|bank~trainers:,node,32628,32760,7,
port hope|bank~trainers:,node,32630,32767,7,
port hope|bank~trainers:,node,32638,32769,7,
port hope|bank~trainers:,ladder,32638,32769,7,
port hope|bank~trainers:,node,32633,32773,6,
port hope|bank~trainers:,node,32630,32778,6,
port hope|bank~trainers:,node,32629,32784,6,
port hope|bank~trainers:,stand,32629,32785,6,
port hope|bank~trainers:,node,32636,32789,7,
port hope|bank~trainers:,node,32636,32796,7,
port hope|bank~trainers:,stand,32636,32796,7,

# --- port hope|ammo~trainers: (13 waypoints) ---
port hope|ammo~trainers:,node,32629,32748,6,
port hope|ammo~trainers:,stand,32629,32749,6,
port hope|ammo~trainers:,node,32628,32760,7,
port hope|ammo~trainers:,node,32630,32767,7,
port hope|ammo~trainers:,node,32638,32769,7,
port hope|ammo~trainers:,ladder,32638,32769,7,
port hope|ammo~trainers:,node,32633,32773,6,
port hope|ammo~trainers:,node,32630,32778,6,
port hope|ammo~trainers:,node,32629,32784,6,
port hope|ammo~trainers:,stand,32629,32785,6,
port hope|ammo~trainers:,node,32636,32789,7,
port hope|ammo~trainers:,node,32636,32796,7,
port hope|ammo~trainers:,stand,32636,32796,7,

# --- port hope|loot~trainers: (13 waypoints) ---
port hope|loot~trainers:,node,32629,32748,6,
port hope|loot~trainers:,stand,32629,32749,6,
port hope|loot~trainers:,node,32628,32760,7,
port hope|loot~trainers:,node,32630,32767,7,
port hope|loot~trainers:,node,32638,32769,7,
port hope|loot~trainers:,ladder,32638,32769,7,
port hope|loot~trainers:,node,32633,32773,6,
port hope|loot~trainers:,node,32630,32778,6,
port hope|loot~trainers:,node,32629,32784,6,
port hope|loot~trainers:,stand,32629,32785,6,
port hope|loot~trainers:,node,32636,32789,7,
port hope|loot~trainers:,node,32636,32796,7,
port hope|loot~trainers:,stand,32636,32796,7,

# --- port hope|boat~trainers: (16 waypoints) ---
port hope|boat~trainers:,node,32532,32790,6,
port hope|boat~trainers:,node,32539,32791,6,
port hope|boat~trainers:,node,32547,32788,6,
port hope|boat~trainers:,node,32558,32790,6,
port hope|boat~trainers:,node,32566,32790,6,
port hope|boat~trainers:,node,32572,32788,6,
port hope|boat~trainers:,stand,32572,32787,6,
port hope|boat~trainers:,node,32575,32784,7,
port hope|boat~trainers:,node,32583,32784,7,
port hope|boat~trainers:,node,32591,32785,7,
port hope|boat~trainers:,node,32599,32788,7,
port hope|boat~trainers:,node,32609,32789,7,
port hope|boat~trainers:,node,32621,32789,7,
port hope|boat~trainers:,node,32631,32790,7,
port hope|boat~trainers:,node,32636,32796,7,
port hope|boat~trainers:,stand,32636,32796,7,

# --- port hope|south.exit~north.exit: (11 waypoints) ---
port hope|south.exit~north.exit:,node,32643,32791,7,
port hope|south.exit~north.exit:,node,32637,32786,7,
port hope|south.exit~north.exit:,node,32629,32785,7,
port hope|south.exit~north.exit:,ladder,32629,32785,7,
port hope|south.exit~north.exit:,node,32629,32779,6,
port hope|south.exit~north.exit:,node,32628,32773,6,
port hope|south.exit~north.exit:,node,32618,32772,6,
port hope|south.exit~north.exit:,stand,32618,32771,6,
port hope|south.exit~north.exit:,node,32618,32762,7,
port hope|south.exit~north.exit:,node,32617,32755,7,
port hope|south.exit~north.exit:,node,32616,32747,7,

# --- port hope|east.exit~north.exit: (4 waypoints) ---
port hope|east.exit~north.exit:,node,32635,32752,7,
port hope|east.exit~north.exit:,node,32623,32752,7,
port hope|east.exit~north.exit:,node,32617,32750,7,
port hope|east.exit~north.exit:,node,32616,32743,7,

# --- port hope|north.exit~north.exit: (1 waypoints) ---
port hope|north.exit~north.exit:,node,32616,32748,7,

# --- port hope|boat~north.exit: (18 waypoints) ---
port hope|boat~north.exit:,node,32532,32779,6,
port hope|boat~north.exit:,node,32540,32779,6,
port hope|boat~north.exit:,node,32543,32784,6,
port hope|boat~north.exit:,node,32547,32786,6,
port hope|boat~north.exit:,node,32556,32782,6,
port hope|boat~north.exit:,node,32557,32774,6,
port hope|boat~north.exit:,node,32561,32767,6,
port hope|boat~north.exit:,node,32572,32768,6,
port hope|boat~north.exit:,node,32578,32767,6,
port hope|boat~north.exit:,stand,32578,32766,6,
port hope|boat~north.exit:,node,32580,32770,7,
port hope|boat~north.exit:,node,32587,32770,7,
port hope|boat~north.exit:,node,32594,32770,7,
port hope|boat~north.exit:,node,32598,32766,7,
port hope|boat~north.exit:,node,32604,32762,7,
port hope|boat~north.exit:,node,32612,32762,7,
port hope|boat~north.exit:,node,32616,32756,7,
port hope|boat~north.exit:,node,32616,32748,7,

# --- port hope|depot~north.exit: (7 waypoints) ---
port hope|depot~north.exit:,node,32625,32742,5,
port hope|depot~north.exit:,stand,32626,32742,5,
port hope|depot~north.exit:,node,32625,32748,6,
port hope|depot~north.exit:,stand,32625,32749,6,
port hope|depot~north.exit:,node,32622,32745,7,
port hope|depot~north.exit:,node,32620,32750,7,
port hope|depot~north.exit:,node,32616,32748,7,

# --- port hope|temple~north.exit: (6 waypoints) ---
port hope|temple~north.exit:,node,32598,32752,7,
port hope|temple~north.exit:,node,32605,32753,7,
port hope|temple~north.exit:,node,32607,32757,7,
port hope|temple~north.exit:,node,32612,32762,7,
port hope|temple~north.exit:,node,32616,32756,7,
port hope|temple~north.exit:,node,32616,32748,7,

# --- port hope|loot~north.exit: (4 waypoints) ---
port hope|loot~north.exit:,node,32625,32748,6,
port hope|loot~north.exit:,stand,32625,32749,6,
port hope|loot~north.exit:,node,32620,32750,7,
port hope|loot~north.exit:,node,32616,32748,7,

# --- port hope|potions~north.exit: (6 waypoints) ---
port hope|potions~north.exit:,node,32625,32742,5,
port hope|potions~north.exit:,stand,32626,32742,5,
port hope|potions~north.exit:,node,32625,32748,6,
port hope|potions~north.exit:,stand,32625,32749,6,
port hope|potions~north.exit:,node,32620,32750,7,
port hope|potions~north.exit:,node,32616,32748,7,

# --- port hope|runes~north.exit: (6 waypoints) ---
port hope|runes~north.exit:,node,32625,32742,5,
port hope|runes~north.exit:,stand,32626,32742,5,
port hope|runes~north.exit:,node,32625,32748,6,
port hope|runes~north.exit:,stand,32625,32749,6,
port hope|runes~north.exit:,node,32620,32750,7,
port hope|runes~north.exit:,node,32616,32748,7,

# --- port hope|bank~north.exit: (5 waypoints) ---
port hope|bank~north.exit:,node,32632,32746,6,
port hope|bank~north.exit:,node,32625,32748,6,
port hope|bank~north.exit:,stand,32625,32749,6,
port hope|bank~north.exit:,node,32620,32750,7,
port hope|bank~north.exit:,node,32616,32748,7,

# --- port hope|ammo~north.exit: (4 waypoints) ---
port hope|ammo~north.exit:,node,32625,32748,6,
port hope|ammo~north.exit:,stand,32625,32749,6,
port hope|ammo~north.exit:,node,32620,32750,7,
port hope|ammo~north.exit:,node,32616,32748,7,

# --- port hope|food~north.exit: (8 waypoints) ---
port hope|food~north.exit:,node,32582,32753,7,
port hope|food~north.exit:,node,32590,32753,7,
port hope|food~north.exit:,node,32598,32753,7,
port hope|food~north.exit:,node,32605,32753,7,
port hope|food~north.exit:,node,32607,32757,7,
port hope|food~north.exit:,node,32612,32762,7,
port hope|food~north.exit:,node,32616,32756,7,
port hope|food~north.exit:,node,32616,32748,7,

# --- port hope|trainers~north.exit: (10 waypoints) ---
port hope|trainers~north.exit:,node,32636,32790,7,
port hope|trainers~north.exit:,node,32629,32785,7,
port hope|trainers~north.exit:,ladder,32629,32785,7,
port hope|trainers~north.exit:,node,32630,32779,6,
port hope|trainers~north.exit:,node,32627,32773,6,
port hope|trainers~north.exit:,node,32618,32772,6,
port hope|trainers~north.exit:,stand,32618,32771,6,
port hope|trainers~north.exit:,node,32618,32766,7,
port hope|trainers~north.exit:,node,32616,32756,7,
port hope|trainers~north.exit:,node,32616,32748,7,

# --- port hope|south.exit~east.exit: (10 waypoints) ---
port hope|south.exit~east.exit:,node,32643,32791,7,
port hope|south.exit~east.exit:,node,32637,32786,7,
port hope|south.exit~east.exit:,node,32629,32785,7,
port hope|south.exit~east.exit:,ladder,32629,32785,7,
port hope|south.exit~east.exit:,node,32630,32779,6,
port hope|south.exit~east.exit:,node,32633,32773,6,
port hope|south.exit~east.exit:,node,32638,32770,6,
port hope|south.exit~east.exit:,stand,32638,32769,6,
port hope|south.exit~east.exit:,node,32639,32762,7,
port hope|south.exit~east.exit:,node,32643,32755,7,

# --- port hope|east.exit~east.exit: (1 waypoints) ---
port hope|east.exit~east.exit:,node,32638,32754,7,

# --- port hope|food~east.exit: (10 waypoints) ---
port hope|food~east.exit:,node,32582,32753,7,
port hope|food~east.exit:,node,32590,32753,7,
port hope|food~east.exit:,node,32598,32753,7,
port hope|food~east.exit:,node,32604,32754,7,
port hope|food~east.exit:,node,32607,32761,7,
port hope|food~east.exit:,node,32615,32761,7,
port hope|food~east.exit:,node,32623,32761,7,
port hope|food~east.exit:,node,32627,32757,7,
port hope|food~east.exit:,node,32631,32753,7,
port hope|food~east.exit:,node,32638,32754,7,

# --- port hope|temple~east.exit: (9 waypoints) ---
port hope|temple~east.exit:,node,32595,32746,7,
port hope|temple~east.exit:,node,32598,32753,7,
port hope|temple~east.exit:,node,32604,32754,7,
port hope|temple~east.exit:,node,32607,32761,7,
port hope|temple~east.exit:,node,32615,32761,7,
port hope|temple~east.exit:,node,32623,32761,7,
port hope|temple~east.exit:,node,32627,32757,7,
port hope|temple~east.exit:,node,32631,32753,7,
port hope|temple~east.exit:,node,32638,32754,7,

# --- port hope|depot~east.exit: (7 waypoints) ---
port hope|depot~east.exit:,node,32625,32742,5,
port hope|depot~east.exit:,stand,32626,32742,5,
port hope|depot~east.exit:,node,32625,32748,6,
port hope|depot~east.exit:,stand,32625,32749,6,
port hope|depot~east.exit:,node,32623,32752,7,
port hope|depot~east.exit:,node,32631,32753,7,
port hope|depot~east.exit:,node,32638,32754,7,

# --- port hope|runes~east.exit: (6 waypoints) ---
port hope|runes~east.exit:,node,32625,32742,5,
port hope|runes~east.exit:,stand,32626,32742,5,
port hope|runes~east.exit:,node,32629,32748,6,
port hope|runes~east.exit:,stand,32629,32749,6,
port hope|runes~east.exit:,node,32631,32753,7,
port hope|runes~east.exit:,node,32638,32754,7,

# --- port hope|potions~east.exit: (6 waypoints) ---
port hope|potions~east.exit:,node,32625,32742,5,
port hope|potions~east.exit:,stand,32626,32742,5,
port hope|potions~east.exit:,node,32629,32748,6,
port hope|potions~east.exit:,stand,32629,32749,6,
port hope|potions~east.exit:,node,32631,32753,7,
port hope|potions~east.exit:,node,32638,32754,7,

# --- port hope|bank~east.exit: (5 waypoints) ---
port hope|bank~east.exit:,node,32632,32747,6,
port hope|bank~east.exit:,node,32629,32748,6,
port hope|bank~east.exit:,stand,32629,32749,6,
port hope|bank~east.exit:,node,32631,32753,7,
port hope|bank~east.exit:,node,32638,32754,7,

# --- port hope|ammo~east.exit: (4 waypoints) ---
port hope|ammo~east.exit:,node,32629,32748,6,
port hope|ammo~east.exit:,stand,32629,32749,6,
port hope|ammo~east.exit:,node,32631,32753,7,
port hope|ammo~east.exit:,node,32638,32754,7,

# --- port hope|loot~east.exit: (4 waypoints) ---
port hope|loot~east.exit:,node,32629,32748,6,
port hope|loot~east.exit:,stand,32629,32749,6,
port hope|loot~east.exit:,node,32631,32753,7,
port hope|loot~east.exit:,node,32638,32754,7,

# --- port hope|boat~east.exit: (22 waypoints) ---
port hope|boat~east.exit:,node,32532,32781,6,
port hope|boat~east.exit:,node,32537,32779,6,
port hope|boat~east.exit:,node,32543,32783,6,
port hope|boat~east.exit:,node,32547,32786,6,
port hope|boat~east.exit:,node,32554,32784,6,
port hope|boat~east.exit:,node,32557,32779,6,
port hope|boat~east.exit:,node,32557,32773,6,
port hope|boat~east.exit:,node,32562,32767,6,
port hope|boat~east.exit:,node,32572,32768,6,
port hope|boat~east.exit:,node,32578,32767,6,
port hope|boat~east.exit:,stand,32578,32766,6,
port hope|boat~east.exit:,node,32579,32770,7,
port hope|boat~east.exit:,node,32586,32770,7,
port hope|boat~east.exit:,node,32593,32770,7,
port hope|boat~east.exit:,node,32597,32768,7,
port hope|boat~east.exit:,node,32600,32763,7,
port hope|boat~east.exit:,node,32607,32761,7,
port hope|boat~east.exit:,node,32615,32761,7,
port hope|boat~east.exit:,node,32623,32761,7,
port hope|boat~east.exit:,node,32627,32757,7,
port hope|boat~east.exit:,node,32631,32753,7,
port hope|boat~east.exit:,node,32638,32754,7,

# --- port hope|trainers~east.exit: (11 waypoints) ---
port hope|trainers~east.exit:,node,32636,32792,7,
port hope|trainers~east.exit:,node,32636,32786,7,
port hope|trainers~east.exit:,node,32629,32785,7,
port hope|trainers~east.exit:,ladder,32629,32785,7,
port hope|trainers~east.exit:,node,32630,32780,6,
port hope|trainers~east.exit:,node,32632,32773,6,
port hope|trainers~east.exit:,node,32638,32770,6,
port hope|trainers~east.exit:,stand,32638,32769,6,
port hope|trainers~east.exit:,node,32639,32765,7,
port hope|trainers~east.exit:,node,32639,32760,7,
port hope|trainers~east.exit:,node,32638,32754,7,

# --- port hope|north.exit~east.exit: (4 waypoints) ---
port hope|north.exit~east.exit:,node,32617,32748,7,
port hope|north.exit~east.exit:,node,32623,32752,7,
port hope|north.exit~east.exit:,node,32631,32753,7,
port hope|north.exit~east.exit:,node,32638,32754,7,

# --- port hope|boat~south.exit: (17 waypoints) ---
port hope|boat~south.exit:,node,32532,32790,6,
port hope|boat~south.exit:,node,32539,32792,6,
port hope|boat~south.exit:,node,32546,32788,6,
port hope|boat~south.exit:,node,32555,32789,6,
port hope|boat~south.exit:,node,32564,32790,6,
port hope|boat~south.exit:,node,32571,32788,6,
port hope|boat~south.exit:,stand,32572,32787,6,
port hope|boat~south.exit:,node,32576,32784,7,
port hope|boat~south.exit:,node,32585,32784,7,
port hope|boat~south.exit:,node,32593,32788,7,
port hope|boat~south.exit:,node,32602,32789,7,
port hope|boat~south.exit:,node,32611,32789,7,
port hope|boat~south.exit:,node,32620,32790,7,
port hope|boat~south.exit:,node,32631,32790,7,
port hope|boat~south.exit:,node,32641,32790,7,
port hope|boat~south.exit:,node,32645,32795,7,
port hope|boat~south.exit:,node,32649,32799,7,

# --- port hope|temple~south.exit: (18 waypoints) ---
port hope|temple~south.exit:,node,32598,32750,7,
port hope|temple~south.exit:,node,32604,32753,7,
port hope|temple~south.exit:,node,32607,32761,7,
port hope|temple~south.exit:,node,32615,32762,7,
port hope|temple~south.exit:,node,32621,32766,7,
port hope|temple~south.exit:,node,32625,32769,7,
port hope|temple~south.exit:,node,32631,32769,7,
port hope|temple~south.exit:,node,32638,32769,7,
port hope|temple~south.exit:,ladder,32638,32769,7,
port hope|temple~south.exit:,node,32636,32773,6,
port hope|temple~south.exit:,node,32630,32773,6,
port hope|temple~south.exit:,node,32630,32778,6,
port hope|temple~south.exit:,node,32629,32784,6,
port hope|temple~south.exit:,stand,32629,32785,6,
port hope|temple~south.exit:,node,32637,32786,7,
port hope|temple~south.exit:,node,32641,32790,7,
port hope|temple~south.exit:,node,32645,32795,7,
port hope|temple~south.exit:,node,32649,32799,7,

# --- port hope|food~south.exit: (19 waypoints) ---
port hope|food~south.exit:,node,32582,32753,7,
port hope|food~south.exit:,node,32592,32754,7,
port hope|food~south.exit:,node,32596,32761,7,
port hope|food~south.exit:,node,32607,32761,7,
port hope|food~south.exit:,node,32615,32762,7,
port hope|food~south.exit:,node,32621,32766,7,
port hope|food~south.exit:,node,32625,32769,7,
port hope|food~south.exit:,node,32631,32769,7,
port hope|food~south.exit:,node,32638,32769,7,
port hope|food~south.exit:,ladder,32638,32769,7,
port hope|food~south.exit:,node,32636,32773,6,
port hope|food~south.exit:,node,32630,32773,6,
port hope|food~south.exit:,node,32630,32778,6,
port hope|food~south.exit:,node,32629,32784,6,
port hope|food~south.exit:,stand,32629,32785,6,
port hope|food~south.exit:,node,32637,32786,7,
port hope|food~south.exit:,node,32641,32790,7,
port hope|food~south.exit:,node,32645,32795,7,
port hope|food~south.exit:,node,32649,32799,7,

# --- port hope|trainers~south.exit: (4 waypoints) ---
port hope|trainers~south.exit:,node,32636,32791,7,
port hope|trainers~south.exit:,node,32642,32791,7,
port hope|trainers~south.exit:,node,32645,32795,7,
port hope|trainers~south.exit:,node,32649,32799,7,

# --- port hope|depot~south.exit: (19 waypoints) ---
port hope|depot~south.exit:,node,32625,32742,5,
port hope|depot~south.exit:,stand,32626,32742,5,
port hope|depot~south.exit:,node,32625,32748,6,
port hope|depot~south.exit:,stand,32625,32749,6,
port hope|depot~south.exit:,node,32623,32752,7,
port hope|depot~south.exit:,node,32628,32757,7,
port hope|depot~south.exit:,node,32629,32763,7,
port hope|depot~south.exit:,node,32631,32769,7,
port hope|depot~south.exit:,node,32638,32769,7,
port hope|depot~south.exit:,ladder,32638,32769,7,
port hope|depot~south.exit:,node,32636,32773,6,
port hope|depot~south.exit:,node,32630,32773,6,
port hope|depot~south.exit:,node,32630,32778,6,
port hope|depot~south.exit:,node,32629,32784,6,
port hope|depot~south.exit:,stand,32629,32785,6,
port hope|depot~south.exit:,node,32637,32786,7,
port hope|depot~south.exit:,node,32642,32791,7,
port hope|depot~south.exit:,node,32645,32795,7,
port hope|depot~south.exit:,node,32649,32799,7,

# --- port hope|north.exit~south.exit: (16 waypoints) ---
port hope|north.exit~south.exit:,node,32617,32749,7,
port hope|north.exit~south.exit:,node,32623,32752,7,
port hope|north.exit~south.exit:,node,32628,32757,7,
port hope|north.exit~south.exit:,node,32629,32763,7,
port hope|north.exit~south.exit:,node,32631,32769,7,
port hope|north.exit~south.exit:,node,32638,32769,7,
port hope|north.exit~south.exit:,ladder,32638,32769,7,
port hope|north.exit~south.exit:,node,32636,32773,6,
port hope|north.exit~south.exit:,node,32630,32773,6,
port hope|north.exit~south.exit:,node,32630,32778,6,
port hope|north.exit~south.exit:,node,32629,32784,6,
port hope|north.exit~south.exit:,stand,32629,32785,6,
port hope|north.exit~south.exit:,node,32637,32786,7,
port hope|north.exit~south.exit:,node,32642,32791,7,
port hope|north.exit~south.exit:,node,32645,32795,7,
port hope|north.exit~south.exit:,node,32649,32799,7,

# --- port hope|runes~south.exit: (18 waypoints) ---
port hope|runes~south.exit:,node,32625,32742,5,
port hope|runes~south.exit:,stand,32626,32742,5,
port hope|runes~south.exit:,node,32629,32748,6,
port hope|runes~south.exit:,stand,32629,32749,6,
port hope|runes~south.exit:,node,32629,32757,7,
port hope|runes~south.exit:,node,32629,32763,7,
port hope|runes~south.exit:,node,32631,32769,7,
port hope|runes~south.exit:,node,32638,32769,7,
port hope|runes~south.exit:,ladder,32638,32769,7,
port hope|runes~south.exit:,node,32636,32773,6,
port hope|runes~south.exit:,node,32630,32773,6,
port hope|runes~south.exit:,node,32630,32778,6,
port hope|runes~south.exit:,node,32629,32784,6,
port hope|runes~south.exit:,stand,32629,32785,6,
port hope|runes~south.exit:,node,32637,32786,7,
port hope|runes~south.exit:,node,32642,32791,7,
port hope|runes~south.exit:,node,32645,32795,7,
port hope|runes~south.exit:,node,32649,32799,7,

# --- port hope|potions~south.exit: (18 waypoints) ---
port hope|potions~south.exit:,node,32625,32742,5,
port hope|potions~south.exit:,stand,32626,32742,5,
port hope|potions~south.exit:,node,32629,32748,6,
port hope|potions~south.exit:,stand,32629,32749,6,
port hope|potions~south.exit:,node,32629,32757,7,
port hope|potions~south.exit:,node,32629,32763,7,
port hope|potions~south.exit:,node,32631,32769,7,
port hope|potions~south.exit:,node,32638,32769,7,
port hope|potions~south.exit:,ladder,32638,32769,7,
port hope|potions~south.exit:,node,32636,32773,6,
port hope|potions~south.exit:,node,32630,32773,6,
port hope|potions~south.exit:,node,32630,32778,6,
port hope|potions~south.exit:,node,32629,32784,6,
port hope|potions~south.exit:,stand,32629,32785,6,
port hope|potions~south.exit:,node,32637,32786,7,
port hope|potions~south.exit:,node,32642,32791,7,
port hope|potions~south.exit:,node,32645,32795,7,
port hope|potions~south.exit:,node,32649,32799,7,

# --- port hope|bank~south.exit: (17 waypoints) ---
port hope|bank~south.exit:,node,32632,32745,6,
port hope|bank~south.exit:,node,32629,32748,6,
port hope|bank~south.exit:,stand,32629,32749,6,
port hope|bank~south.exit:,node,32629,32757,7,
port hope|bank~south.exit:,node,32629,32763,7,
port hope|bank~south.exit:,node,32631,32769,7,
port hope|bank~south.exit:,node,32638,32769,7,
port hope|bank~south.exit:,ladder,32638,32769,7,
port hope|bank~south.exit:,node,32636,32773,6,
port hope|bank~south.exit:,node,32630,32773,6,
port hope|bank~south.exit:,node,32630,32778,6,
port hope|bank~south.exit:,node,32629,32784,6,
port hope|bank~south.exit:,stand,32629,32785,6,
port hope|bank~south.exit:,node,32637,32786,7,
port hope|bank~south.exit:,node,32642,32791,7,
port hope|bank~south.exit:,node,32645,32795,7,
port hope|bank~south.exit:,node,32649,32799,7,

# --- port hope|ammo~south.exit: (16 waypoints) ---
port hope|ammo~south.exit:,node,32629,32748,6,
port hope|ammo~south.exit:,stand,32629,32749,6,
port hope|ammo~south.exit:,node,32629,32757,7,
port hope|ammo~south.exit:,node,32629,32763,7,
