source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- yalahar|bank~tools: (11 waypoints) ---
yalahar|cemetery.quarter~arena.quarter:,stand,32776,31137,7,
yalahar|cemetery.quarter~arena.quarter:,stand,32776,31139,6,
yalahar|cemetery.quarter~arena.quarter:,stand,32776,31140,5,

# --- yalahar|alchemist.quarter~arena.quarter: (4 waypoints) ---
yalahar|alchemist.quarter~arena.quarter:,node,32740,31159,7,
yalahar|alchemist.quarter~arena.quarter:,stand,32741,31159,7,
yalahar|alchemist.quarter~arena.quarter:,stand,32743,31159,6,
yalahar|alchemist.quarter~arena.quarter:,stand,32744,31160,5,

# --- yalahar|sunken.quarter~arena.quarter: (4 waypoints) ---
yalahar|sunken.quarter~arena.quarter:,node,32879,31201,7,
yalahar|sunken.quarter~arena.quarter:,stand,32878,31201,7,
yalahar|sunken.quarter~arena.quarter:,stand,32876,31201,6,
yalahar|sunken.quarter~arena.quarter:,stand,32875,31201,5,

# --- yalahar|factory.quarter~arena.quarter: (5 waypoints) ---
yalahar|factory.quarter~arena.quarter:,node,32861,31259,7,
yalahar|factory.quarter~arena.quarter:,stand,32861,31258,7,
yalahar|factory.quarter~arena.quarter:,stand,32858,31255,6,
yalahar|factory.quarter~arena.quarter:,node,32855,31252,5,
yalahar|factory.quarter~arena.quarter:,stand,32855,31252,5,

# --- yalahar|trade.quarter~arena.quarter: (4 waypoints) ---
yalahar|trade.quarter~arena.quarter:,node,32835,31273,7,
yalahar|trade.quarter~arena.quarter:,stand,32835,31272,7,
yalahar|trade.quarter~arena.quarter:,stand,32835,31270,6,
yalahar|trade.quarter~arena.quarter:,stand,32834,31269,5,

# --- yalahar|boat~alchemist.quarter: (27 waypoints) ---
yalahar|boat~alchemist.quarter:,node,32811,31271,6,
yalahar|boat~alchemist.quarter:,node,32811,31265,6,
yalahar|boat~alchemist.quarter:,node,32807,31259,6,
yalahar|boat~alchemist.quarter:,node,32802,31257,6,
yalahar|boat~alchemist.quarter:,stand,32802,31256,6,
yalahar|boat~alchemist.quarter:,node,32802,31249,7,
yalahar|boat~alchemist.quarter:,node,32801,31241,7,
yalahar|boat~alchemist.quarter:,node,32800,31234,7,
yalahar|boat~alchemist.quarter:,node,32794,31232,7,
yalahar|boat~alchemist.quarter:,node,32785,31232,7,
yalahar|boat~alchemist.quarter:,node,32776,31232,7,
yalahar|boat~alchemist.quarter:,node,32772,31237,7,
yalahar|boat~alchemist.quarter:,node,32771,31243,7,
yalahar|boat~alchemist.quarter:,node,32762,31243,7,
yalahar|boat~alchemist.quarter:,node,32757,31238,7,
yalahar|boat~alchemist.quarter:,node,32752,31231,7,
yalahar|boat~alchemist.quarter:,node,32748,31224,7,
yalahar|boat~alchemist.quarter:,node,32746,31217,7,
yalahar|boat~alchemist.quarter:,node,32744,31209,7,
yalahar|boat~alchemist.quarter:,node,32744,31199,7,
yalahar|boat~alchemist.quarter:,node,32744,31190,7,
yalahar|boat~alchemist.quarter:,node,32746,31183,7,
yalahar|boat~alchemist.quarter:,node,32749,31177,7,
yalahar|boat~alchemist.quarter:,node,32750,31171,7,
yalahar|boat~alchemist.quarter:,stand,32750,31170,7,
yalahar|boat~alchemist.quarter:,stand,32748,31167,6,
yalahar|boat~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|bank~alchemist.quarter: (26 waypoints) ---
yalahar|bank~alchemist.quarter:,node,32830,31248,7,
yalahar|bank~alchemist.quarter:,node,32830,31241,7,
yalahar|bank~alchemist.quarter:,node,32829,31234,7,
yalahar|bank~alchemist.quarter:,node,32821,31234,7,
yalahar|bank~alchemist.quarter:,node,32813,31234,7,
yalahar|bank~alchemist.quarter:,node,32806,31234,7,
yalahar|bank~alchemist.quarter:,node,32800,31234,7,
yalahar|bank~alchemist.quarter:,node,32794,31232,7,
yalahar|bank~alchemist.quarter:,node,32785,31232,7,
yalahar|bank~alchemist.quarter:,node,32776,31232,7,
yalahar|bank~alchemist.quarter:,node,32772,31237,7,
yalahar|bank~alchemist.quarter:,node,32771,31243,7,
yalahar|bank~alchemist.quarter:,node,32762,31243,7,
yalahar|bank~alchemist.quarter:,node,32757,31238,7,
yalahar|bank~alchemist.quarter:,node,32752,31231,7,
yalahar|bank~alchemist.quarter:,node,32748,31224,7,
yalahar|bank~alchemist.quarter:,node,32746,31217,7,
yalahar|bank~alchemist.quarter:,node,32744,31209,7,
yalahar|bank~alchemist.quarter:,node,32744,31199,7,
yalahar|bank~alchemist.quarter:,node,32744,31190,7,
yalahar|bank~alchemist.quarter:,node,32746,31183,7,
yalahar|bank~alchemist.quarter:,node,32749,31177,7,
yalahar|bank~alchemist.quarter:,node,32750,31171,7,
yalahar|bank~alchemist.quarter:,stand,32750,31170,7,
yalahar|bank~alchemist.quarter:,stand,32748,31167,6,
yalahar|bank~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|depot~alchemist.quarter: (23 waypoints) ---
yalahar|depot~alchemist.quarter:,node,32798,31247,7,
yalahar|depot~alchemist.quarter:,stand,32797,31246,7,
yalahar|depot~alchemist.quarter:,node,32778,31248,5,
yalahar|depot~alchemist.quarter:,stand,32777,31247,5,
yalahar|depot~alchemist.quarter:,node,32786,31247,6,
yalahar|depot~alchemist.quarter:,stand,32786,31248,6,
yalahar|depot~alchemist.quarter:,node,32780,31249,7,
yalahar|depot~alchemist.quarter:,node,32772,31249,7,
yalahar|depot~alchemist.quarter:,node,32766,31248,7,
yalahar|depot~alchemist.quarter:,node,32762,31243,7,
yalahar|depot~alchemist.quarter:,node,32757,31238,7,
yalahar|depot~alchemist.quarter:,node,32752,31231,7,
yalahar|depot~alchemist.quarter:,node,32748,31224,7,
yalahar|depot~alchemist.quarter:,node,32746,31217,7,
yalahar|depot~alchemist.quarter:,node,32744,31209,7,
yalahar|depot~alchemist.quarter:,node,32744,31199,7,
yalahar|depot~alchemist.quarter:,node,32744,31190,7,
yalahar|depot~alchemist.quarter:,node,32746,31183,7,
yalahar|depot~alchemist.quarter:,node,32749,31177,7,
yalahar|depot~alchemist.quarter:,node,32750,31171,7,
yalahar|depot~alchemist.quarter:,stand,32750,31170,7,
yalahar|depot~alchemist.quarter:,stand,32748,31167,6,
yalahar|depot~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|ammo~alchemist.quarter: (23 waypoints) ---
yalahar|ammo~alchemist.quarter:,stand,32789,31239,3,
yalahar|ammo~alchemist.quarter:,stand,32790,31239,4,
yalahar|ammo~alchemist.quarter:,stand,32789,31239,5,
yalahar|ammo~alchemist.quarter:,stand,32790,31239,6,
yalahar|ammo~alchemist.quarter:,node,32789,31236,7,
yalahar|ammo~alchemist.quarter:,node,32785,31232,7,
yalahar|ammo~alchemist.quarter:,node,32776,31232,7,
yalahar|ammo~alchemist.quarter:,node,32772,31237,7,
yalahar|ammo~alchemist.quarter:,node,32771,31243,7,
yalahar|ammo~alchemist.quarter:,node,32762,31243,7,
yalahar|ammo~alchemist.quarter:,node,32757,31238,7,
yalahar|ammo~alchemist.quarter:,node,32752,31231,7,
yalahar|ammo~alchemist.quarter:,node,32748,31224,7,
yalahar|ammo~alchemist.quarter:,node,32746,31217,7,
yalahar|ammo~alchemist.quarter:,node,32744,31209,7,
yalahar|ammo~alchemist.quarter:,node,32744,31199,7,
yalahar|ammo~alchemist.quarter:,node,32744,31190,7,
yalahar|ammo~alchemist.quarter:,node,32746,31183,7,
yalahar|ammo~alchemist.quarter:,node,32749,31177,7,
yalahar|ammo~alchemist.quarter:,node,32750,31171,7,
yalahar|ammo~alchemist.quarter:,stand,32750,31170,7,
yalahar|ammo~alchemist.quarter:,stand,32748,31167,6,
yalahar|ammo~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|runes~alchemist.quarter: (21 waypoints) ---
yalahar|runes~alchemist.quarter:,stand,32789,31239,5,
yalahar|runes~alchemist.quarter:,stand,32790,31239,6,
yalahar|runes~alchemist.quarter:,node,32789,31236,7,
yalahar|runes~alchemist.quarter:,node,32785,31232,7,
yalahar|runes~alchemist.quarter:,node,32776,31232,7,
yalahar|runes~alchemist.quarter:,node,32772,31237,7,
yalahar|runes~alchemist.quarter:,node,32771,31243,7,
yalahar|runes~alchemist.quarter:,node,32762,31243,7,
yalahar|runes~alchemist.quarter:,node,32757,31238,7,
yalahar|runes~alchemist.quarter:,node,32752,31231,7,
yalahar|runes~alchemist.quarter:,node,32748,31224,7,
yalahar|runes~alchemist.quarter:,node,32746,31217,7,
yalahar|runes~alchemist.quarter:,node,32744,31209,7,
yalahar|runes~alchemist.quarter:,node,32744,31199,7,
yalahar|runes~alchemist.quarter:,node,32744,31190,7,
yalahar|runes~alchemist.quarter:,node,32746,31183,7,
yalahar|runes~alchemist.quarter:,node,32749,31177,7,
yalahar|runes~alchemist.quarter:,node,32750,31171,7,
yalahar|runes~alchemist.quarter:,stand,32750,31170,7,
yalahar|runes~alchemist.quarter:,stand,32748,31167,6,
yalahar|runes~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|potions~alchemist.quarter: (21 waypoints) ---
yalahar|potions~alchemist.quarter:,stand,32789,31239,5,
yalahar|potions~alchemist.quarter:,stand,32790,31239,6,
yalahar|potions~alchemist.quarter:,node,32789,31236,7,
yalahar|potions~alchemist.quarter:,node,32785,31232,7,
yalahar|potions~alchemist.quarter:,node,32776,31232,7,
yalahar|potions~alchemist.quarter:,node,32772,31237,7,
yalahar|potions~alchemist.quarter:,node,32771,31243,7,
yalahar|potions~alchemist.quarter:,node,32762,31243,7,
yalahar|potions~alchemist.quarter:,node,32757,31238,7,
yalahar|potions~alchemist.quarter:,node,32752,31231,7,
yalahar|potions~alchemist.quarter:,node,32748,31224,7,
yalahar|potions~alchemist.quarter:,node,32746,31217,7,
yalahar|potions~alchemist.quarter:,node,32744,31209,7,
yalahar|potions~alchemist.quarter:,node,32744,31199,7,
yalahar|potions~alchemist.quarter:,node,32744,31190,7,
yalahar|potions~alchemist.quarter:,node,32746,31183,7,
yalahar|potions~alchemist.quarter:,node,32749,31177,7,
yalahar|potions~alchemist.quarter:,node,32750,31171,7,
yalahar|potions~alchemist.quarter:,stand,32750,31170,7,
yalahar|potions~alchemist.quarter:,stand,32748,31167,6,
yalahar|potions~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|food~alchemist.quarter: (17 waypoints) ---
yalahar|food~alchemist.quarter:,node,32859,31208,7,
yalahar|food~alchemist.quarter:,node,32859,31199,7,
yalahar|food~alchemist.quarter:,node,32859,31189,7,
yalahar|food~alchemist.quarter:,node,32855,31179,7,
yalahar|food~alchemist.quarter:,node,32848,31171,7,
yalahar|food~alchemist.quarter:,node,32840,31164,7,
yalahar|food~alchemist.quarter:,node,32830,31158,7,
yalahar|food~alchemist.quarter:,node,32820,31153,7,
yalahar|food~alchemist.quarter:,node,32809,31150,7,
yalahar|food~alchemist.quarter:,node,32795,31150,7,
yalahar|food~alchemist.quarter:,node,32783,31153,7,
yalahar|food~alchemist.quarter:,node,32771,31158,7,
yalahar|food~alchemist.quarter:,node,32761,31164,7,
yalahar|food~alchemist.quarter:,node,32753,31168,7,
yalahar|food~alchemist.quarter:,stand,32752,31168,7,
yalahar|food~alchemist.quarter:,stand,32750,31165,6,
yalahar|food~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|loot.morpel~alchemist.quarter: (25 waypoints) ---
yalahar|loot.morpel~alchemist.quarter:,node,32829,31239,7,
yalahar|loot.morpel~alchemist.quarter:,node,32829,31234,7,
yalahar|loot.morpel~alchemist.quarter:,node,32821,31234,7,
yalahar|loot.morpel~alchemist.quarter:,node,32813,31234,7,
yalahar|loot.morpel~alchemist.quarter:,node,32806,31234,7,
yalahar|loot.morpel~alchemist.quarter:,node,32800,31234,7,
yalahar|loot.morpel~alchemist.quarter:,node,32794,31232,7,
yalahar|loot.morpel~alchemist.quarter:,node,32785,31232,7,
yalahar|loot.morpel~alchemist.quarter:,node,32776,31232,7,
yalahar|loot.morpel~alchemist.quarter:,node,32772,31237,7,
yalahar|loot.morpel~alchemist.quarter:,node,32771,31243,7,
yalahar|loot.morpel~alchemist.quarter:,node,32762,31243,7,
yalahar|loot.morpel~alchemist.quarter:,node,32757,31238,7,
yalahar|loot.morpel~alchemist.quarter:,node,32752,31231,7,
yalahar|loot.morpel~alchemist.quarter:,node,32748,31224,7,
yalahar|loot.morpel~alchemist.quarter:,node,32746,31217,7,
yalahar|loot.morpel~alchemist.quarter:,node,32744,31209,7,
yalahar|loot.morpel~alchemist.quarter:,node,32744,31199,7,
yalahar|loot.morpel~alchemist.quarter:,node,32744,31190,7,
yalahar|loot.morpel~alchemist.quarter:,node,32746,31183,7,
yalahar|loot.morpel~alchemist.quarter:,node,32749,31177,7,
yalahar|loot.morpel~alchemist.quarter:,node,32750,31171,7,
yalahar|loot.morpel~alchemist.quarter:,stand,32750,31170,7,
yalahar|loot.morpel~alchemist.quarter:,stand,32748,31167,6,
yalahar|loot.morpel~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|loot.oiriz~alchemist.quarter: (18 waypoints) ---
yalahar|loot.oiriz~alchemist.quarter:,node,32785,31232,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32776,31232,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32772,31237,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32771,31243,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32762,31243,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32757,31238,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32752,31231,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32748,31224,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32746,31217,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32744,31209,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32744,31199,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32744,31190,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32746,31183,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32749,31177,7,
yalahar|loot.oiriz~alchemist.quarter:,node,32750,31171,7,
yalahar|loot.oiriz~alchemist.quarter:,stand,32750,31170,7,
yalahar|loot.oiriz~alchemist.quarter:,stand,32748,31167,6,
yalahar|loot.oiriz~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|temple~alchemist.quarter: (27 waypoints) ---
yalahar|temple~alchemist.quarter:,node,32785,31270,7,
yalahar|temple~alchemist.quarter:,stand,32784,31269,7,
yalahar|temple~alchemist.quarter:,node,32782,31263,6,
yalahar|temple~alchemist.quarter:,node,32787,31259,6,
yalahar|temple~alchemist.quarter:,node,32794,31259,6,
yalahar|temple~alchemist.quarter:,node,32800,31257,6,
yalahar|temple~alchemist.quarter:,stand,32800,31256,6,
yalahar|temple~alchemist.quarter:,node,32799,31252,7,
yalahar|temple~alchemist.quarter:,node,32792,31254,7,
yalahar|temple~alchemist.quarter:,node,32784,31254,7,
yalahar|temple~alchemist.quarter:,node,32776,31254,7,
yalahar|temple~alchemist.quarter:,node,32771,31252,7,
yalahar|temple~alchemist.quarter:,node,32766,31248,7,
yalahar|temple~alchemist.quarter:,node,32762,31243,7,
yalahar|temple~alchemist.quarter:,node,32757,31238,7,
yalahar|temple~alchemist.quarter:,node,32752,31231,7,
yalahar|temple~alchemist.quarter:,node,32748,31224,7,
yalahar|temple~alchemist.quarter:,node,32746,31217,7,
yalahar|temple~alchemist.quarter:,node,32744,31209,7,
yalahar|temple~alchemist.quarter:,node,32744,31199,7,
yalahar|temple~alchemist.quarter:,node,32744,31190,7,
yalahar|temple~alchemist.quarter:,node,32746,31183,7,
yalahar|temple~alchemist.quarter:,node,32749,31177,7,
yalahar|temple~alchemist.quarter:,node,32750,31171,7,
yalahar|temple~alchemist.quarter:,stand,32750,31170,7,
yalahar|temple~alchemist.quarter:,stand,32748,31167,6,
yalahar|temple~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|trainers~alchemist.quarter: (22 waypoints) ---
yalahar|trainers~alchemist.quarter:,node,32778,31248,5,
yalahar|trainers~alchemist.quarter:,stand,32777,31247,5,
yalahar|trainers~alchemist.quarter:,node,32781,31249,6,
yalahar|trainers~alchemist.quarter:,node,32785,31249,6,
yalahar|trainers~alchemist.quarter:,stand,32786,31248,6,
yalahar|trainers~alchemist.quarter:,node,32780,31249,7,
yalahar|trainers~alchemist.quarter:,node,32772,31249,7,
yalahar|trainers~alchemist.quarter:,node,32766,31248,7,
yalahar|trainers~alchemist.quarter:,node,32762,31243,7,
yalahar|trainers~alchemist.quarter:,node,32757,31238,7,
yalahar|trainers~alchemist.quarter:,node,32752,31231,7,
yalahar|trainers~alchemist.quarter:,node,32748,31224,7,
yalahar|trainers~alchemist.quarter:,node,32746,31217,7,
yalahar|trainers~alchemist.quarter:,node,32744,31209,7,
yalahar|trainers~alchemist.quarter:,node,32744,31199,7,
yalahar|trainers~alchemist.quarter:,node,32744,31190,7,
yalahar|trainers~alchemist.quarter:,node,32746,31183,7,
yalahar|trainers~alchemist.quarter:,node,32749,31177,7,
yalahar|trainers~alchemist.quarter:,node,32750,31171,7,
yalahar|trainers~alchemist.quarter:,stand,32750,31170,7,
yalahar|trainers~alchemist.quarter:,stand,32748,31167,6,
yalahar|trainers~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|magician.quarter~alchemist.quarter: (17 waypoints) ---
yalahar|magician.quarter~alchemist.quarter:,node,32834,31142,7,
yalahar|magician.quarter~alchemist.quarter:,stand,32834,31143,7,
yalahar|magician.quarter~alchemist.quarter:,stand,32834,31145,6,
yalahar|magician.quarter~alchemist.quarter:,node,32833,31152,5,
yalahar|magician.quarter~alchemist.quarter:,stand,32833,31153,5,
yalahar|magician.quarter~alchemist.quarter:,stand,32833,31155,6,
yalahar|magician.quarter~alchemist.quarter:,node,32830,31158,7,
yalahar|magician.quarter~alchemist.quarter:,node,32820,31153,7,
yalahar|magician.quarter~alchemist.quarter:,node,32809,31150,7,
yalahar|magician.quarter~alchemist.quarter:,node,32795,31150,7,
yalahar|magician.quarter~alchemist.quarter:,node,32783,31153,7,
yalahar|magician.quarter~alchemist.quarter:,node,32771,31158,7,
yalahar|magician.quarter~alchemist.quarter:,node,32761,31164,7,
yalahar|magician.quarter~alchemist.quarter:,node,32753,31168,7,
yalahar|magician.quarter~alchemist.quarter:,stand,32752,31168,7,
yalahar|magician.quarter~alchemist.quarter:,stand,32750,31165,6,
yalahar|magician.quarter~alchemist.quarter:,stand,32746,31165,5,

# --- yalahar|cemetery.quarter~alchemist.quarter: (4 waypoints) ---
yalahar|cemetery.quarter~alchemist.quarter:,node,32776,31136,7,
yalahar|cemetery.quarter~alchemist.quarter:,stand,32776,31137,7,
yalahar|cemetery.quarter~alchemist.quarter:,stand,32776,31139,6,
yalahar|cemetery.quarter~alchemist.quarter:,stand,32776,31141,5,

# --- yalahar|sunken.quarter~alchemist.quarter: (4 waypoints) ---
yalahar|sunken.quarter~alchemist.quarter:,node,32879,31201,7,
yalahar|sunken.quarter~alchemist.quarter:,stand,32878,31201,7,
yalahar|sunken.quarter~alchemist.quarter:,stand,32876,31201,6,
yalahar|sunken.quarter~alchemist.quarter:,stand,32875,31201,5,

# --- yalahar|factory.quarter~alchemist.quarter: (5 waypoints) ---
yalahar|factory.quarter~alchemist.quarter:,node,32861,31259,7,
yalahar|factory.quarter~alchemist.quarter:,stand,32861,31258,7,
yalahar|factory.quarter~alchemist.quarter:,stand,32858,31255,6,
yalahar|factory.quarter~alchemist.quarter:,node,32855,31252,5,
yalahar|factory.quarter~alchemist.quarter:,stand,32855,31252,5,

# --- yalahar|trade.quarter~alchemist.quarter: (4 waypoints) ---
yalahar|trade.quarter~alchemist.quarter:,node,32835,31273,7,
yalahar|trade.quarter~alchemist.quarter:,stand,32835,31272,7,
yalahar|trade.quarter~alchemist.quarter:,stand,32835,31270,6,
yalahar|trade.quarter~alchemist.quarter:,stand,32834,31269,5,

# --- yalahar|alchemist.quarter~boat: (4 waypoints) ---
yalahar|alchemist.quarter~boat:,node,32740,31159,7,
yalahar|alchemist.quarter~boat:,stand,32741,31159,7,
yalahar|alchemist.quarter~boat:,stand,32743,31159,6,
yalahar|alchemist.quarter~boat:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~bank: (4 waypoints) ---
yalahar|alchemist.quarter~bank:,node,32740,31159,7,
yalahar|alchemist.quarter~bank:,stand,32741,31159,7,
yalahar|alchemist.quarter~bank:,stand,32743,31159,6,
yalahar|alchemist.quarter~bank:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~depot: (4 waypoints) ---
yalahar|alchemist.quarter~depot:,node,32740,31159,7,
yalahar|alchemist.quarter~depot:,stand,32741,31159,7,
yalahar|alchemist.quarter~depot:,stand,32743,31159,6,
yalahar|alchemist.quarter~depot:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~ammo: (4 waypoints) ---
yalahar|alchemist.quarter~ammo:,node,32740,31159,7,
yalahar|alchemist.quarter~ammo:,stand,32741,31159,7,
yalahar|alchemist.quarter~ammo:,stand,32743,31159,6,
yalahar|alchemist.quarter~ammo:,stand,32744,31159,5,

# --- yalahar|ammo~ammo: (1 waypoints) ---
yalahar|ammo~ammo:,stand,32789,31238,3,

# --- yalahar|alchemist.quarter~runes: (4 waypoints) ---
yalahar|alchemist.quarter~runes:,node,32740,31159,7,
yalahar|alchemist.quarter~runes:,stand,32741,31159,7,
yalahar|alchemist.quarter~runes:,stand,32743,31159,6,
yalahar|alchemist.quarter~runes:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~potions: (4 waypoints) ---
yalahar|alchemist.quarter~potions:,node,32740,31159,7,
yalahar|alchemist.quarter~potions:,stand,32741,31159,7,
yalahar|alchemist.quarter~potions:,stand,32743,31159,6,
yalahar|alchemist.quarter~potions:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~food: (4 waypoints) ---
yalahar|alchemist.quarter~food:,node,32740,31159,7,
yalahar|alchemist.quarter~food:,stand,32741,31159,7,
yalahar|alchemist.quarter~food:,stand,32743,31159,6,
yalahar|alchemist.quarter~food:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~loot.morpel: (4 waypoints) ---
yalahar|alchemist.quarter~loot.morpel:,node,32740,31159,7,
yalahar|alchemist.quarter~loot.morpel:,stand,32741,31159,7,
yalahar|alchemist.quarter~loot.morpel:,stand,32743,31159,6,
yalahar|alchemist.quarter~loot.morpel:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~loot.oiriz: (4 waypoints) ---
yalahar|alchemist.quarter~loot.oiriz:,node,32740,31159,7,
yalahar|alchemist.quarter~loot.oiriz:,stand,32741,31159,7,
yalahar|alchemist.quarter~loot.oiriz:,stand,32743,31159,6,
yalahar|alchemist.quarter~loot.oiriz:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~temple: (4 waypoints) ---
yalahar|alchemist.quarter~temple:,node,32740,31159,7,
yalahar|alchemist.quarter~temple:,stand,32741,31159,7,
yalahar|alchemist.quarter~temple:,stand,32743,31159,6,
yalahar|alchemist.quarter~temple:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~trainers: (4 waypoints) ---
yalahar|alchemist.quarter~trainers:,node,32740,31159,7,
yalahar|alchemist.quarter~trainers:,stand,32741,31159,7,
yalahar|alchemist.quarter~trainers:,stand,32743,31159,6,
yalahar|alchemist.quarter~trainers:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~magician.quarter: (4 waypoints) ---
yalahar|alchemist.quarter~magician.quarter:,node,32740,31159,7,
yalahar|alchemist.quarter~magician.quarter:,stand,32741,31159,7,
yalahar|alchemist.quarter~magician.quarter:,stand,32743,31159,6,
yalahar|alchemist.quarter~magician.quarter:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~cemetery.quarter: (4 waypoints) ---
yalahar|alchemist.quarter~cemetery.quarter:,node,32740,31159,7,
yalahar|alchemist.quarter~cemetery.quarter:,stand,32741,31159,7,
yalahar|alchemist.quarter~cemetery.quarter:,stand,32743,31159,6,
yalahar|alchemist.quarter~cemetery.quarter:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~sunken.quarter: (4 waypoints) ---
yalahar|alchemist.quarter~sunken.quarter:,node,32740,31159,7,
yalahar|alchemist.quarter~sunken.quarter:,stand,32741,31159,7,
yalahar|alchemist.quarter~sunken.quarter:,stand,32743,31159,6,
yalahar|alchemist.quarter~sunken.quarter:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~factory.quarter: (4 waypoints) ---
yalahar|alchemist.quarter~factory.quarter:,node,32740,31159,7,
yalahar|alchemist.quarter~factory.quarter:,stand,32741,31159,7,
yalahar|alchemist.quarter~factory.quarter:,stand,32743,31159,6,
yalahar|alchemist.quarter~factory.quarter:,stand,32744,31159,5,

# --- yalahar|alchemist.quarter~trade.quarter: (4 waypoints) ---
yalahar|alchemist.quarter~trade.quarter:,node,32740,31159,7,
yalahar|alchemist.quarter~trade.quarter:,stand,32741,31159,7,
yalahar|alchemist.quarter~trade.quarter:,stand,32743,31159,6,
yalahar|alchemist.quarter~trade.quarter:,stand,32744,31159,5,

# --- yalahar|boat~cemetery.quarter: (28 waypoints) ---
yalahar|boat~cemetery.quarter:,node,32811,31270,6,
yalahar|boat~cemetery.quarter:,node,32811,31263,6,
yalahar|boat~cemetery.quarter:,node,32807,31259,6,
yalahar|boat~cemetery.quarter:,node,32802,31257,6,
yalahar|boat~cemetery.quarter:,stand,32802,31256,6,
yalahar|boat~cemetery.quarter:,node,32799,31252,7,
yalahar|boat~cemetery.quarter:,node,32791,31254,7,
yalahar|boat~cemetery.quarter:,node,32782,31254,7,
yalahar|boat~cemetery.quarter:,node,32773,31254,7,
yalahar|boat~cemetery.quarter:,node,32766,31248,7,
yalahar|boat~cemetery.quarter:,node,32761,31242,7,
yalahar|boat~cemetery.quarter:,node,32756,31235,7,
yalahar|boat~cemetery.quarter:,node,32752,31228,7,
yalahar|boat~cemetery.quarter:,node,32748,31221,7,
yalahar|boat~cemetery.quarter:,node,32746,31213,7,
yalahar|boat~cemetery.quarter:,node,32744,31204,7,
yalahar|boat~cemetery.quarter:,node,32744,31196,7,
yalahar|boat~cemetery.quarter:,node,32744,31188,7,
yalahar|boat~cemetery.quarter:,node,32747,31181,7,
yalahar|boat~cemetery.quarter:,node,32752,31174,7,
yalahar|boat~cemetery.quarter:,node,32758,31168,7,
yalahar|boat~cemetery.quarter:,node,32765,31162,7,
yalahar|boat~cemetery.quarter:,node,32773,31158,7,
yalahar|boat~cemetery.quarter:,node,32779,31155,7,
yalahar|boat~cemetery.quarter:,node,32779,31151,7,
yalahar|boat~cemetery.quarter:,stand,32779,31150,7,
yalahar|boat~cemetery.quarter:,stand,32779,31148,6,
yalahar|boat~cemetery.quarter:,stand,32778,31146,5,

# --- yalahar|bank~cemetery.quarter: (25 waypoints) ---
yalahar|bank~cemetery.quarter:,node,32831,31249,7,
yalahar|bank~cemetery.quarter:,node,32838,31249,7,
yalahar|bank~cemetery.quarter:,node,32843,31246,7,
yalahar|bank~cemetery.quarter:,node,32848,31242,7,
yalahar|bank~cemetery.quarter:,node,32852,31237,7,
yalahar|bank~cemetery.quarter:,node,32855,31231,7,
yalahar|bank~cemetery.quarter:,node,32857,31224,7,
yalahar|bank~cemetery.quarter:,node,32859,31216,7,
yalahar|bank~cemetery.quarter:,node,32859,31207,7,
yalahar|bank~cemetery.quarter:,node,32859,31198,7,
yalahar|bank~cemetery.quarter:,node,32858,31189,7,
yalahar|bank~cemetery.quarter:,node,32855,31180,7,
yalahar|bank~cemetery.quarter:,node,32849,31172,7,
yalahar|bank~cemetery.quarter:,node,32841,31165,7,
