source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- darashia|west.exit~boat: (20 waypoints) ---
darashia|runes~ammo:,node,33219,32421,7,
darashia|runes~ammo:,node,33222,32427,7,
darashia|runes~ammo:,node,33230,32430,7,
darashia|runes~ammo:,stand,33230,32430,7,

# --- darashia|potions~ammo: (6 waypoints) ---
darashia|potions~ammo:,node,33217,32408,7,
darashia|potions~ammo:,node,33217,32415,7,
darashia|potions~ammo:,node,33219,32421,7,
darashia|potions~ammo:,node,33222,32427,7,
darashia|potions~ammo:,node,33230,32430,7,
darashia|potions~ammo:,stand,33230,32430,7,

# --- darashia|loot.azil~ammo: (2 waypoints) ---
darashia|loot.azil~ammo:,node,33230,32430,7,
darashia|loot.azil~ammo:,stand,33230,32430,7,

# --- darashia|loot.habdel~ammo: (2 waypoints) ---
darashia|loot.habdel~ammo:,node,33230,32430,7,
darashia|loot.habdel~ammo:,stand,33230,32430,7,

# --- darashia|ammo~ammo: (2 waypoints) ---
darashia|ammo~ammo:,node,33230,32430,7,
darashia|ammo~ammo:,stand,33230,32430,7,

# --- darashia|trainers~ammo: (1 waypoints) ---
darashia|trainers~ammo:,node,33239,32402,7,

# --- darashia|west.exit~loot.azil: (5 waypoints) ---
darashia|west.exit~loot.azil:,node,33197,32425,7,
darashia|west.exit~loot.azil:,node,33205,32425,7,
darashia|west.exit~loot.azil:,node,33213,32425,7,
darashia|west.exit~loot.azil:,node,33219,32431,7,
darashia|west.exit~loot.azil:,stand,33219,32431,7,

# --- darashia|north.exit~loot.azil: (10 waypoints) ---
darashia|north.exit~loot.azil:,node,33234,32384,7,
darashia|north.exit~loot.azil:,node,33226,32386,7,
darashia|north.exit~loot.azil:,node,33217,32387,7,
darashia|north.exit~loot.azil:,node,33217,32395,7,
darashia|north.exit~loot.azil:,node,33217,32403,7,
darashia|north.exit~loot.azil:,node,33217,32411,7,
darashia|north.exit~loot.azil:,node,33217,32419,7,
darashia|north.exit~loot.azil:,node,33219,32424,7,
darashia|north.exit~loot.azil:,node,33219,32431,7,
darashia|north.exit~loot.azil:,stand,33219,32431,7,

# --- darashia|temple~loot.azil: (12 waypoints) ---
darashia|temple~loot.azil:,node,33215,32451,1,
darashia|temple~loot.azil:,stand,33216,32451,1,
darashia|temple~loot.azil:,stand,33212,32452,2,
darashia|temple~loot.azil:,stand,33215,32453,3,
darashia|temple~loot.azil:,stand,33212,32453,4,
darashia|temple~loot.azil:,stand,33215,32453,5,
darashia|temple~loot.azil:,stand,33212,32453,6,
darashia|temple~loot.azil:,node,33216,32449,7,
darashia|temple~loot.azil:,node,33218,32443,7,
darashia|temple~loot.azil:,node,33219,32437,7,
darashia|temple~loot.azil:,node,33219,32431,7,
darashia|temple~loot.azil:,stand,33219,32431,7,

# --- darashia|depot~loot.azil: (9 waypoints) ---
darashia|depot~loot.azil:,node,33213,32454,7,
darashia|depot~loot.azil:,stand,33213,32455,7,
darashia|depot~loot.azil:,node,33214,32456,8,
darashia|depot~loot.azil:,stand,33214,32455,8,
darashia|depot~loot.azil:,node,33216,32449,7,
darashia|depot~loot.azil:,node,33218,32443,7,
darashia|depot~loot.azil:,node,33219,32437,7,
darashia|depot~loot.azil:,node,33219,32431,7,
darashia|depot~loot.azil:,stand,33219,32431,7,

# --- darashia|boat~loot.azil: (15 waypoints) ---
darashia|boat~loot.azil:,node,33292,32473,6,
darashia|boat~loot.azil:,stand,33293,32473,6,
darashia|boat~loot.azil:,node,33287,32469,7,
darashia|boat~loot.azil:,node,33278,32469,7,
darashia|boat~loot.azil:,node,33269,32468,7,
darashia|boat~loot.azil:,node,33265,32462,7,
darashia|boat~loot.azil:,node,33263,32453,7,
darashia|boat~loot.azil:,node,33262,32445,7,
darashia|boat~loot.azil:,node,33259,32438,7,
darashia|boat~loot.azil:,node,33250,32437,7,
darashia|boat~loot.azil:,node,33241,32437,7,
darashia|boat~loot.azil:,node,33232,32437,7,
darashia|boat~loot.azil:,node,33223,32436,7,
darashia|boat~loot.azil:,node,33219,32431,7,
darashia|boat~loot.azil:,stand,33219,32431,7,

# --- darashia|carpet~loot.azil: (9 waypoints) ---
darashia|carpet~loot.azil:,node,33266,32441,6,
darashia|carpet~loot.azil:,stand,33265,32441,6,
darashia|carpet~loot.azil:,node,33259,32438,7,
darashia|carpet~loot.azil:,node,33250,32437,7,
darashia|carpet~loot.azil:,node,33241,32437,7,
darashia|carpet~loot.azil:,node,33232,32437,7,
darashia|carpet~loot.azil:,node,33223,32436,7,
darashia|carpet~loot.azil:,node,33219,32431,7,
darashia|carpet~loot.azil:,stand,33219,32431,7,

# --- darashia|bank~loot.azil: (8 waypoints) ---
darashia|bank~loot.azil:,node,33217,32387,7,
darashia|bank~loot.azil:,node,33217,32394,7,
darashia|bank~loot.azil:,node,33217,32401,7,
darashia|bank~loot.azil:,node,33217,32408,7,
darashia|bank~loot.azil:,node,33217,32415,7,
darashia|bank~loot.azil:,node,33219,32423,7,
darashia|bank~loot.azil:,node,33219,32431,7,
darashia|bank~loot.azil:,stand,33219,32431,7,

# --- darashia|runes~loot.azil: (5 waypoints) ---
darashia|runes~loot.azil:,node,33217,32408,7,
darashia|runes~loot.azil:,node,33217,32415,7,
darashia|runes~loot.azil:,node,33219,32423,7,
darashia|runes~loot.azil:,node,33219,32431,7,
darashia|runes~loot.azil:,stand,33219,32431,7,

# --- darashia|potions~loot.azil: (5 waypoints) ---
darashia|potions~loot.azil:,node,33217,32408,7,
darashia|potions~loot.azil:,node,33217,32415,7,
darashia|potions~loot.azil:,node,33219,32423,7,
darashia|potions~loot.azil:,node,33219,32431,7,
darashia|potions~loot.azil:,stand,33219,32431,7,

# --- darashia|ammo~loot.azil: (3 waypoints) ---
darashia|ammo~loot.azil:,node,33225,32430,7,
darashia|ammo~loot.azil:,node,33219,32431,7,
darashia|ammo~loot.azil:,stand,33219,32431,7,

# --- darashia|loot.azil~loot.azil: (2 waypoints) ---
darashia|loot.azil~loot.azil:,node,33219,32431,7,
darashia|loot.azil~loot.azil:,stand,33219,32431,7,

# --- darashia|loot.habdel~loot.azil: (2 waypoints) ---
darashia|loot.habdel~loot.azil:,node,33219,32431,7,
darashia|loot.habdel~loot.azil:,stand,33219,32431,7,

# --- darashia|trainers~loot.azil: (1 waypoints) ---
darashia|trainers~loot.azil:,node,33239,32402,7,

# --- darashia|west.exit~loot.habdel: (6 waypoints) ---
darashia|west.exit~loot.habdel:,node,33197,32425,7,
darashia|west.exit~loot.habdel:,node,33205,32425,7,
darashia|west.exit~loot.habdel:,node,33213,32425,7,
darashia|west.exit~loot.habdel:,node,33220,32428,7,
darashia|west.exit~loot.habdel:,node,33225,32432,7,
darashia|west.exit~loot.habdel:,stand,33225,32432,7,

# --- darashia|north.exit~loot.habdel: (10 waypoints) ---
darashia|north.exit~loot.habdel:,node,33234,32384,7,
darashia|north.exit~loot.habdel:,node,33226,32386,7,
darashia|north.exit~loot.habdel:,node,33217,32387,7,
darashia|north.exit~loot.habdel:,node,33217,32395,7,
darashia|north.exit~loot.habdel:,node,33217,32403,7,
darashia|north.exit~loot.habdel:,node,33217,32411,7,
darashia|north.exit~loot.habdel:,node,33217,32419,7,
darashia|north.exit~loot.habdel:,node,33220,32426,7,
darashia|north.exit~loot.habdel:,node,33224,32432,7,
darashia|north.exit~loot.habdel:,stand,33224,32432,7,

# --- darashia|temple~loot.habdel: (12 waypoints) ---
darashia|temple~loot.habdel:,node,33215,32451,1,
darashia|temple~loot.habdel:,stand,33216,32451,1,
darashia|temple~loot.habdel:,stand,33212,32452,2,
darashia|temple~loot.habdel:,stand,33215,32453,3,
darashia|temple~loot.habdel:,stand,33212,32453,4,
darashia|temple~loot.habdel:,stand,33215,32453,5,
darashia|temple~loot.habdel:,stand,33212,32453,6,
darashia|temple~loot.habdel:,node,33216,32448,7,
darashia|temple~loot.habdel:,node,33219,32442,7,
darashia|temple~loot.habdel:,node,33221,32436,7,
darashia|temple~loot.habdel:,node,33225,32432,7,
darashia|temple~loot.habdel:,stand,33225,32432,7,

# --- darashia|depot~loot.habdel: (9 waypoints) ---
darashia|depot~loot.habdel:,node,33213,32454,7,
darashia|depot~loot.habdel:,stand,33213,32455,7,
darashia|depot~loot.habdel:,node,33214,32456,8,
darashia|depot~loot.habdel:,stand,33214,32455,8,
darashia|depot~loot.habdel:,node,33216,32448,7,
darashia|depot~loot.habdel:,node,33219,32442,7,
darashia|depot~loot.habdel:,node,33221,32436,7,
darashia|depot~loot.habdel:,node,33225,32432,7,
darashia|depot~loot.habdel:,stand,33225,32432,7,

# --- darashia|boat~loot.habdel: (14 waypoints) ---
darashia|boat~loot.habdel:,node,33292,32473,6,
darashia|boat~loot.habdel:,stand,33293,32473,6,
darashia|boat~loot.habdel:,node,33286,32469,7,
darashia|boat~loot.habdel:,node,33277,32469,7,
darashia|boat~loot.habdel:,node,33269,32467,7,
darashia|boat~loot.habdel:,node,33265,32461,7,
darashia|boat~loot.habdel:,node,33263,32453,7,
darashia|boat~loot.habdel:,node,33262,32445,7,
darashia|boat~loot.habdel:,node,33261,32438,7,
darashia|boat~loot.habdel:,node,33252,32437,7,
darashia|boat~loot.habdel:,node,33242,32436,7,
darashia|boat~loot.habdel:,node,33233,32435,7,
darashia|boat~loot.habdel:,node,33225,32432,7,
darashia|boat~loot.habdel:,stand,33225,32432,7,

# --- darashia|carpet~loot.habdel: (8 waypoints) ---
darashia|carpet~loot.habdel:,node,33266,32441,6,
darashia|carpet~loot.habdel:,stand,33265,32441,6,
darashia|carpet~loot.habdel:,node,33261,32438,7,
darashia|carpet~loot.habdel:,node,33252,32437,7,
darashia|carpet~loot.habdel:,node,33242,32436,7,
darashia|carpet~loot.habdel:,node,33233,32435,7,
darashia|carpet~loot.habdel:,node,33225,32432,7,
darashia|carpet~loot.habdel:,stand,33225,32432,7,

# --- darashia|bank~loot.habdel: (9 waypoints) ---
darashia|bank~loot.habdel:,node,33217,32387,7,
darashia|bank~loot.habdel:,node,33217,32394,7,
darashia|bank~loot.habdel:,node,33217,32400,7,
darashia|bank~loot.habdel:,node,33217,32406,7,
darashia|bank~loot.habdel:,node,33217,32412,7,
darashia|bank~loot.habdel:,node,33218,32419,7,
darashia|bank~loot.habdel:,node,33220,32426,7,
darashia|bank~loot.habdel:,node,33225,32432,7,
darashia|bank~loot.habdel:,stand,33225,32432,7,

# --- darashia|runes~loot.habdel: (6 waypoints) ---
darashia|runes~loot.habdel:,node,33217,32406,7,
darashia|runes~loot.habdel:,node,33217,32412,7,
darashia|runes~loot.habdel:,node,33218,32419,7,
darashia|runes~loot.habdel:,node,33220,32426,7,
darashia|runes~loot.habdel:,node,33225,32432,7,
darashia|runes~loot.habdel:,stand,33225,32432,7,

# --- darashia|potions~loot.habdel: (6 waypoints) ---
darashia|potions~loot.habdel:,node,33217,32406,7,
darashia|potions~loot.habdel:,node,33217,32412,7,
darashia|potions~loot.habdel:,node,33218,32419,7,
darashia|potions~loot.habdel:,node,33220,32426,7,
darashia|potions~loot.habdel:,node,33225,32432,7,
darashia|potions~loot.habdel:,stand,33225,32432,7,

# --- darashia|ammo~loot.habdel: (2 waypoints) ---
darashia|ammo~loot.habdel:,node,33225,32432,7,
darashia|ammo~loot.habdel:,stand,33225,32432,7,

# --- darashia|loot.azil~loot.habdel: (2 waypoints) ---
darashia|loot.azil~loot.habdel:,node,33225,32432,7,
darashia|loot.azil~loot.habdel:,stand,33225,32432,7,

# --- darashia|loot.habdel~loot.habdel: (2 waypoints) ---
darashia|loot.habdel~loot.habdel:,node,33225,32432,7,
darashia|loot.habdel~loot.habdel:,stand,33225,32432,7,

# --- darashia|trainers~loot.habdel: (1 waypoints) ---
darashia|trainers~loot.habdel:,node,33239,32402,7,

# --- darashia|depot~trainers: (11 waypoints) ---
darashia|depot~trainers:,node,33213,32454,7,
darashia|depot~trainers:,stand,33213,32455,7,
darashia|depot~trainers:,node,33214,32456,8,
darashia|depot~trainers:,stand,33214,32455,8,
darashia|depot~trainers:,node,33216,32448,7,
darashia|depot~trainers:,node,33218,32441,7,
darashia|depot~trainers:,node,33221,32434,7,
darashia|depot~trainers:,node,33226,32429,7,
darashia|depot~trainers:,node,33229,32424,7,
darashia|depot~trainers:,node,33231,32418,7,
darashia|depot~trainers:,node,33231,32413,7,

# --- darashia|west.exit~north.exit: (6 waypoints) ---
darashia|west.exit~north.exit:,node,33216,32409,7,
darashia|west.exit~north.exit:,node,33217,32402,7,
darashia|west.exit~north.exit:,node,33217,32394,7,
darashia|west.exit~north.exit:,node,33221,32387,7,
darashia|west.exit~north.exit:,node,33231,32386,7,
darashia|west.exit~north.exit:,node,33242,32385,7,

# --- darashia|temple~north.exit: (18 waypoints) ---
darashia|temple~north.exit:,node,33215,32451,1,
darashia|temple~north.exit:,stand,33216,32451,1,
darashia|temple~north.exit:,stand,33212,32452,2,
darashia|temple~north.exit:,stand,33215,32453,3,
darashia|temple~north.exit:,stand,33212,32453,4,
darashia|temple~north.exit:,stand,33215,32453,5,
darashia|temple~north.exit:,stand,33212,32453,6,
darashia|temple~north.exit:,node,33217,32447,7,
darashia|temple~north.exit:,node,33219,32438,7,
darashia|temple~north.exit:,node,33219,32427,7,
darashia|temple~north.exit:,node,33218,32419,7,
darashia|temple~north.exit:,node,33217,32410,7,
darashia|temple~north.exit:,node,33217,32401,7,
darashia|temple~north.exit:,node,33217,32392,7,
darashia|temple~north.exit:,node,33222,32386,7,
darashia|temple~north.exit:,node,33231,32384,7,
darashia|temple~north.exit:,node,33238,32381,7,
darashia|temple~north.exit:,node,33244,32377,7,

# --- darashia|depot~north.exit: (15 waypoints) ---
darashia|depot~north.exit:,node,33213,32454,7,
darashia|depot~north.exit:,stand,33213,32455,7,
darashia|depot~north.exit:,node,33214,32456,8,
darashia|depot~north.exit:,stand,33214,32455,8,
darashia|depot~north.exit:,node,33217,32447,7,
darashia|depot~north.exit:,node,33219,32438,7,
darashia|depot~north.exit:,node,33219,32427,7,
darashia|depot~north.exit:,node,33218,32419,7,
darashia|depot~north.exit:,node,33217,32410,7,
darashia|depot~north.exit:,node,33217,32401,7,
darashia|depot~north.exit:,node,33217,32392,7,
darashia|depot~north.exit:,node,33222,32386,7,
darashia|depot~north.exit:,node,33231,32384,7,
darashia|depot~north.exit:,node,33238,32381,7,
darashia|depot~north.exit:,node,33244,32377,7,

# --- darashia|boat~north.exit: (17 waypoints) ---
darashia|boat~north.exit:,node,33292,32473,6,
darashia|boat~north.exit:,stand,33293,32473,6,
darashia|boat~north.exit:,node,33288,32469,7,
darashia|boat~north.exit:,node,33279,32469,7,
darashia|boat~north.exit:,node,33269,32467,7,
darashia|boat~north.exit:,node,33265,32461,7,
darashia|boat~north.exit:,node,33263,32453,7,
darashia|boat~north.exit:,node,33262,32444,7,
darashia|boat~north.exit:,node,33260,32437,7,
darashia|boat~north.exit:,node,33254,32432,7,
darashia|boat~north.exit:,node,33254,32422,7,
darashia|boat~north.exit:,node,33252,32414,7,
darashia|boat~north.exit:,node,33246,32409,7,
darashia|boat~north.exit:,node,33245,32399,7,
darashia|boat~north.exit:,node,33245,32390,7,
darashia|boat~north.exit:,node,33245,32383,7,
darashia|boat~north.exit:,node,33244,32377,7,

# --- darashia|carpet~north.exit: (11 waypoints) ---
darashia|carpet~north.exit:,node,33266,32441,6,
darashia|carpet~north.exit:,stand,33265,32441,6,
darashia|carpet~north.exit:,node,33260,32437,7,
darashia|carpet~north.exit:,node,33254,32432,7,
darashia|carpet~north.exit:,node,33254,32422,7,
darashia|carpet~north.exit:,node,33252,32414,7,
darashia|carpet~north.exit:,node,33246,32409,7,
darashia|carpet~north.exit:,node,33245,32399,7,
darashia|carpet~north.exit:,node,33245,32390,7,
darashia|carpet~north.exit:,node,33245,32383,7,
darashia|carpet~north.exit:,node,33244,32377,7,

# --- darashia|bank~north.exit: (4 waypoints) ---
darashia|bank~north.exit:,node,33222,32386,7,
darashia|bank~north.exit:,node,33231,32384,7,
darashia|bank~north.exit:,node,33238,32381,7,
darashia|bank~north.exit:,node,33244,32377,7,

# --- darashia|runes~north.exit: (6 waypoints) ---
darashia|runes~north.exit:,node,33217,32396,7,
darashia|runes~north.exit:,node,33217,32388,7,
darashia|runes~north.exit:,node,33222,32386,7,
darashia|runes~north.exit:,node,33231,32384,7,
darashia|runes~north.exit:,node,33238,32381,7,
darashia|runes~north.exit:,node,33244,32377,7,

# --- darashia|potions~north.exit: (6 waypoints) ---
darashia|potions~north.exit:,node,33217,32396,7,
darashia|potions~north.exit:,node,33217,32388,7,
darashia|potions~north.exit:,node,33222,32386,7,
darashia|potions~north.exit:,node,33231,32384,7,
darashia|potions~north.exit:,node,33238,32381,7,
darashia|potions~north.exit:,node,33244,32377,7,

# --- darashia|ammo~north.exit: (8 waypoints) ---
darashia|ammo~north.exit:,node,33233,32424,7,
darashia|ammo~north.exit:,node,33234,32416,7,
darashia|ammo~north.exit:,node,33242,32413,7,
darashia|ammo~north.exit:,node,33244,32406,7,
darashia|ammo~north.exit:,node,33245,32399,7,
darashia|ammo~north.exit:,node,33245,32390,7,
darashia|ammo~north.exit:,node,33245,32383,7,
darashia|ammo~north.exit:,node,33244,32377,7,

# --- darashia|loot.azil~north.exit: (9 waypoints) ---
darashia|loot.azil~north.exit:,node,33219,32427,7,
darashia|loot.azil~north.exit:,node,33218,32419,7,
darashia|loot.azil~north.exit:,node,33217,32410,7,
darashia|loot.azil~north.exit:,node,33217,32401,7,
darashia|loot.azil~north.exit:,node,33217,32392,7,
darashia|loot.azil~north.exit:,node,33222,32386,7,
darashia|loot.azil~north.exit:,node,33231,32384,7,
darashia|loot.azil~north.exit:,node,33238,32381,7,
darashia|loot.azil~north.exit:,node,33244,32377,7,

# --- darashia|loot.habdel~north.exit: (9 waypoints) ---
darashia|loot.habdel~north.exit:,node,33219,32427,7,
darashia|loot.habdel~north.exit:,node,33218,32419,7,
darashia|loot.habdel~north.exit:,node,33217,32410,7,
darashia|loot.habdel~north.exit:,node,33217,32401,7,
darashia|loot.habdel~north.exit:,node,33217,32392,7,
darashia|loot.habdel~north.exit:,node,33222,32386,7,
darashia|loot.habdel~north.exit:,node,33231,32384,7,
darashia|loot.habdel~north.exit:,node,33238,32381,7,
darashia|loot.habdel~north.exit:,node,33244,32377,7,

# --- darashia|trainers~north.exit: (1 waypoints) ---
darashia|trainers~north.exit:,node,33239,32402,7,

# --- darashia|temple~west.exit: (13 waypoints) ---
darashia|temple~west.exit:,node,33215,32451,1,
darashia|temple~west.exit:,stand,33216,32451,1,
darashia|temple~west.exit:,stand,33212,32452,2,
darashia|temple~west.exit:,stand,33215,32453,3,
darashia|temple~west.exit:,stand,33212,32453,4,
darashia|temple~west.exit:,stand,33215,32453,5,
darashia|temple~west.exit:,stand,33212,32453,6,
darashia|temple~west.exit:,node,33213,32449,7,
darashia|temple~west.exit:,node,33205,32448,7,
darashia|temple~west.exit:,node,33198,32447,7,
darashia|temple~west.exit:,node,33192,32443,7,
darashia|temple~west.exit:,node,33187,32439,7,
darashia|temple~west.exit:,node,33182,32434,7,

# --- darashia|depot~west.exit: (10 waypoints) ---
darashia|depot~west.exit:,node,33213,32454,7,
darashia|depot~west.exit:,stand,33213,32455,7,
darashia|depot~west.exit:,node,33214,32456,8,
darashia|depot~west.exit:,stand,33214,32455,8,
darashia|depot~west.exit:,node,33213,32449,7,
darashia|depot~west.exit:,node,33205,32448,7,
darashia|depot~west.exit:,node,33198,32447,7,
darashia|depot~west.exit:,node,33192,32443,7,
darashia|depot~west.exit:,node,33187,32439,7,
darashia|depot~west.exit:,node,33182,32434,7,

# --- darashia|boat~west.exit: (21 waypoints) ---
darashia|boat~west.exit:,node,33290,32475,6,
darashia|boat~west.exit:,node,33292,32473,6,
darashia|boat~west.exit:,stand,33293,32473,6,
darashia|boat~west.exit:,node,33287,32469,7,
darashia|boat~west.exit:,node,33280,32469,7,
darashia|boat~west.exit:,node,33272,32469,7,
darashia|boat~west.exit:,node,33267,32466,7,
darashia|boat~west.exit:,node,33264,32460,7,
darashia|boat~west.exit:,node,33258,32459,7,
darashia|boat~west.exit:,node,33250,32459,7,
darashia|boat~west.exit:,node,33242,32459,7,
darashia|boat~west.exit:,node,33234,32459,7,
darashia|boat~west.exit:,node,33226,32459,7,
darashia|boat~west.exit:,node,33220,32456,7,
darashia|boat~west.exit:,node,33218,32451,7,
darashia|boat~west.exit:,node,33213,32449,7,
darashia|boat~west.exit:,node,33205,32448,7,
darashia|boat~west.exit:,node,33198,32447,7,
darashia|boat~west.exit:,node,33192,32443,7,
darashia|boat~west.exit:,node,33187,32439,7,
darashia|boat~west.exit:,node,33182,32434,7,

# --- darashia|carpet~west.exit: (16 waypoints) ---
darashia|carpet~west.exit:,node,33266,32441,6,
darashia|carpet~west.exit:,stand,33265,32441,6,
darashia|carpet~west.exit:,node,33261,32438,7,
darashia|carpet~west.exit:,node,33253,32438,7,
darashia|carpet~west.exit:,node,33246,32438,7,
darashia|carpet~west.exit:,node,33239,32438,7,
darashia|carpet~west.exit:,node,33232,32438,7,
darashia|carpet~west.exit:,node,33225,32438,7,
darashia|carpet~west.exit:,node,33220,32439,7,
darashia|carpet~west.exit:,node,33217,32443,7,
darashia|carpet~west.exit:,node,33213,32446,7,
darashia|carpet~west.exit:,node,33205,32447,7,
darashia|carpet~west.exit:,node,33198,32447,7,
darashia|carpet~west.exit:,node,33192,32443,7,
darashia|carpet~west.exit:,node,33187,32439,7,
darashia|carpet~west.exit:,node,33182,32434,7,

# --- darashia|bank~west.exit: (10 waypoints) ---
darashia|bank~west.exit:,node,33217,32387,7,
darashia|bank~west.exit:,node,33217,32394,7,
darashia|bank~west.exit:,node,33216,32401,7,
darashia|bank~west.exit:,node,33216,32409,7,
darashia|bank~west.exit:,node,33215,32417,7,
darashia|bank~west.exit:,node,33213,32424,7,
darashia|bank~west.exit:,node,33206,32426,7,
darashia|bank~west.exit:,node,33198,32427,7,
darashia|bank~west.exit:,node,33190,32430,7,
darashia|bank~west.exit:,node,33182,32434,7,

# --- darashia|loot.azil~west.exit: (6 waypoints) ---
darashia|loot.azil~west.exit:,node,33217,32426,7,
darashia|loot.azil~west.exit:,node,33212,32426,7,
darashia|loot.azil~west.exit:,node,33206,32426,7,
darashia|loot.azil~west.exit:,node,33198,32427,7,
darashia|loot.azil~west.exit:,node,33190,32430,7,
darashia|loot.azil~west.exit:,node,33182,32434,7,

# --- darashia|loot.habdel~west.exit: (9 waypoints) ---
darashia|loot.habdel~west.exit:,node,33222,32433,7,
darashia|loot.habdel~west.exit:,node,33220,32439,7,
darashia|loot.habdel~west.exit:,node,33217,32443,7,
darashia|loot.habdel~west.exit:,node,33213,32446,7,
darashia|loot.habdel~west.exit:,node,33205,32447,7,
darashia|loot.habdel~west.exit:,node,33198,32447,7,
darashia|loot.habdel~west.exit:,node,33192,32443,7,
darashia|loot.habdel~west.exit:,node,33187,32439,7,
darashia|loot.habdel~west.exit:,node,33182,32434,7,

# --- darashia|ammo~west.exit: (7 waypoints) ---
darashia|ammo~west.exit:,node,33222,32429,7,
darashia|ammo~west.exit:,node,33217,32426,7,
darashia|ammo~west.exit:,node,33212,32426,7,
darashia|ammo~west.exit:,node,33206,32426,7,
darashia|ammo~west.exit:,node,33198,32427,7,
darashia|ammo~west.exit:,node,33190,32430,7,
darashia|ammo~west.exit:,node,33182,32434,7,

# --- darashia|trainers~west.exit: (1 waypoints) ---
darashia|trainers~west.exit:,node,33239,32402,7,

# --- darashia|runes~west.exit: (7 waypoints) ---
darashia|runes~west.exit:,node,33216,32409,7,
darashia|runes~west.exit:,node,33215,32417,7,
darashia|runes~west.exit:,node,33213,32424,7,
darashia|runes~west.exit:,node,33206,32426,7,
darashia|runes~west.exit:,node,33198,32427,7,
darashia|runes~west.exit:,node,33190,32430,7,
darashia|runes~west.exit:,node,33182,32434,7,

# --- darashia|potions~west.exit: (7 waypoints) ---
darashia|potions~west.exit:,node,33216,32409,7,
darashia|potions~west.exit:,node,33215,32417,7,
darashia|potions~west.exit:,node,33213,32424,7,
darashia|potions~west.exit:,node,33206,32426,7,
darashia|potions~west.exit:,node,33198,32427,7,
darashia|potions~west.exit:,node,33190,32430,7,
darashia|potions~west.exit:,node,33182,32434,7,

# --- darashia|west.exit~west.exit: (1 waypoints) ---
darashia|west.exit~west.exit:,node,33182,32434,7,

# --- darashia|boat~south.exit: (17 waypoints) ---
darashia|boat~south.exit:,node,33292,32474,6,
darashia|boat~south.exit:,stand,33293,32473,6,
darashia|boat~south.exit:,node,33289,32471,7,
darashia|boat~south.exit:,node,33284,32469,7,
darashia|boat~south.exit:,node,33277,32469,7,
darashia|boat~south.exit:,node,33271,32468,7,
darashia|boat~south.exit:,node,33267,32465,7,
darashia|boat~south.exit:,node,33265,32460,7,
darashia|boat~south.exit:,node,33258,32459,7,
darashia|boat~south.exit:,node,33250,32459,7,
darashia|boat~south.exit:,node,33241,32459,7,
darashia|boat~south.exit:,node,33232,32459,7,
darashia|boat~south.exit:,node,33223,32459,7,
darashia|boat~south.exit:,node,33215,32461,7,
darashia|boat~south.exit:,node,33211,32464,7,
darashia|boat~south.exit:,node,33211,32470,7,
darashia|boat~south.exit:,node,33211,32476,7,

# --- darashia|depot~south.exit: (10 waypoints) ---
darashia|depot~south.exit:,node,33213,32454,7,
darashia|depot~south.exit:,stand,33213,32455,7,
darashia|depot~south.exit:,node,33214,32456,8,
darashia|depot~south.exit:,stand,33214,32455,8,
darashia|depot~south.exit:,node,33213,32450,7,
darashia|depot~south.exit:,node,33209,32450,7,
darashia|depot~south.exit:,node,33209,32457,7,
darashia|depot~south.exit:,node,33211,32464,7,
darashia|depot~south.exit:,node,33211,32470,7,
darashia|depot~south.exit:,node,33211,32476,7,

# --- darashia|bank~south.exit: (14 waypoints) ---
darashia|bank~south.exit:,node,33217,32387,7,
darashia|bank~south.exit:,node,33217,32396,7,
darashia|bank~south.exit:,node,33217,32404,7,
darashia|bank~south.exit:,node,33217,32412,7,
darashia|bank~south.exit:,node,33219,32420,7,
darashia|bank~south.exit:,node,33220,32427,7,
darashia|bank~south.exit:,node,33220,32434,7,
darashia|bank~south.exit:,node,33219,32441,7,
darashia|bank~south.exit:,node,33219,32447,7,
darashia|bank~south.exit:,node,33219,32453,7,
darashia|bank~south.exit:,node,33218,32458,7,
darashia|bank~south.exit:,node,33211,32464,7,
darashia|bank~south.exit:,node,33211,32470,7,
darashia|bank~south.exit:,node,33211,32476,7,

# --- darashia|carpet~south.exit: (13 waypoints) ---
darashia|carpet~south.exit:,node,33266,32441,6,
darashia|carpet~south.exit:,stand,33265,32441,6,
darashia|carpet~south.exit:,node,33264,32449,7,
darashia|carpet~south.exit:,node,33263,32455,7,
darashia|carpet~south.exit:,node,33258,32459,7,
darashia|carpet~south.exit:,node,33250,32459,7,
darashia|carpet~south.exit:,node,33241,32459,7,
darashia|carpet~south.exit:,node,33232,32459,7,
darashia|carpet~south.exit:,node,33223,32459,7,
darashia|carpet~south.exit:,node,33215,32461,7,
darashia|carpet~south.exit:,node,33211,32464,7,
darashia|carpet~south.exit:,node,33211,32470,7,
darashia|carpet~south.exit:,node,33211,32476,7,

# --- darashia|potions~south.exit: (11 waypoints) ---
darashia|potions~south.exit:,node,33217,32412,7,
darashia|potions~south.exit:,node,33219,32420,7,
darashia|potions~south.exit:,node,33220,32427,7,
darashia|potions~south.exit:,node,33220,32434,7,
darashia|potions~south.exit:,node,33219,32441,7,
darashia|potions~south.exit:,node,33219,32447,7,
darashia|potions~south.exit:,node,33219,32453,7,
darashia|potions~south.exit:,node,33218,32458,7,
darashia|potions~south.exit:,node,33211,32464,7,
