source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- edron|towers~boat: (24 waypoints) ---
edron|loot~loot:,node,33213,31796,6,
edron|loot~loot:,stand,33213,31796,6,

# --- edron|boat~loot: (10 waypoints) ---
edron|boat~loot:,node,33175,31774,6,
edron|boat~loot:,stand,33175,31775,6,
edron|boat~loot:,node,33183,31777,7,
edron|boat~loot:,node,33191,31780,7,
edron|boat~loot:,node,33191,31789,7,
edron|boat~loot:,node,33205,31789,7,
edron|boat~loot:,ladder,33208,31789,7,
edron|boat~loot:,node,33208,31797,6,
edron|boat~loot:,node,33213,31796,6,
edron|boat~loot:,stand,33213,31796,6,

# --- edron|trainers~loot: (7 waypoints) ---
edron|trainers~loot:,node,33187,31790,7,
edron|trainers~loot:,node,33196,31790,7,
edron|trainers~loot:,node,33205,31789,7,
edron|trainers~loot:,ladder,33208,31789,7,
edron|trainers~loot:,node,33208,31798,6,
edron|trainers~loot:,node,33213,31796,6,
edron|trainers~loot:,stand,33213,31796,6,

# --- edron|carpet~loot: (7 waypoints) ---
edron|carpet~loot:,stand,33189,31785,3,
edron|carpet~loot:,stand,33192,31781,4,
edron|carpet~loot:,stand,33195,31785,5,
edron|carpet~loot:,node,33202,31783,6,
edron|carpet~loot:,node,33214,31789,6,
edron|carpet~loot:,node,33214,31796,6,
edron|carpet~loot:,stand,33214,31796,6,

# --- edron|temple~loot: (8 waypoints) ---
edron|temple~loot:,node,33210,31815,8,
edron|temple~loot:,stand,33210,31814,8,
edron|temple~loot:,node,33208,31818,7,
edron|temple~loot:,stand,33209,31818,7,
edron|temple~loot:,node,33209,31808,6,
edron|temple~loot:,node,33209,31800,6,
edron|temple~loot:,node,33213,31796,6,
edron|temple~loot:,stand,33213,31796,6,

# --- edron|bank~loot: (11 waypoints) ---
edron|bank~loot:,node,33172,31808,7,
edron|bank~loot:,node,33172,31816,7,
edron|bank~loot:,node,33180,31818,7,
edron|bank~loot:,node,33189,31818,7,
edron|bank~loot:,node,33199,31818,7,
edron|bank~loot:,node,33208,31818,7,
edron|bank~loot:,stand,33209,31818,7,
edron|bank~loot:,node,33209,31811,6,
edron|bank~loot:,node,33209,31802,6,
edron|bank~loot:,node,33213,31796,6,
edron|bank~loot:,stand,33213,31796,6,

# --- edron|depot~loot: (13 waypoints) ---
edron|depot~loot:,stand,33170,31808,10,
edron|depot~loot:,stand,33169,31808,9,
edron|depot~loot:,node,33170,31812,8,
edron|depot~loot:,stand,33169,31812,8,
edron|depot~loot:,node,33174,31817,7,
edron|depot~loot:,node,33186,31818,7,
edron|depot~loot:,node,33198,31818,7,
edron|depot~loot:,node,33208,31818,7,
edron|depot~loot:,stand,33209,31818,7,
edron|depot~loot:,node,33209,31809,6,
edron|depot~loot:,node,33209,31801,6,
edron|depot~loot:,node,33213,31796,6,
edron|depot~loot:,stand,33213,31796,6,

# --- edron|ammo~loot: (1 waypoints) ---
edron|ammo~loot:,stand,33213,31796,6,

# --- edron|bridge~loot: (16 waypoints) ---
edron|bridge~loot:,node,33243,31818,7,
edron|bridge~loot:,node,33237,31825,7,
edron|bridge~loot:,node,33235,31833,7,
edron|bridge~loot:,node,33231,31839,7,
edron|bridge~loot:,node,33222,31840,7,
edron|bridge~loot:,node,33213,31843,7,
edron|bridge~loot:,node,33201,31843,7,
edron|bridge~loot:,node,33195,31838,7,
edron|bridge~loot:,node,33192,31829,7,
edron|bridge~loot:,node,33195,31820,7,
edron|bridge~loot:,node,33208,31818,7,
edron|bridge~loot:,stand,33209,31818,7,
edron|bridge~loot:,node,33209,31811,6,
edron|bridge~loot:,node,33209,31801,6,
edron|bridge~loot:,node,33213,31796,6,
edron|bridge~loot:,stand,33213,31796,6,

# --- edron|runes~loot: (17 waypoints) ---
edron|runes~loot:,stand,33255,31842,3,
edron|runes~loot:,stand,33257,31842,4,
edron|runes~loot:,stand,33258,31840,5,
edron|runes~loot:,node,33248,31841,6,
edron|runes~loot:,stand,33247,31841,6,
edron|runes~loot:,node,33234,31841,7,
edron|runes~loot:,node,33218,31841,7,
edron|runes~loot:,node,33207,31843,7,
edron|runes~loot:,node,33196,31840,7,
edron|runes~loot:,node,33191,31830,7,
edron|runes~loot:,node,33196,31820,7,
edron|runes~loot:,node,33207,31818,7,
edron|runes~loot:,stand,33209,31818,7,
edron|runes~loot:,node,33209,31810,6,
edron|runes~loot:,node,33209,31800,6,
edron|runes~loot:,node,33213,31796,6,
edron|runes~loot:,stand,33213,31796,6,

# --- edron|food~loot: (15 waypoints) ---
edron|food~loot:,stand,33258,31840,5,
edron|food~loot:,node,33248,31841,6,
edron|food~loot:,stand,33247,31841,6,
edron|food~loot:,node,33234,31841,7,
edron|food~loot:,node,33218,31841,7,
edron|food~loot:,node,33207,31843,7,
edron|food~loot:,node,33196,31840,7,
edron|food~loot:,node,33191,31830,7,
edron|food~loot:,node,33196,31820,7,
edron|food~loot:,node,33207,31818,7,
edron|food~loot:,stand,33209,31818,7,
edron|food~loot:,node,33209,31810,6,
edron|food~loot:,node,33209,31800,6,
edron|food~loot:,node,33213,31796,6,
edron|food~loot:,stand,33213,31796,6,

# --- edron|potions~loot: (15 waypoints) ---
edron|potions~loot:,stand,33255,31838,7,
edron|potions~loot:,node,33248,31841,6,
edron|potions~loot:,stand,33247,31841,6,
edron|potions~loot:,node,33234,31841,7,
edron|potions~loot:,node,33218,31841,7,
edron|potions~loot:,node,33207,31843,7,
edron|potions~loot:,node,33196,31840,7,
edron|potions~loot:,node,33191,31830,7,
edron|potions~loot:,node,33196,31820,7,
edron|potions~loot:,node,33207,31818,7,
edron|potions~loot:,stand,33209,31818,7,
edron|potions~loot:,node,33209,31810,6,
edron|potions~loot:,node,33209,31800,6,
edron|potions~loot:,node,33213,31796,6,
edron|potions~loot:,stand,33213,31796,6,

# --- edron|towers~ammo: (21 waypoints) ---
edron|towers~ammo:,stand,33255,31838,7,
edron|towers~ammo:,node,33248,31841,6,
edron|towers~ammo:,stand,33247,31841,6,
edron|towers~ammo:,node,33239,31841,7,
edron|towers~ammo:,node,33230,31841,7,
edron|towers~ammo:,node,33221,31841,7,
edron|towers~ammo:,node,33213,31842,7,
edron|towers~ammo:,node,33204,31843,7,
edron|towers~ammo:,node,33197,31840,7,
edron|towers~ammo:,node,33193,31836,7,
edron|towers~ammo:,node,33192,31830,7,
edron|towers~ammo:,node,33192,31824,7,
edron|towers~ammo:,node,33197,31819,7,
edron|towers~ammo:,node,33203,31819,7,
edron|towers~ammo:,node,33209,31819,7,
edron|towers~ammo:,stand,33209,31818,7,
edron|towers~ammo:,node,33209,31812,6,
edron|towers~ammo:,node,33209,31805,6,
edron|towers~ammo:,node,33209,31798,6,
edron|towers~ammo:,node,33213,31796,6,
edron|towers~ammo:,stand,33213,31796,6,

# --- edron|ammo~ammo: (2 waypoints) ---
edron|ammo~ammo:,node,33213,31796,6,
edron|ammo~ammo:,stand,33213,31796,6,

# --- edron|boat~ammo: (10 waypoints) ---
edron|boat~ammo:,node,33175,31774,6,
edron|boat~ammo:,stand,33175,31775,6,
edron|boat~ammo:,node,33183,31777,7,
edron|boat~ammo:,node,33191,31780,7,
edron|boat~ammo:,node,33191,31789,7,
edron|boat~ammo:,node,33205,31789,7,
edron|boat~ammo:,ladder,33208,31789,7,
edron|boat~ammo:,node,33208,31797,6,
edron|boat~ammo:,node,33213,31796,6,
edron|boat~ammo:,stand,33213,31796,6,

# --- edron|trainers~ammo: (7 waypoints) ---
edron|trainers~ammo:,node,33187,31790,7,
edron|trainers~ammo:,node,33196,31790,7,
edron|trainers~ammo:,node,33205,31789,7,
edron|trainers~ammo:,ladder,33208,31789,7,
edron|trainers~ammo:,node,33208,31798,6,
edron|trainers~ammo:,node,33213,31796,6,
edron|trainers~ammo:,stand,33213,31796,6,

# --- edron|carpet~ammo: (7 waypoints) ---
edron|carpet~ammo:,stand,33189,31785,3,
edron|carpet~ammo:,stand,33192,31781,4,
edron|carpet~ammo:,stand,33195,31785,5,
edron|carpet~ammo:,node,33202,31783,6,
edron|carpet~ammo:,node,33214,31789,6,
edron|carpet~ammo:,node,33214,31796,6,
edron|carpet~ammo:,stand,33214,31796,6,

# --- edron|temple~ammo: (8 waypoints) ---
edron|temple~ammo:,node,33210,31815,8,
edron|temple~ammo:,stand,33210,31814,8,
edron|temple~ammo:,node,33208,31818,7,
edron|temple~ammo:,stand,33209,31818,7,
edron|temple~ammo:,node,33209,31808,6,
edron|temple~ammo:,node,33209,31800,6,
edron|temple~ammo:,node,33213,31796,6,
edron|temple~ammo:,stand,33213,31796,6,

# --- edron|bank~ammo: (11 waypoints) ---
edron|bank~ammo:,node,33172,31808,7,
edron|bank~ammo:,node,33172,31816,7,
edron|bank~ammo:,node,33180,31818,7,
edron|bank~ammo:,node,33189,31818,7,
edron|bank~ammo:,node,33199,31818,7,
edron|bank~ammo:,node,33208,31818,7,
edron|bank~ammo:,stand,33209,31818,7,
edron|bank~ammo:,node,33209,31811,6,
edron|bank~ammo:,node,33209,31802,6,
edron|bank~ammo:,node,33213,31796,6,
edron|bank~ammo:,stand,33213,31796,6,

# --- edron|depot~ammo: (13 waypoints) ---
edron|depot~ammo:,stand,33170,31808,10,
edron|depot~ammo:,stand,33169,31808,9,
edron|depot~ammo:,node,33170,31812,8,
edron|depot~ammo:,stand,33169,31812,8,
edron|depot~ammo:,node,33174,31817,7,
edron|depot~ammo:,node,33186,31818,7,
edron|depot~ammo:,node,33198,31818,7,
edron|depot~ammo:,node,33208,31818,7,
edron|depot~ammo:,stand,33209,31818,7,
edron|depot~ammo:,node,33209,31809,6,
edron|depot~ammo:,node,33209,31801,6,
edron|depot~ammo:,node,33213,31796,6,
edron|depot~ammo:,stand,33213,31796,6,

# --- edron|loot~ammo: (1 waypoints) ---
edron|loot~ammo:,stand,33213,31796,6,

# --- edron|bridge~ammo: (16 waypoints) ---
edron|bridge~ammo:,node,33243,31818,7,
edron|bridge~ammo:,node,33237,31825,7,
edron|bridge~ammo:,node,33235,31833,7,
edron|bridge~ammo:,node,33231,31839,7,
edron|bridge~ammo:,node,33222,31840,7,
edron|bridge~ammo:,node,33213,31843,7,
edron|bridge~ammo:,node,33201,31843,7,
edron|bridge~ammo:,node,33195,31838,7,
edron|bridge~ammo:,node,33192,31829,7,
edron|bridge~ammo:,node,33195,31820,7,
edron|bridge~ammo:,node,33208,31818,7,
edron|bridge~ammo:,stand,33209,31818,7,
edron|bridge~ammo:,node,33209,31811,6,
edron|bridge~ammo:,node,33209,31801,6,
edron|bridge~ammo:,node,33213,31796,6,
edron|bridge~ammo:,stand,33213,31796,6,

# --- edron|runes~ammo: (17 waypoints) ---
edron|runes~ammo:,stand,33255,31842,3,
edron|runes~ammo:,stand,33257,31842,4,
edron|runes~ammo:,stand,33258,31840,5,
edron|runes~ammo:,node,33248,31841,6,
edron|runes~ammo:,stand,33247,31841,6,
edron|runes~ammo:,node,33234,31841,7,
edron|runes~ammo:,node,33218,31841,7,
edron|runes~ammo:,node,33207,31843,7,
edron|runes~ammo:,node,33196,31840,7,
edron|runes~ammo:,node,33191,31830,7,
edron|runes~ammo:,node,33196,31820,7,
edron|runes~ammo:,node,33207,31818,7,
edron|runes~ammo:,stand,33209,31818,7,
edron|runes~ammo:,node,33209,31810,6,
edron|runes~ammo:,node,33209,31800,6,
edron|runes~ammo:,node,33213,31796,6,
edron|runes~ammo:,stand,33213,31796,6,

# --- edron|food~ammo: (15 waypoints) ---
edron|food~ammo:,stand,33258,31840,5,
edron|food~ammo:,node,33248,31841,6,
edron|food~ammo:,stand,33247,31841,6,
edron|food~ammo:,node,33234,31841,7,
edron|food~ammo:,node,33218,31841,7,
edron|food~ammo:,node,33207,31843,7,
edron|food~ammo:,node,33196,31840,7,
edron|food~ammo:,node,33191,31830,7,
edron|food~ammo:,node,33196,31820,7,
edron|food~ammo:,node,33207,31818,7,
edron|food~ammo:,stand,33209,31818,7,
edron|food~ammo:,node,33209,31810,6,
edron|food~ammo:,node,33209,31800,6,
edron|food~ammo:,node,33213,31796,6,
edron|food~ammo:,stand,33213,31796,6,

# --- edron|potions~ammo: (15 waypoints) ---
edron|potions~ammo:,stand,33255,31838,7,
edron|potions~ammo:,node,33248,31841,6,
edron|potions~ammo:,stand,33247,31841,6,
edron|potions~ammo:,node,33234,31841,7,
edron|potions~ammo:,node,33218,31841,7,
edron|potions~ammo:,node,33207,31843,7,
edron|potions~ammo:,node,33196,31840,7,
edron|potions~ammo:,node,33191,31830,7,
edron|potions~ammo:,node,33196,31820,7,
edron|potions~ammo:,node,33207,31818,7,
edron|potions~ammo:,stand,33209,31818,7,
edron|potions~ammo:,node,33209,31810,6,
edron|potions~ammo:,node,33209,31800,6,
edron|potions~ammo:,node,33213,31796,6,
edron|potions~ammo:,stand,33213,31796,6,

# --- edron|towers~runes: (5 waypoints) ---
edron|towers~runes:,node,33258,31839,6,
edron|towers~runes:,stand,33258,31840,6,
edron|towers~runes:,stand,33257,31842,5,
edron|towers~runes:,stand,33255,31842,4,
edron|towers~runes:,stand,33256,31841,3,

# --- edron|runes~runes: (1 waypoints) ---
edron|runes~runes:,stand,33256,31841,3,

# --- edron|boat~runes: (21 waypoints) ---
edron|boat~runes:,node,33175,31774,6,
edron|boat~runes:,stand,33175,31775,6,
edron|boat~runes:,node,33190,31778,7,
edron|boat~runes:,node,33191,31789,7,
edron|boat~runes:,node,33200,31792,7,
edron|boat~runes:,node,33200,31802,7,
edron|boat~runes:,node,33200,31812,7,
edron|boat~runes:,node,33196,31817,7,
edron|boat~runes:,node,33191,31825,7,
edron|boat~runes:,node,33191,31834,7,
edron|boat~runes:,node,33197,31842,7,
edron|boat~runes:,node,33207,31843,7,
edron|boat~runes:,node,33217,31841,7,
edron|boat~runes:,node,33232,31841,7,
edron|boat~runes:,node,33246,31841,7,
edron|boat~runes:,stand,33247,31841,7,
edron|boat~runes:,node,33258,31841,6,
edron|boat~runes:,stand,33258,31840,6,
edron|boat~runes:,stand,33257,31842,5,
edron|boat~runes:,stand,33255,31842,4,
edron|boat~runes:,stand,33256,31841,3,

# --- edron|trainers~runes: (20 waypoints) ---
edron|trainers~runes:,node,33187,31790,7,
edron|trainers~runes:,node,33195,31790,7,
edron|trainers~runes:,node,33202,31794,7,
edron|trainers~runes:,node,33202,31802,7,
edron|trainers~runes:,node,33202,31811,7,
edron|trainers~runes:,node,33200,31818,7,
edron|trainers~runes:,node,33191,31821,7,
edron|trainers~runes:,node,33191,31830,7,
edron|trainers~runes:,node,33194,31837,7,
edron|trainers~runes:,node,33200,31844,7,
edron|trainers~runes:,node,33210,31844,7,
edron|trainers~runes:,node,33219,31840,7,
edron|trainers~runes:,node,33232,31840,7,
edron|trainers~runes:,node,33246,31841,7,
edron|trainers~runes:,stand,33247,31841,7,
edron|trainers~runes:,node,33258,31841,6,
edron|trainers~runes:,stand,33258,31840,6,
edron|trainers~runes:,stand,33257,31842,5,
edron|trainers~runes:,stand,33255,31842,4,
edron|trainers~runes:,stand,33256,31841,3,

# --- edron|carpet~runes: (24 waypoints) ---
edron|carpet~runes:,stand,33189,31785,3,
edron|carpet~runes:,stand,33192,31781,4,
edron|carpet~runes:,stand,33195,31785,5,
edron|carpet~runes:,node,33202,31783,6,
edron|carpet~runes:,node,33215,31788,6,
edron|carpet~runes:,node,33208,31788,6,
edron|carpet~runes:,stand,33208,31789,6,
edron|carpet~runes:,node,33202,31793,7,
edron|carpet~runes:,node,33202,31801,7,
edron|carpet~runes:,node,33202,31809,7,
edron|carpet~runes:,node,33201,31817,7,
edron|carpet~runes:,node,33191,31822,7,
edron|carpet~runes:,node,33191,31832,7,
edron|carpet~runes:,node,33197,31841,7,
edron|carpet~runes:,node,33207,31844,7,
edron|carpet~runes:,node,33218,31840,7,
edron|carpet~runes:,node,33233,31840,7,
edron|carpet~runes:,node,33246,31841,7,
edron|carpet~runes:,stand,33247,31841,7,
edron|carpet~runes:,node,33258,31841,6,
edron|carpet~runes:,stand,33258,31840,6,
edron|carpet~runes:,stand,33257,31842,5,
edron|carpet~runes:,stand,33255,31842,4,
edron|carpet~runes:,stand,33256,31841,3,

# --- edron|temple~runes: (16 waypoints) ---
edron|temple~runes:,node,33210,31815,8,
edron|temple~runes:,stand,33210,31814,8,
edron|temple~runes:,node,33202,31817,7,
edron|temple~runes:,node,33191,31821,7,
edron|temple~runes:,node,33191,31832,7,
edron|temple~runes:,node,33197,31841,7,
edron|temple~runes:,node,33207,31844,7,
edron|temple~runes:,node,33217,31841,7,
edron|temple~runes:,node,33233,31841,7,
edron|temple~runes:,node,33246,31841,7,
edron|temple~runes:,stand,33247,31841,7,
edron|temple~runes:,node,33258,31841,6,
edron|temple~runes:,stand,33258,31840,6,
edron|temple~runes:,stand,33257,31842,5,
edron|temple~runes:,stand,33255,31842,4,
edron|temple~runes:,stand,33256,31841,3,

# --- edron|bank~runes: (16 waypoints) ---
edron|bank~runes:,node,33172,31808,7,
edron|bank~runes:,node,33172,31817,7,
edron|bank~runes:,node,33180,31819,7,
edron|bank~runes:,node,33191,31821,7,
edron|bank~runes:,node,33191,31832,7,
edron|bank~runes:,node,33197,31842,7,
edron|bank~runes:,node,33207,31844,7,
edron|bank~runes:,node,33217,31841,7,
edron|bank~runes:,node,33233,31841,7,
edron|bank~runes:,node,33246,31841,7,
edron|bank~runes:,stand,33247,31841,7,
edron|bank~runes:,node,33258,31841,6,
edron|bank~runes:,stand,33258,31840,6,
edron|bank~runes:,stand,33257,31842,5,
edron|bank~runes:,stand,33255,31842,4,
edron|bank~runes:,stand,33256,31841,3,

# --- edron|depot~runes: (20 waypoints) ---
edron|depot~runes:,node,33167,31808,10,
edron|depot~runes:,stand,33166,31808,10,
edron|depot~runes:,stand,33167,31808,9,
edron|depot~runes:,node,33166,31812,8,
edron|depot~runes:,stand,33167,31812,8,
edron|depot~runes:,node,33172,31817,7,
edron|depot~runes:,node,33180,31819,7,
edron|depot~runes:,node,33191,31821,7,
edron|depot~runes:,node,33191,31832,7,
edron|depot~runes:,node,33197,31842,7,
edron|depot~runes:,node,33207,31844,7,
edron|depot~runes:,node,33217,31841,7,
edron|depot~runes:,node,33233,31841,7,
edron|depot~runes:,node,33246,31841,7,
edron|depot~runes:,stand,33247,31841,7,
edron|depot~runes:,node,33258,31841,6,
edron|depot~runes:,stand,33258,31840,6,
edron|depot~runes:,stand,33257,31842,5,
edron|depot~runes:,stand,33255,31842,4,
edron|depot~runes:,stand,33256,31841,3,

# --- edron|loot~runes: (18 waypoints) ---
edron|loot~runes:,node,33209,31800,6,
edron|loot~runes:,node,33209,31808,6,
edron|loot~runes:,node,33209,31817,6,
edron|loot~runes:,stand,33209,31818,6,
edron|loot~runes:,node,33199,31820,7,
edron|loot~runes:,node,33191,31824,7,
edron|loot~runes:,node,33191,31834,7,
edron|loot~runes:,node,33198,31842,7,
edron|loot~runes:,node,33207,31843,7,
edron|loot~runes:,node,33218,31841,7,
edron|loot~runes:,node,33233,31841,7,
edron|loot~runes:,node,33246,31841,7,
edron|loot~runes:,stand,33247,31841,7,
edron|loot~runes:,node,33258,31841,6,
edron|loot~runes:,stand,33258,31840,6,
edron|loot~runes:,stand,33257,31842,5,
edron|loot~runes:,stand,33255,31842,4,
edron|loot~runes:,stand,33256,31841,3,

# --- edron|ammo~runes: (18 waypoints) ---
edron|ammo~runes:,node,33209,31800,6,
edron|ammo~runes:,node,33209,31808,6,
edron|ammo~runes:,node,33209,31817,6,
edron|ammo~runes:,stand,33209,31818,6,
edron|ammo~runes:,node,33199,31820,7,
edron|ammo~runes:,node,33191,31824,7,
edron|ammo~runes:,node,33191,31834,7,
edron|ammo~runes:,node,33198,31842,7,
edron|ammo~runes:,node,33207,31843,7,
edron|ammo~runes:,node,33218,31841,7,
edron|ammo~runes:,node,33233,31841,7,
edron|ammo~runes:,node,33246,31841,7,
edron|ammo~runes:,stand,33247,31841,7,
edron|ammo~runes:,node,33258,31841,6,
edron|ammo~runes:,stand,33258,31840,6,
edron|ammo~runes:,stand,33257,31842,5,
edron|ammo~runes:,stand,33255,31842,4,
edron|ammo~runes:,stand,33256,31841,3,

# --- edron|potions~runes: (5 waypoints) ---
edron|potions~runes:,stand,33255,31838,7,
edron|potions~runes:,stand,33258,31840,6,
edron|potions~runes:,stand,33257,31842,5,
edron|potions~runes:,stand,33255,31842,4,
edron|potions~runes:,stand,33256,31841,3,

# --- edron|food~runes: (3 waypoints) ---
edron|food~runes:,stand,33257,31842,5,
edron|food~runes:,stand,33255,31842,4,
edron|food~runes:,stand,33256,31841,3,

# --- edron|bridge~runes: (10 waypoints) ---
edron|bridge~runes:,node,33243,31818,7,
edron|bridge~runes:,node,33237,31827,7,
edron|bridge~runes:,node,33237,31837,7,
edron|bridge~runes:,node,33246,31841,7,
edron|bridge~runes:,stand,33247,31841,7,
edron|bridge~runes:,node,33258,31841,6,
edron|bridge~runes:,stand,33258,31840,6,
edron|bridge~runes:,stand,33257,31842,5,
edron|bridge~runes:,stand,33255,31842,4,
edron|bridge~runes:,stand,33256,31841,3,

# --- edron|towers~food: (3 waypoints) ---
edron|towers~food:,node,33258,31839,6,
edron|towers~food:,stand,33258,31840,6,
edron|towers~food:,stand,33256,31839,5,

# --- edron|food~food: (1 waypoints) ---
edron|food~food:,stand,33256,31840,5,

# --- edron|boat~food: (19 waypoints) ---
edron|boat~food:,node,33175,31774,6,
edron|boat~food:,stand,33175,31775,6,
edron|boat~food:,node,33190,31778,7,
edron|boat~food:,node,33191,31789,7,
edron|boat~food:,node,33200,31792,7,
edron|boat~food:,node,33200,31802,7,
edron|boat~food:,node,33200,31812,7,
edron|boat~food:,node,33196,31817,7,
edron|boat~food:,node,33191,31825,7,
edron|boat~food:,node,33191,31834,7,
edron|boat~food:,node,33197,31842,7,
edron|boat~food:,node,33207,31843,7,
edron|boat~food:,node,33217,31841,7,
edron|boat~food:,node,33232,31841,7,
edron|boat~food:,node,33246,31841,7,
edron|boat~food:,stand,33247,31841,7,
edron|boat~food:,node,33258,31841,6,
edron|boat~food:,stand,33258,31840,6,
edron|boat~food:,stand,33256,31840,5,

# --- edron|trainers~food: (18 waypoints) ---
edron|trainers~food:,node,33187,31790,7,
edron|trainers~food:,node,33195,31790,7,
edron|trainers~food:,node,33202,31794,7,
edron|trainers~food:,node,33202,31802,7,
edron|trainers~food:,node,33202,31811,7,
edron|trainers~food:,node,33200,31818,7,
edron|trainers~food:,node,33191,31821,7,
edron|trainers~food:,node,33191,31830,7,
edron|trainers~food:,node,33194,31837,7,
edron|trainers~food:,node,33200,31844,7,
edron|trainers~food:,node,33210,31844,7,
edron|trainers~food:,node,33219,31840,7,
edron|trainers~food:,node,33232,31840,7,
edron|trainers~food:,node,33246,31841,7,
edron|trainers~food:,stand,33247,31841,7,
edron|trainers~food:,node,33258,31841,6,
edron|trainers~food:,stand,33258,31840,6,
edron|trainers~food:,stand,33256,31840,5,

# --- edron|carpet~food: (22 waypoints) ---
edron|carpet~food:,stand,33189,31785,3,
edron|carpet~food:,stand,33192,31781,4,
edron|carpet~food:,stand,33195,31785,5,
edron|carpet~food:,node,33202,31783,6,
edron|carpet~food:,node,33215,31788,6,
edron|carpet~food:,node,33208,31788,6,
edron|carpet~food:,stand,33208,31789,6,
edron|carpet~food:,node,33202,31793,7,
edron|carpet~food:,node,33202,31801,7,
edron|carpet~food:,node,33202,31809,7,
edron|carpet~food:,node,33201,31817,7,
edron|carpet~food:,node,33191,31822,7,
edron|carpet~food:,node,33191,31832,7,
edron|carpet~food:,node,33197,31841,7,
edron|carpet~food:,node,33207,31844,7,
edron|carpet~food:,node,33218,31840,7,
edron|carpet~food:,node,33233,31840,7,
edron|carpet~food:,node,33246,31841,7,
edron|carpet~food:,stand,33247,31841,7,
edron|carpet~food:,node,33258,31841,6,
edron|carpet~food:,stand,33258,31840,6,
edron|carpet~food:,stand,33256,31840,5,

# --- edron|temple~food: (14 waypoints) ---
edron|temple~food:,node,33210,31815,8,
edron|temple~food:,stand,33210,31814,8,
edron|temple~food:,node,33202,31817,7,
edron|temple~food:,node,33191,31821,7,
edron|temple~food:,node,33191,31832,7,
edron|temple~food:,node,33197,31841,7,
edron|temple~food:,node,33207,31844,7,
edron|temple~food:,node,33217,31841,7,
edron|temple~food:,node,33233,31841,7,
edron|temple~food:,node,33246,31841,7,
edron|temple~food:,stand,33247,31841,7,
edron|temple~food:,node,33258,31841,6,
edron|temple~food:,stand,33258,31840,6,
edron|temple~food:,stand,33256,31840,5,

# --- edron|bank~food: (14 waypoints) ---
edron|bank~food:,node,33172,31808,7,
edron|bank~food:,node,33172,31817,7,
edron|bank~food:,node,33180,31819,7,
edron|bank~food:,node,33191,31821,7,
edron|bank~food:,node,33191,31832,7,
edron|bank~food:,node,33197,31842,7,
edron|bank~food:,node,33207,31844,7,
edron|bank~food:,node,33217,31841,7,
edron|bank~food:,node,33233,31841,7,
edron|bank~food:,node,33246,31841,7,
edron|bank~food:,stand,33247,31841,7,
edron|bank~food:,node,33258,31841,6,
edron|bank~food:,stand,33258,31840,6,
edron|bank~food:,stand,33256,31840,5,

# --- edron|depot~food: (18 waypoints) ---
edron|depot~food:,node,33167,31808,10,
edron|depot~food:,stand,33166,31808,10,
edron|depot~food:,stand,33167,31808,9,
edron|depot~food:,node,33166,31812,8,
edron|depot~food:,stand,33167,31812,8,
edron|depot~food:,node,33172,31817,7,
edron|depot~food:,node,33180,31819,7,
edron|depot~food:,node,33191,31821,7,
edron|depot~food:,node,33191,31832,7,
edron|depot~food:,node,33197,31842,7,
edron|depot~food:,node,33207,31844,7,
edron|depot~food:,node,33217,31841,7,
edron|depot~food:,node,33233,31841,7,
edron|depot~food:,node,33246,31841,7,
edron|depot~food:,stand,33247,31841,7,
edron|depot~food:,node,33258,31841,6,
edron|depot~food:,stand,33258,31840,6,
edron|depot~food:,stand,33256,31840,5,

# --- edron|loot~food: (16 waypoints) ---
edron|loot~food:,node,33209,31800,6,
edron|loot~food:,node,33209,31808,6,
edron|loot~food:,node,33209,31817,6,
edron|loot~food:,stand,33209,31818,6,
edron|loot~food:,node,33199,31820,7,
edron|loot~food:,node,33191,31824,7,
edron|loot~food:,node,33191,31834,7,
edron|loot~food:,node,33198,31842,7,
edron|loot~food:,node,33207,31843,7,
edron|loot~food:,node,33218,31841,7,
edron|loot~food:,node,33233,31841,7,
edron|loot~food:,node,33246,31841,7,
edron|loot~food:,stand,33247,31841,7,
edron|loot~food:,node,33258,31841,6,
edron|loot~food:,stand,33258,31840,6,
edron|loot~food:,stand,33256,31840,5,

# --- edron|ammo~food: (16 waypoints) ---
edron|ammo~food:,node,33209,31800,6,
edron|ammo~food:,node,33209,31808,6,
edron|ammo~food:,node,33209,31817,6,
edron|ammo~food:,stand,33209,31818,6,
edron|ammo~food:,node,33199,31820,7,
edron|ammo~food:,node,33191,31824,7,
edron|ammo~food:,node,33191,31834,7,
edron|ammo~food:,node,33198,31842,7,
edron|ammo~food:,node,33207,31843,7,
edron|ammo~food:,node,33218,31841,7,
edron|ammo~food:,node,33233,31841,7,
edron|ammo~food:,node,33246,31841,7,
edron|ammo~food:,stand,33247,31841,7,
edron|ammo~food:,node,33258,31841,6,
edron|ammo~food:,stand,33258,31840,6,
edron|ammo~food:,stand,33256,31840,5,

# --- edron|potions~food: (3 waypoints) ---
edron|potions~food:,stand,33255,31838,7,
edron|potions~food:,stand,33258,31840,6,
edron|potions~food:,stand,33256,31840,5,

# --- edron|bridge~food: (8 waypoints) ---
edron|bridge~food:,node,33243,31818,7,
edron|bridge~food:,node,33237,31827,7,
edron|bridge~food:,node,33237,31837,7,
edron|bridge~food:,node,33246,31841,7,
