source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- svargrond|boat~boat: (1 waypoints) ---
svargrond|boat~trainers:,node,32278,31127,7,
svargrond|boat~trainers:,node,32268,31127,7,
svargrond|boat~trainers:,node,32258,31127,7,
svargrond|boat~trainers:,node,32248,31128,7,
svargrond|boat~trainers:,node,32240,31128,7,
svargrond|boat~trainers:,node,32237,31121,7,
svargrond|boat~trainers:,node,32236,31114,7,
svargrond|boat~trainers:,node,32235,31108,7,
svargrond|boat~trainers:,stand,32235,31108,7,
svargrond|boat~trainers:,node,32236,31102,6,
svargrond|boat~trainers:,node,32242,31098,6,
svargrond|boat~trainers:,node,32242,31088,6,
svargrond|boat~trainers:,node,32245,31080,6,
svargrond|boat~trainers:,node,32246,31073,6,
svargrond|boat~trainers:,node,32249,31067,6,
svargrond|boat~trainers:,stand,32249,31067,6,

# --- svargrond|carpet~trainers: (12 waypoints) ---
svargrond|carpet~trainers:,stand,32248,31101,4,
svargrond|carpet~trainers:,stand,32247,31106,5,
svargrond|carpet~trainers:,stand,32244,31109,6,
svargrond|carpet~trainers:,node,32235,31108,7,
svargrond|carpet~trainers:,stand,32235,31108,7,
svargrond|carpet~trainers:,node,32236,31102,6,
svargrond|carpet~trainers:,node,32242,31098,6,
svargrond|carpet~trainers:,node,32242,31088,6,
svargrond|carpet~trainers:,node,32245,31080,6,
svargrond|carpet~trainers:,node,32246,31073,6,
svargrond|carpet~trainers:,node,32249,31067,6,
svargrond|carpet~trainers:,stand,32249,31067,6,

# --- svargrond|carpet~carpet: (2 waypoints) ---
svargrond|carpet~carpet:,node,32253,31098,4,
svargrond|carpet~carpet:,stand,32253,31098,4,

# --- svargrond|food~carpet: (14 waypoints) ---
svargrond|food~carpet:,node,32208,31161,7,
svargrond|food~carpet:,node,32215,31160,7,
svargrond|food~carpet:,node,32221,31157,7,
svargrond|food~carpet:,node,32224,31149,7,
svargrond|food~carpet:,node,32231,31143,7,
svargrond|food~carpet:,node,32239,31137,7,
svargrond|food~carpet:,node,32240,31129,7,
svargrond|food~carpet:,node,32241,31121,7,
svargrond|food~carpet:,node,32245,31113,7,
svargrond|food~carpet:,stand,32245,31112,7,
svargrond|food~carpet:,stand,32247,31106,6,
svargrond|food~carpet:,stand,32249,31101,5,
svargrond|food~carpet:,node,32253,31098,4,
svargrond|food~carpet:,stand,32253,31098,4,

# --- svargrond|temple~carpet: (10 waypoints) ---
svargrond|temple~carpet:,node,32214,31140,7,
svargrond|temple~carpet:,node,32223,31143,7,
svargrond|temple~carpet:,node,32235,31140,7,
svargrond|temple~carpet:,node,32239,31131,7,
svargrond|temple~carpet:,node,32242,31120,7,
svargrond|temple~carpet:,node,32246,31112,7,
svargrond|temple~carpet:,stand,32247,31106,6,
svargrond|temple~carpet:,stand,32249,31101,5,
svargrond|temple~carpet:,node,32253,31098,4,
svargrond|temple~carpet:,stand,32253,31098,4,

# --- svargrond|depot~carpet: (13 waypoints) ---
svargrond|depot~carpet:,node,32275,31142,7,
svargrond|depot~carpet:,stand,32274,31143,7,
svargrond|depot~carpet:,node,32254,31142,6,
svargrond|depot~carpet:,stand,32254,31143,6,
svargrond|depot~carpet:,node,32244,31140,7,
svargrond|depot~carpet:,node,32241,31131,7,
svargrond|depot~carpet:,node,32242,31119,7,
svargrond|depot~carpet:,node,32245,31112,7,
svargrond|depot~carpet:,stand,32245,31112,7,
svargrond|depot~carpet:,stand,32247,31106,6,
svargrond|depot~carpet:,stand,32249,31101,5,
svargrond|depot~carpet:,node,32253,31098,4,
svargrond|depot~carpet:,stand,32253,31098,4,

# --- svargrond|bank~carpet: (11 waypoints) ---
svargrond|bank~carpet:,node,32298,31130,7,
svargrond|bank~carpet:,node,32286,31128,7,
svargrond|bank~carpet:,node,32272,31127,7,
svargrond|bank~carpet:,node,32259,31125,7,
svargrond|bank~carpet:,node,32256,31115,7,
svargrond|bank~carpet:,node,32249,31110,7,
svargrond|bank~carpet:,stand,32249,31110,7,
svargrond|bank~carpet:,stand,32247,31106,6,
svargrond|bank~carpet:,stand,32249,31101,5,
svargrond|bank~carpet:,node,32253,31098,4,
svargrond|bank~carpet:,stand,32253,31098,4,

# --- svargrond|potions~carpet: (11 waypoints) ---
svargrond|potions~carpet:,node,32298,31130,7,
svargrond|potions~carpet:,node,32286,31128,7,
svargrond|potions~carpet:,node,32272,31127,7,
svargrond|potions~carpet:,node,32259,31125,7,
svargrond|potions~carpet:,node,32256,31115,7,
svargrond|potions~carpet:,node,32249,31110,7,
svargrond|potions~carpet:,stand,32249,31110,7,
svargrond|potions~carpet:,stand,32247,31106,6,
svargrond|potions~carpet:,stand,32249,31101,5,
svargrond|potions~carpet:,node,32253,31098,4,
svargrond|potions~carpet:,stand,32253,31098,4,

# --- svargrond|runes~carpet: (11 waypoints) ---
svargrond|runes~carpet:,node,32298,31130,7,
svargrond|runes~carpet:,node,32286,31128,7,
svargrond|runes~carpet:,node,32272,31127,7,
svargrond|runes~carpet:,node,32259,31125,7,
svargrond|runes~carpet:,node,32256,31115,7,
svargrond|runes~carpet:,node,32249,31110,7,
svargrond|runes~carpet:,stand,32249,31110,7,
svargrond|runes~carpet:,stand,32247,31106,6,
svargrond|runes~carpet:,stand,32249,31101,5,
svargrond|runes~carpet:,node,32253,31098,4,
svargrond|runes~carpet:,stand,32253,31098,4,

# --- svargrond|boat~carpet: (16 waypoints) ---
svargrond|boat~carpet:,stand,32341,31112,6,
svargrond|boat~carpet:,node,32334,31116,7,
svargrond|boat~carpet:,node,32323,31117,7,
svargrond|boat~carpet:,node,32314,31122,7,
svargrond|boat~carpet:,node,32307,31127,7,
svargrond|boat~carpet:,node,32297,31128,7,
svargrond|boat~carpet:,node,32286,31128,7,
svargrond|boat~carpet:,node,32272,31127,7,
svargrond|boat~carpet:,node,32259,31125,7,
svargrond|boat~carpet:,node,32256,31115,7,
svargrond|boat~carpet:,node,32249,31110,7,
svargrond|boat~carpet:,stand,32249,31110,7,
svargrond|boat~carpet:,stand,32247,31106,6,
svargrond|boat~carpet:,stand,32249,31101,5,
svargrond|boat~carpet:,node,32253,31098,4,
svargrond|boat~carpet:,stand,32253,31098,4,

# --- svargrond|loot~carpet: (12 waypoints) ---
svargrond|loot~carpet:,node,32234,31080,6,
svargrond|loot~carpet:,node,32240,31087,6,
svargrond|loot~carpet:,node,32242,31094,6,
svargrond|loot~carpet:,node,32241,31101,6,
svargrond|loot~carpet:,node,32236,31107,6,
svargrond|loot~carpet:,stand,32236,31108,6,
svargrond|loot~carpet:,node,32244,31109,7,
svargrond|loot~carpet:,stand,32244,31109,7,
svargrond|loot~carpet:,stand,32247,31106,6,
svargrond|loot~carpet:,stand,32249,31101,5,
svargrond|loot~carpet:,node,32253,31098,4,
svargrond|loot~carpet:,stand,32253,31098,4,

# --- svargrond|ammo~carpet: (12 waypoints) ---
svargrond|ammo~carpet:,node,32234,31080,6,
svargrond|ammo~carpet:,node,32240,31087,6,
svargrond|ammo~carpet:,node,32242,31094,6,
svargrond|ammo~carpet:,node,32241,31101,6,
svargrond|ammo~carpet:,node,32236,31107,6,
svargrond|ammo~carpet:,stand,32236,31108,6,
svargrond|ammo~carpet:,node,32244,31109,7,
svargrond|ammo~carpet:,stand,32244,31109,7,
svargrond|ammo~carpet:,stand,32247,31106,6,
svargrond|ammo~carpet:,stand,32249,31101,5,
svargrond|ammo~carpet:,node,32253,31098,4,
svargrond|ammo~carpet:,stand,32253,31098,4,

# --- svargrond|trainers~carpet: (13 waypoints) ---
svargrond|trainers~carpet:,node,32246,31072,6,
svargrond|trainers~carpet:,node,32245,31078,6,
svargrond|trainers~carpet:,node,32243,31085,6,
svargrond|trainers~carpet:,node,32242,31094,6,
svargrond|trainers~carpet:,node,32241,31101,6,
svargrond|trainers~carpet:,node,32236,31107,6,
svargrond|trainers~carpet:,stand,32236,31108,6,
svargrond|trainers~carpet:,node,32244,31109,7,
svargrond|trainers~carpet:,stand,32244,31109,7,
svargrond|trainers~carpet:,stand,32247,31106,6,
svargrond|trainers~carpet:,stand,32249,31101,5,
svargrond|trainers~carpet:,node,32253,31098,4,
svargrond|trainers~carpet:,stand,32253,31098,4,

# --- svargrond|food~food: (2 waypoints) ---
svargrond|food~food:,node,32204,31161,7,
svargrond|food~food:,stand,32204,31161,7,

# --- svargrond|temple~food: (7 waypoints) ---
svargrond|temple~food:,node,32215,31144,7,
svargrond|temple~food:,node,32222,31147,7,
svargrond|temple~food:,node,32222,31155,7,
svargrond|temple~food:,node,32216,31159,7,
svargrond|temple~food:,node,32210,31161,7,
svargrond|temple~food:,node,32204,31161,7,
svargrond|temple~food:,stand,32204,31161,7,

# --- svargrond|trainers~food: (17 waypoints) ---
svargrond|trainers~food:,node,32246,31074,6,
svargrond|trainers~food:,node,32245,31081,6,
svargrond|trainers~food:,node,32242,31087,6,
svargrond|trainers~food:,node,32242,31096,6,
svargrond|trainers~food:,node,32239,31101,6,
svargrond|trainers~food:,node,32235,31107,6,
svargrond|trainers~food:,stand,32235,31108,6,
svargrond|trainers~food:,node,32237,31119,7,
svargrond|trainers~food:,node,32239,31128,7,
svargrond|trainers~food:,node,32238,31138,7,
svargrond|trainers~food:,node,32230,31143,7,
svargrond|trainers~food:,node,32222,31147,7,
svargrond|trainers~food:,node,32222,31155,7,
svargrond|trainers~food:,node,32216,31159,7,
svargrond|trainers~food:,node,32210,31161,7,
svargrond|trainers~food:,node,32204,31161,7,
svargrond|trainers~food:,stand,32204,31161,7,

# --- svargrond|loot~food: (16 waypoints) ---
svargrond|loot~food:,node,32235,31081,6,
svargrond|loot~food:,node,32232,31087,6,
svargrond|loot~food:,node,32228,31094,6,
svargrond|loot~food:,node,32232,31101,6,
svargrond|loot~food:,node,32235,31107,6,
svargrond|loot~food:,stand,32235,31108,6,
svargrond|loot~food:,node,32237,31119,7,
svargrond|loot~food:,node,32239,31128,7,
svargrond|loot~food:,node,32238,31138,7,
svargrond|loot~food:,node,32230,31143,7,
svargrond|loot~food:,node,32222,31147,7,
svargrond|loot~food:,node,32222,31155,7,
svargrond|loot~food:,node,32216,31159,7,
svargrond|loot~food:,node,32210,31161,7,
svargrond|loot~food:,node,32204,31161,7,
svargrond|loot~food:,stand,32204,31161,7,

# --- svargrond|ammo~food: (16 waypoints) ---
svargrond|ammo~food:,node,32235,31081,6,
svargrond|ammo~food:,node,32232,31087,6,
svargrond|ammo~food:,node,32228,31094,6,
svargrond|ammo~food:,node,32232,31101,6,
svargrond|ammo~food:,node,32235,31107,6,
svargrond|ammo~food:,stand,32235,31108,6,
svargrond|ammo~food:,node,32237,31119,7,
svargrond|ammo~food:,node,32239,31128,7,
svargrond|ammo~food:,node,32238,31138,7,
svargrond|ammo~food:,node,32230,31143,7,
svargrond|ammo~food:,node,32222,31147,7,
svargrond|ammo~food:,node,32222,31155,7,
svargrond|ammo~food:,node,32216,31159,7,
svargrond|ammo~food:,node,32210,31161,7,
svargrond|ammo~food:,node,32204,31161,7,
svargrond|ammo~food:,stand,32204,31161,7,

# --- svargrond|carpet~food: (15 waypoints) ---
svargrond|carpet~food:,node,32249,31100,4,
svargrond|carpet~food:,stand,32249,31101,4,
svargrond|carpet~food:,stand,32248,31106,5,
svargrond|carpet~food:,node,32245,31111,6,
svargrond|carpet~food:,stand,32245,31112,6,
svargrond|carpet~food:,node,32242,31120,7,
svargrond|carpet~food:,node,32239,31128,7,
svargrond|carpet~food:,node,32238,31138,7,
svargrond|carpet~food:,node,32230,31143,7,
svargrond|carpet~food:,node,32222,31147,7,
svargrond|carpet~food:,node,32222,31155,7,
svargrond|carpet~food:,node,32216,31159,7,
svargrond|carpet~food:,node,32210,31161,7,
svargrond|carpet~food:,node,32204,31161,7,
svargrond|carpet~food:,stand,32204,31161,7,

# --- svargrond|depot~food: (13 waypoints) ---
svargrond|depot~food:,node,32275,31142,7,
svargrond|depot~food:,stand,32274,31143,7,
svargrond|depot~food:,node,32254,31142,6,
svargrond|depot~food:,stand,32254,31143,6,
svargrond|depot~food:,node,32247,31141,7,
svargrond|depot~food:,node,32239,31141,7,
svargrond|depot~food:,node,32230,31143,7,
svargrond|depot~food:,node,32222,31147,7,
svargrond|depot~food:,node,32222,31155,7,
svargrond|depot~food:,node,32216,31159,7,
svargrond|depot~food:,node,32210,31161,7,
svargrond|depot~food:,node,32204,31161,7,
svargrond|depot~food:,stand,32204,31161,7,

# --- svargrond|boat~food: (22 waypoints) ---
svargrond|boat~food:,node,32340,31112,6,
svargrond|boat~food:,stand,32341,31112,6,
svargrond|boat~food:,node,32334,31116,7,
svargrond|boat~food:,node,32324,31118,7,
svargrond|boat~food:,node,32314,31122,7,
svargrond|boat~food:,node,32306,31128,7,
svargrond|boat~food:,node,32297,31131,7,
svargrond|boat~food:,node,32291,31134,7,
svargrond|boat~food:,node,32283,31138,7,
svargrond|boat~food:,node,32278,31141,7,
svargrond|boat~food:,node,32270,31141,7,
svargrond|boat~food:,node,32264,31141,7,
svargrond|boat~food:,node,32257,31141,7,
svargrond|boat~food:,node,32247,31141,7,
svargrond|boat~food:,node,32239,31141,7,
svargrond|boat~food:,node,32230,31143,7,
svargrond|boat~food:,node,32222,31147,7,
svargrond|boat~food:,node,32222,31155,7,
svargrond|boat~food:,node,32216,31159,7,
svargrond|boat~food:,node,32210,31161,7,
svargrond|boat~food:,node,32204,31161,7,
svargrond|boat~food:,stand,32204,31161,7,

# --- svargrond|bank~food: (16 waypoints) ---
svargrond|bank~food:,node,32297,31131,7,
svargrond|bank~food:,node,32291,31134,7,
svargrond|bank~food:,node,32283,31138,7,
svargrond|bank~food:,node,32278,31141,7,
svargrond|bank~food:,node,32270,31141,7,
svargrond|bank~food:,node,32264,31141,7,
svargrond|bank~food:,node,32257,31141,7,
svargrond|bank~food:,node,32247,31141,7,
svargrond|bank~food:,node,32239,31141,7,
svargrond|bank~food:,node,32230,31143,7,
svargrond|bank~food:,node,32222,31147,7,
svargrond|bank~food:,node,32222,31155,7,
svargrond|bank~food:,node,32216,31159,7,
svargrond|bank~food:,node,32210,31161,7,
svargrond|bank~food:,node,32204,31161,7,
svargrond|bank~food:,stand,32204,31161,7,

# --- svargrond|potions~food: (16 waypoints) ---
svargrond|potions~food:,node,32297,31131,7,
svargrond|potions~food:,node,32291,31134,7,
svargrond|potions~food:,node,32283,31138,7,
svargrond|potions~food:,node,32278,31141,7,
svargrond|potions~food:,node,32270,31141,7,
svargrond|potions~food:,node,32264,31141,7,
svargrond|potions~food:,node,32257,31141,7,
svargrond|potions~food:,node,32247,31141,7,
svargrond|potions~food:,node,32239,31141,7,
svargrond|potions~food:,node,32230,31143,7,
svargrond|potions~food:,node,32222,31147,7,
svargrond|potions~food:,node,32222,31155,7,
svargrond|potions~food:,node,32216,31159,7,
svargrond|potions~food:,node,32210,31161,7,
svargrond|potions~food:,node,32204,31161,7,
svargrond|potions~food:,stand,32204,31161,7,

# --- svargrond|runes~food: (16 waypoints) ---
svargrond|runes~food:,node,32297,31131,7,
svargrond|runes~food:,node,32291,31134,7,
svargrond|runes~food:,node,32283,31138,7,
svargrond|runes~food:,node,32278,31141,7,
svargrond|runes~food:,node,32270,31141,7,
svargrond|runes~food:,node,32264,31141,7,
svargrond|runes~food:,node,32257,31141,7,
svargrond|runes~food:,node,32247,31141,7,
svargrond|runes~food:,node,32239,31141,7,
svargrond|runes~food:,node,32230,31143,7,
svargrond|runes~food:,node,32222,31147,7,
svargrond|runes~food:,node,32222,31155,7,
svargrond|runes~food:,node,32216,31159,7,
svargrond|runes~food:,node,32210,31161,7,
svargrond|runes~food:,node,32204,31161,7,
svargrond|runes~food:,stand,32204,31161,7,

# --- svargrond|boat~north.exit: (24 waypoints) ---
svargrond|boat~north.exit:,node,32341,31111,6,
svargrond|boat~north.exit:,stand,32341,31112,6,
svargrond|boat~north.exit:,node,32338,31116,7,
svargrond|boat~north.exit:,node,32331,31116,7,
svargrond|boat~north.exit:,node,32324,31117,7,
svargrond|boat~north.exit:,node,32318,31119,7,
svargrond|boat~north.exit:,node,32314,31122,7,
svargrond|boat~north.exit:,node,32310,31126,7,
svargrond|boat~north.exit:,node,32304,31128,7,
svargrond|boat~north.exit:,node,32298,31130,7,
svargrond|boat~north.exit:,node,32292,31132,7,
svargrond|boat~north.exit:,node,32288,31131,7,
svargrond|boat~north.exit:,node,32284,31126,7,
svargrond|boat~north.exit:,node,32278,31126,7,
svargrond|boat~north.exit:,node,32271,31126,7,
svargrond|boat~north.exit:,node,32264,31126,7,
svargrond|boat~north.exit:,node,32259,31125,7,
svargrond|boat~north.exit:,node,32258,31119,7,
svargrond|boat~north.exit:,node,32256,31112,7,
svargrond|boat~north.exit:,node,32250,31111,7,
svargrond|boat~north.exit:,stand,32249,31111,7,
svargrond|boat~north.exit:,node,32247,31107,6,
svargrond|boat~north.exit:,stand,32247,31106,6,
svargrond|boat~north.exit:,node,32246,31104,5,

# --- svargrond|depot~north.exit: (14 waypoints) ---
svargrond|depot~north.exit:,node,32275,31142,7,
svargrond|depot~north.exit:,stand,32274,31143,7,
svargrond|depot~north.exit:,node,32255,31142,6,
svargrond|depot~north.exit:,stand,32254,31143,6,
svargrond|depot~north.exit:,node,32250,31142,7,
svargrond|depot~north.exit:,node,32244,31139,7,
svargrond|depot~north.exit:,node,32241,31135,7,
svargrond|depot~north.exit:,node,32241,31128,7,
svargrond|depot~north.exit:,node,32242,31120,7,
svargrond|depot~north.exit:,node,32245,31113,7,
svargrond|depot~north.exit:,stand,32245,31112,7,
svargrond|depot~north.exit:,node,32246,31107,6,
svargrond|depot~north.exit:,stand,32246,31106,6,
svargrond|depot~north.exit:,node,32246,31104,5,

# --- svargrond|temple~north.exit: (15 waypoints) ---
svargrond|temple~north.exit:,node,32216,31133,8,
svargrond|temple~north.exit:,stand,32217,31133,8,
svargrond|temple~north.exit:,node,32214,31136,7,
svargrond|temple~north.exit:,node,32215,31143,7,
svargrond|temple~north.exit:,node,32224,31143,7,
svargrond|temple~north.exit:,node,32230,31142,7,
svargrond|temple~north.exit:,node,32237,31139,7,
svargrond|temple~north.exit:,node,32239,31135,7,
svargrond|temple~north.exit:,node,32240,31128,7,
svargrond|temple~north.exit:,node,32241,31120,7,
svargrond|temple~north.exit:,node,32245,31113,7,
svargrond|temple~north.exit:,stand,32245,31112,7,
svargrond|temple~north.exit:,node,32246,31107,6,
svargrond|temple~north.exit:,stand,32246,31106,6,
svargrond|temple~north.exit:,node,32246,31104,5,

# --- svargrond|bank~north.exit: (15 waypoints) ---
svargrond|bank~north.exit:,node,32298,31131,7,
svargrond|bank~north.exit:,node,32292,31132,7,
svargrond|bank~north.exit:,node,32288,31131,7,
svargrond|bank~north.exit:,node,32284,31126,7,
svargrond|bank~north.exit:,node,32278,31126,7,
svargrond|bank~north.exit:,node,32271,31126,7,
svargrond|bank~north.exit:,node,32264,31126,7,
svargrond|bank~north.exit:,node,32259,31125,7,
svargrond|bank~north.exit:,node,32258,31119,7,
svargrond|bank~north.exit:,node,32256,31112,7,
svargrond|bank~north.exit:,node,32250,31111,7,
svargrond|bank~north.exit:,stand,32249,31111,7,
svargrond|bank~north.exit:,node,32247,31107,6,
svargrond|bank~north.exit:,stand,32247,31106,6,
svargrond|bank~north.exit:,node,32246,31104,5,

# --- svargrond|potions~north.exit: (15 waypoints) ---
svargrond|potions~north.exit:,node,32298,31131,7,
svargrond|potions~north.exit:,node,32292,31132,7,
svargrond|potions~north.exit:,node,32288,31131,7,
svargrond|potions~north.exit:,node,32284,31126,7,
svargrond|potions~north.exit:,node,32278,31126,7,
svargrond|potions~north.exit:,node,32271,31126,7,
svargrond|potions~north.exit:,node,32264,31126,7,
svargrond|potions~north.exit:,node,32259,31125,7,
svargrond|potions~north.exit:,node,32258,31119,7,
svargrond|potions~north.exit:,node,32256,31112,7,
svargrond|potions~north.exit:,node,32250,31111,7,
svargrond|potions~north.exit:,stand,32249,31111,7,
svargrond|potions~north.exit:,node,32247,31107,6,
svargrond|potions~north.exit:,stand,32247,31106,6,
svargrond|potions~north.exit:,node,32246,31104,5,

# --- svargrond|runes~north.exit: (15 waypoints) ---
svargrond|runes~north.exit:,node,32298,31131,7,
svargrond|runes~north.exit:,node,32292,31132,7,
svargrond|runes~north.exit:,node,32288,31131,7,
svargrond|runes~north.exit:,node,32284,31126,7,
svargrond|runes~north.exit:,node,32278,31126,7,
svargrond|runes~north.exit:,node,32271,31126,7,
svargrond|runes~north.exit:,node,32264,31126,7,
svargrond|runes~north.exit:,node,32259,31125,7,
svargrond|runes~north.exit:,node,32258,31119,7,
svargrond|runes~north.exit:,node,32256,31112,7,
svargrond|runes~north.exit:,node,32250,31111,7,
svargrond|runes~north.exit:,stand,32249,31111,7,
svargrond|runes~north.exit:,node,32247,31107,6,
svargrond|runes~north.exit:,stand,32247,31106,6,
svargrond|runes~north.exit:,node,32246,31104,5,

# --- svargrond|ammo~north.exit: (14 waypoints) ---
svargrond|ammo~north.exit:,node,32235,31081,6,
svargrond|ammo~north.exit:,node,32237,31085,6,
svargrond|ammo~north.exit:,node,32241,31089,6,
svargrond|ammo~north.exit:,node,32242,31094,6,
svargrond|ammo~north.exit:,node,32241,31100,6,
svargrond|ammo~north.exit:,node,32236,31102,6,
svargrond|ammo~north.exit:,node,32236,31107,6,
svargrond|ammo~north.exit:,stand,32236,31108,6,
svargrond|ammo~north.exit:,node,32239,31111,7,
svargrond|ammo~north.exit:,node,32243,31110,7,
svargrond|ammo~north.exit:,stand,32244,31110,7,
svargrond|ammo~north.exit:,node,32246,31107,6,
svargrond|ammo~north.exit:,stand,32246,31106,6,
svargrond|ammo~north.exit:,node,32246,31104,5,

# --- svargrond|loot~north.exit: (14 waypoints) ---
svargrond|loot~north.exit:,node,32235,31081,6,
svargrond|loot~north.exit:,node,32237,31085,6,
svargrond|loot~north.exit:,node,32241,31089,6,
svargrond|loot~north.exit:,node,32242,31094,6,
svargrond|loot~north.exit:,node,32241,31100,6,
svargrond|loot~north.exit:,node,32236,31102,6,
svargrond|loot~north.exit:,node,32236,31107,6,
svargrond|loot~north.exit:,stand,32236,31108,6,
svargrond|loot~north.exit:,node,32239,31111,7,
svargrond|loot~north.exit:,node,32243,31110,7,
svargrond|loot~north.exit:,stand,32244,31110,7,
svargrond|loot~north.exit:,node,32246,31107,6,
svargrond|loot~north.exit:,stand,32246,31106,6,
svargrond|loot~north.exit:,node,32246,31104,5,

# --- svargrond|trainers~north.exit: (15 waypoints) ---
svargrond|trainers~north.exit:,node,32246,31072,6,
svargrond|trainers~north.exit:,node,32245,31077,6,
svargrond|trainers~north.exit:,node,32244,31083,6,
svargrond|trainers~north.exit:,node,32242,31089,6,
svargrond|trainers~north.exit:,node,32242,31094,6,
svargrond|trainers~north.exit:,node,32241,31100,6,
svargrond|trainers~north.exit:,node,32236,31102,6,
svargrond|trainers~north.exit:,node,32236,31107,6,
svargrond|trainers~north.exit:,stand,32236,31108,6,
svargrond|trainers~north.exit:,node,32239,31111,7,
svargrond|trainers~north.exit:,node,32243,31110,7,
svargrond|trainers~north.exit:,stand,32244,31110,7,
svargrond|trainers~north.exit:,node,32246,31107,6,
svargrond|trainers~north.exit:,stand,32246,31106,6,
svargrond|trainers~north.exit:,node,32246,31104,5,

# --- svargrond|carpet~north.exit: (3 waypoints) ---
svargrond|carpet~north.exit:,node,32249,31100,4,
svargrond|carpet~north.exit:,stand,32249,31101,4,
svargrond|carpet~north.exit:,node,32246,31104,5,

# --- svargrond|food~north.exit: (15 waypoints) ---
svargrond|food~north.exit:,node,32209,31160,7,
svargrond|food~north.exit:,node,32215,31159,7,
svargrond|food~north.exit:,node,32220,31157,7,
svargrond|food~north.exit:,node,32224,31152,7,
svargrond|food~north.exit:,node,32226,31145,7,
svargrond|food~north.exit:,node,32230,31142,7,
svargrond|food~north.exit:,node,32237,31139,7,
svargrond|food~north.exit:,node,32239,31135,7,
svargrond|food~north.exit:,node,32240,31128,7,
svargrond|food~north.exit:,node,32241,31120,7,
svargrond|food~north.exit:,node,32245,31113,7,
svargrond|food~north.exit:,stand,32245,31112,7,
svargrond|food~north.exit:,node,32246,31107,6,
svargrond|food~north.exit:,stand,32246,31106,6,
svargrond|food~north.exit:,node,32246,31104,5,

# --- svargrond|north.exit~north.exit: (5 waypoints) ---
svargrond|north.exit~north.exit:,node,32245,31113,7,
svargrond|north.exit~north.exit:,stand,32245,31112,7,
svargrond|north.exit~north.exit:,node,32246,31107,6,
svargrond|north.exit~north.exit:,stand,32246,31106,6,
svargrond|north.exit~north.exit:,node,32246,31104,5,

# --- svargrond|north.exit~boat: (23 waypoints) ---
svargrond|north.exit~boat:,node,32247,31105,5,
svargrond|north.exit~boat:,stand,32247,31106,5,
svargrond|north.exit~boat:,node,32248,31110,6,
svargrond|north.exit~boat:,stand,32249,31110,6,
svargrond|north.exit~boat:,node,32257,31113,7,
svargrond|north.exit~boat:,node,32258,31119,7,
svargrond|north.exit~boat:,node,32259,31125,7,
svargrond|north.exit~boat:,node,32265,31126,7,
svargrond|north.exit~boat:,node,32272,31126,7,
svargrond|north.exit~boat:,node,32279,31127,7,
svargrond|north.exit~boat:,node,32286,31128,7,
svargrond|north.exit~boat:,node,32292,31132,7,
svargrond|north.exit~boat:,node,32298,31130,7,
svargrond|north.exit~boat:,node,32305,31128,7,
svargrond|north.exit~boat:,node,32311,31125,7,
svargrond|north.exit~boat:,node,32315,31121,7,
svargrond|north.exit~boat:,node,32322,31118,7,
svargrond|north.exit~boat:,node,32330,31116,7,
svargrond|north.exit~boat:,node,32337,31115,7,
svargrond|north.exit~boat:,node,32341,31112,7,
svargrond|north.exit~boat:,ladder,32341,31112,7,
svargrond|north.exit~boat:,node,32341,31109,6,
svargrond|north.exit~boat:,stand,32341,31109,6,

# --- svargrond|north.exit~depot: (10 waypoints) ---
svargrond|north.exit~depot:,node,32247,31105,5,
svargrond|north.exit~depot:,stand,32247,31106,5,
svargrond|north.exit~depot:,node,32245,31111,6,
svargrond|north.exit~depot:,stand,32245,31112,6,
svargrond|north.exit~depot:,node,32242,31120,7,
svargrond|north.exit~depot:,node,32241,31127,7,
svargrond|north.exit~depot:,node,32241,31136,7,
svargrond|north.exit~depot:,node,32247,31141,7,
svargrond|north.exit~depot:,node,32273,31141,7,
svargrond|north.exit~depot:,node,32268,31141,7,

# --- svargrond|north.exit~temple: (12 waypoints) ---
svargrond|north.exit~temple:,node,32247,31105,5,
svargrond|north.exit~temple:,stand,32247,31106,5,
svargrond|north.exit~temple:,node,32245,31111,6,
svargrond|north.exit~temple:,stand,32245,31112,6,
svargrond|north.exit~temple:,node,32241,31120,7,
svargrond|north.exit~temple:,node,32240,31127,7,
svargrond|north.exit~temple:,node,32239,31135,7,
svargrond|north.exit~temple:,node,32235,31140,7,
svargrond|north.exit~temple:,node,32229,31142,7,
svargrond|north.exit~temple:,node,32222,31143,7,
svargrond|north.exit~temple:,node,32216,31143,7,
svargrond|north.exit~temple:,node,32213,31135,7,

# --- svargrond|north.exit~bank: (15 waypoints) ---
svargrond|north.exit~bank:,node,32247,31105,5,
svargrond|north.exit~bank:,stand,32247,31106,5,
svargrond|north.exit~bank:,node,32248,31110,6,
svargrond|north.exit~bank:,stand,32249,31110,6,
svargrond|north.exit~bank:,node,32257,31113,7,
svargrond|north.exit~bank:,node,32258,31119,7,
svargrond|north.exit~bank:,node,32259,31125,7,
svargrond|north.exit~bank:,node,32265,31126,7,
svargrond|north.exit~bank:,node,32272,31126,7,
svargrond|north.exit~bank:,node,32279,31127,7,
svargrond|north.exit~bank:,node,32286,31128,7,
svargrond|north.exit~bank:,node,32292,31132,7,
svargrond|north.exit~bank:,node,32298,31131,7,
