source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- liberty bay|boat~boat: (2 waypoints) ---
liberty bay|ammo~runes:,node,32299,32826,7,
liberty bay|ammo~runes:,node,32309,32828,7,
liberty bay|ammo~runes:,node,32316,32832,7,
liberty bay|ammo~runes:,node,32324,32828,7,
liberty bay|ammo~runes:,node,32339,32827,7,
liberty bay|ammo~runes:,node,32340,32818,7,
liberty bay|ammo~runes:,node,32344,32810,7,
liberty bay|ammo~runes:,stand,32345,32810,7,

# --- liberty bay|food~runes: (7 waypoints) ---
liberty bay|food~runes:,node,32303,32839,7,
liberty bay|food~runes:,node,32317,32838,7,
liberty bay|food~runes:,node,32324,32828,7,
liberty bay|food~runes:,node,32339,32827,7,
liberty bay|food~runes:,node,32340,32818,7,
liberty bay|food~runes:,node,32344,32810,7,
liberty bay|food~runes:,stand,32345,32810,7,

# --- liberty bay|potions~runes: (1 waypoints) ---
liberty bay|potions~runes:,stand,32345,32810,7,

# --- liberty bay|temple~temple: (2 waypoints) ---
liberty bay|temple~temple:,node,32317,32827,7,
liberty bay|temple~temple:,stand,32317,32827,7,

# --- liberty bay|trainers~temple: (26 waypoints) ---
liberty bay|trainers~temple:,node,32395,32815,2,
liberty bay|trainers~temple:,stand,32400,32812,2,
liberty bay|trainers~temple:,stand,32398,32811,3,
liberty bay|trainers~temple:,node,32401,32816,4,
liberty bay|trainers~temple:,node,32409,32817,4,
liberty bay|trainers~temple:,node,32409,32807,4,
liberty bay|trainers~temple:,stand,32409,32806,4,
liberty bay|trainers~temple:,node,32406,32801,5,
liberty bay|trainers~temple:,node,32398,32801,5,
liberty bay|trainers~temple:,node,32391,32801,5,
liberty bay|trainers~temple:,stand,32391,32802,5,
liberty bay|trainers~temple:,node,32388,32808,6,
liberty bay|trainers~temple:,node,32387,32812,6,
liberty bay|trainers~temple:,node,32383,32816,6,
liberty bay|trainers~temple:,stand,32383,32815,6,
liberty bay|trainers~temple:,node,32372,32814,7,
liberty bay|trainers~temple:,node,32364,32815,7,
liberty bay|trainers~temple:,node,32355,32815,7,
liberty bay|trainers~temple:,node,32347,32815,7,
liberty bay|trainers~temple:,node,32341,32816,7,
liberty bay|trainers~temple:,node,32340,32823,7,
liberty bay|trainers~temple:,node,32335,32827,7,
liberty bay|trainers~temple:,node,32327,32827,7,
liberty bay|trainers~temple:,node,32322,32831,7,
liberty bay|trainers~temple:,node,32317,32827,7,
liberty bay|trainers~temple:,stand,32317,32827,7,

# --- liberty bay|bank~temple: (4 waypoints) ---
liberty bay|bank~temple:,node,32328,32835,7,
liberty bay|bank~temple:,node,32321,32832,7,
liberty bay|bank~temple:,node,32317,32827,7,
liberty bay|bank~temple:,stand,32317,32827,7,

# --- liberty bay|depot~temple: (7 waypoints) ---
liberty bay|depot~temple:,node,32335,32837,7,
liberty bay|depot~temple:,stand,32336,32838,7,
liberty bay|depot~temple:,stand,32336,32838,6,
liberty bay|depot~temple:,node,32328,32835,7,
liberty bay|depot~temple:,node,32321,32832,7,
liberty bay|depot~temple:,node,32317,32827,7,
liberty bay|depot~temple:,stand,32317,32827,7,

# --- liberty bay|potions~temple: (8 waypoints) ---
liberty bay|potions~temple:,node,32345,32815,7,
liberty bay|potions~temple:,node,32340,32818,7,
liberty bay|potions~temple:,node,32340,32825,7,
liberty bay|potions~temple:,node,32334,32827,7,
liberty bay|potions~temple:,node,32326,32828,7,
liberty bay|potions~temple:,node,32321,32832,7,
liberty bay|potions~temple:,node,32317,32827,7,
liberty bay|potions~temple:,stand,32317,32827,7,

# --- liberty bay|runes~temple: (8 waypoints) ---
liberty bay|runes~temple:,node,32345,32815,7,
liberty bay|runes~temple:,node,32340,32818,7,
liberty bay|runes~temple:,node,32340,32825,7,
liberty bay|runes~temple:,node,32334,32827,7,
liberty bay|runes~temple:,node,32326,32828,7,
liberty bay|runes~temple:,node,32321,32832,7,
liberty bay|runes~temple:,node,32317,32827,7,
liberty bay|runes~temple:,stand,32317,32827,7,

# --- liberty bay|ammo~temple: (5 waypoints) ---
liberty bay|ammo~temple:,node,32299,32825,7,
liberty bay|ammo~temple:,node,32307,32827,7,
liberty bay|ammo~temple:,node,32313,32832,7,
liberty bay|ammo~temple:,node,32317,32827,7,
liberty bay|ammo~temple:,stand,32317,32827,7,

# --- liberty bay|loot~temple: (5 waypoints) ---
liberty bay|loot~temple:,node,32299,32825,7,
liberty bay|loot~temple:,node,32307,32827,7,
liberty bay|loot~temple:,node,32313,32832,7,
liberty bay|loot~temple:,node,32317,32827,7,
liberty bay|loot~temple:,stand,32317,32827,7,

# --- liberty bay|food~temple: (6 waypoints) ---
liberty bay|food~temple:,node,32301,32837,7,
liberty bay|food~temple:,node,32306,32840,7,
liberty bay|food~temple:,node,32311,32838,7,
liberty bay|food~temple:,node,32313,32832,7,
liberty bay|food~temple:,node,32317,32827,7,
liberty bay|food~temple:,stand,32317,32827,7,

# --- liberty bay|boat~temple: (13 waypoints) ---
liberty bay|boat~temple:,node,32277,32893,6,
liberty bay|boat~temple:,node,32277,32880,6,
liberty bay|boat~temple:,node,32283,32874,6,
liberty bay|boat~temple:,node,32295,32873,6,
liberty bay|boat~temple:,node,32306,32869,6,
liberty bay|boat~temple:,stand,32306,32868,6,
liberty bay|boat~temple:,node,32309,32862,7,
liberty bay|boat~temple:,node,32311,32853,7,
liberty bay|boat~temple:,node,32311,32845,7,
liberty bay|boat~temple:,node,32311,32838,7,
liberty bay|boat~temple:,node,32313,32832,7,
liberty bay|boat~temple:,node,32317,32827,7,
liberty bay|boat~temple:,stand,32317,32827,7,

# --- liberty bay|ammo~ammo: (2 waypoints) ---
liberty bay|ammo~ammo:,node,32293,32820,7,
liberty bay|ammo~ammo:,stand,32293,32820,7,

# --- liberty bay|loot~loot: (2 waypoints) ---
liberty bay|loot~loot:,node,32293,32820,7,
liberty bay|loot~loot:,stand,32293,32820,7,

# --- liberty bay|trainers~loot: (29 waypoints) ---
liberty bay|trainers~loot:,node,32395,32815,2,
liberty bay|trainers~loot:,stand,32400,32812,2,
liberty bay|trainers~loot:,stand,32398,32811,3,
liberty bay|trainers~loot:,node,32401,32816,4,
liberty bay|trainers~loot:,node,32409,32817,4,
liberty bay|trainers~loot:,node,32409,32807,4,
liberty bay|trainers~loot:,stand,32409,32806,4,
liberty bay|trainers~loot:,node,32406,32801,5,
liberty bay|trainers~loot:,node,32398,32801,5,
liberty bay|trainers~loot:,node,32391,32801,5,
liberty bay|trainers~loot:,stand,32391,32802,5,
liberty bay|trainers~loot:,node,32388,32808,6,
liberty bay|trainers~loot:,node,32387,32812,6,
liberty bay|trainers~loot:,node,32383,32816,6,
liberty bay|trainers~loot:,stand,32383,32815,6,
liberty bay|trainers~loot:,node,32372,32814,7,
liberty bay|trainers~loot:,node,32364,32815,7,
liberty bay|trainers~loot:,node,32355,32815,7,
liberty bay|trainers~loot:,node,32347,32815,7,
liberty bay|trainers~loot:,node,32341,32816,7,
liberty bay|trainers~loot:,node,32340,32823,7,
liberty bay|trainers~loot:,node,32335,32827,7,
liberty bay|trainers~loot:,node,32327,32827,7,
liberty bay|trainers~loot:,node,32322,32831,7,
liberty bay|trainers~loot:,node,32312,32831,7,
liberty bay|trainers~loot:,node,32306,32827,7,
liberty bay|trainers~loot:,node,32298,32826,7,
liberty bay|trainers~loot:,node,32293,32820,7,
liberty bay|trainers~loot:,stand,32293,32820,7,

# --- liberty bay|trainers~ammo: (29 waypoints) ---
liberty bay|trainers~ammo:,node,32395,32815,2,
liberty bay|trainers~ammo:,stand,32400,32812,2,
liberty bay|trainers~ammo:,stand,32398,32811,3,
liberty bay|trainers~ammo:,node,32401,32816,4,
liberty bay|trainers~ammo:,node,32409,32817,4,
liberty bay|trainers~ammo:,node,32409,32807,4,
liberty bay|trainers~ammo:,stand,32409,32806,4,
liberty bay|trainers~ammo:,node,32406,32801,5,
liberty bay|trainers~ammo:,node,32398,32801,5,
liberty bay|trainers~ammo:,node,32391,32801,5,
liberty bay|trainers~ammo:,stand,32391,32802,5,
liberty bay|trainers~ammo:,node,32388,32808,6,
liberty bay|trainers~ammo:,node,32387,32812,6,
liberty bay|trainers~ammo:,node,32383,32816,6,
liberty bay|trainers~ammo:,stand,32383,32815,6,
liberty bay|trainers~ammo:,node,32372,32814,7,
liberty bay|trainers~ammo:,node,32364,32815,7,
liberty bay|trainers~ammo:,node,32355,32815,7,
liberty bay|trainers~ammo:,node,32347,32815,7,
liberty bay|trainers~ammo:,node,32341,32816,7,
liberty bay|trainers~ammo:,node,32340,32823,7,
liberty bay|trainers~ammo:,node,32335,32827,7,
liberty bay|trainers~ammo:,node,32327,32827,7,
liberty bay|trainers~ammo:,node,32322,32831,7,
liberty bay|trainers~ammo:,node,32312,32831,7,
liberty bay|trainers~ammo:,node,32306,32827,7,
liberty bay|trainers~ammo:,node,32298,32826,7,
liberty bay|trainers~ammo:,node,32293,32820,7,
liberty bay|trainers~ammo:,stand,32293,32820,7,

# --- liberty bay|bank~ammo: (7 waypoints) ---
liberty bay|bank~ammo:,node,32328,32835,7,
liberty bay|bank~ammo:,node,32318,32834,7,
liberty bay|bank~ammo:,node,32311,32830,7,
liberty bay|bank~ammo:,node,32304,32827,7,
liberty bay|bank~ammo:,node,32295,32826,7,
liberty bay|bank~ammo:,node,32293,32821,7,
liberty bay|bank~ammo:,stand,32293,32820,7,

# --- liberty bay|depot~ammo: (10 waypoints) ---
liberty bay|depot~ammo:,node,32335,32837,7,
liberty bay|depot~ammo:,stand,32336,32838,7,
liberty bay|depot~ammo:,stand,32336,32838,6,
liberty bay|depot~ammo:,node,32328,32835,7,
liberty bay|depot~ammo:,node,32318,32834,7,
liberty bay|depot~ammo:,node,32311,32830,7,
liberty bay|depot~ammo:,node,32304,32827,7,
liberty bay|depot~ammo:,node,32295,32826,7,
liberty bay|depot~ammo:,node,32293,32821,7,
liberty bay|depot~ammo:,stand,32293,32820,7,

# --- liberty bay|potions~ammo: (11 waypoints) ---
liberty bay|potions~ammo:,node,32341,32815,7,
liberty bay|potions~ammo:,node,32340,32822,7,
liberty bay|potions~ammo:,node,32338,32827,7,
liberty bay|potions~ammo:,node,32331,32827,7,
liberty bay|potions~ammo:,node,32325,32828,7,
liberty bay|potions~ammo:,node,32318,32831,7,
liberty bay|potions~ammo:,node,32311,32830,7,
liberty bay|potions~ammo:,node,32304,32827,7,
liberty bay|potions~ammo:,node,32295,32826,7,
liberty bay|potions~ammo:,node,32293,32821,7,
liberty bay|potions~ammo:,stand,32293,32820,7,

# --- liberty bay|runes~ammo: (11 waypoints) ---
liberty bay|runes~ammo:,node,32341,32815,7,
liberty bay|runes~ammo:,node,32340,32822,7,
liberty bay|runes~ammo:,node,32338,32827,7,
liberty bay|runes~ammo:,node,32331,32827,7,
liberty bay|runes~ammo:,node,32325,32828,7,
liberty bay|runes~ammo:,node,32318,32831,7,
liberty bay|runes~ammo:,node,32311,32830,7,
liberty bay|runes~ammo:,node,32304,32827,7,
liberty bay|runes~ammo:,node,32295,32826,7,
liberty bay|runes~ammo:,node,32293,32821,7,
liberty bay|runes~ammo:,stand,32293,32820,7,

# --- liberty bay|loot~ammo: (1 waypoints) ---
liberty bay|loot~ammo:,stand,32293,32820,7,

# --- liberty bay|food~ammo: (5 waypoints) ---
liberty bay|food~ammo:,node,32302,32832,7,
liberty bay|food~ammo:,node,32300,32827,7,
liberty bay|food~ammo:,node,32295,32826,7,
liberty bay|food~ammo:,node,32293,32821,7,
liberty bay|food~ammo:,stand,32293,32820,7,

# --- liberty bay|temple~ammo: (7 waypoints) ---
liberty bay|temple~ammo:,node,32316,32828,7,
liberty bay|temple~ammo:,node,32311,32830,7,
liberty bay|temple~ammo:,node,32304,32827,7,
liberty bay|temple~ammo:,node,32300,32827,7,
liberty bay|temple~ammo:,node,32295,32826,7,
liberty bay|temple~ammo:,node,32293,32821,7,
liberty bay|temple~ammo:,stand,32293,32820,7,

# --- liberty bay|boat~ammo: (15 waypoints) ---
liberty bay|boat~ammo:,node,32277,32892,6,
liberty bay|boat~ammo:,node,32277,32881,6,
liberty bay|boat~ammo:,node,32283,32874,6,
liberty bay|boat~ammo:,node,32295,32873,6,
liberty bay|boat~ammo:,node,32306,32869,6,
liberty bay|boat~ammo:,stand,32306,32868,6,
liberty bay|boat~ammo:,node,32310,32860,7,
liberty bay|boat~ammo:,node,32310,32852,7,
liberty bay|boat~ammo:,node,32310,32844,7,
liberty bay|boat~ammo:,node,32310,32836,7,
liberty bay|boat~ammo:,node,32309,32828,7,
liberty bay|boat~ammo:,node,32304,32827,7,
liberty bay|boat~ammo:,node,32295,32826,7,
liberty bay|boat~ammo:,node,32293,32821,7,
liberty bay|boat~ammo:,stand,32293,32820,7,

# --- liberty bay|bank~loot: (7 waypoints) ---
liberty bay|bank~loot:,node,32328,32835,7,
liberty bay|bank~loot:,node,32318,32834,7,
liberty bay|bank~loot:,node,32311,32830,7,
liberty bay|bank~loot:,node,32304,32827,7,
liberty bay|bank~loot:,node,32295,32826,7,
liberty bay|bank~loot:,node,32293,32821,7,
liberty bay|bank~loot:,stand,32293,32820,7,

# --- liberty bay|depot~loot: (10 waypoints) ---
liberty bay|depot~loot:,node,32335,32837,7,
liberty bay|depot~loot:,stand,32336,32838,7,
liberty bay|depot~loot:,stand,32336,32838,6,
liberty bay|depot~loot:,node,32328,32835,7,
liberty bay|depot~loot:,node,32318,32834,7,
liberty bay|depot~loot:,node,32311,32830,7,
liberty bay|depot~loot:,node,32304,32827,7,
liberty bay|depot~loot:,node,32295,32826,7,
liberty bay|depot~loot:,node,32293,32821,7,
liberty bay|depot~loot:,stand,32293,32820,7,

# --- liberty bay|potions~loot: (11 waypoints) ---
liberty bay|potions~loot:,node,32341,32815,7,
liberty bay|potions~loot:,node,32340,32822,7,
liberty bay|potions~loot:,node,32338,32827,7,
liberty bay|potions~loot:,node,32331,32827,7,
liberty bay|potions~loot:,node,32325,32828,7,
liberty bay|potions~loot:,node,32318,32831,7,
liberty bay|potions~loot:,node,32311,32830,7,
liberty bay|potions~loot:,node,32304,32827,7,
liberty bay|potions~loot:,node,32295,32826,7,
liberty bay|potions~loot:,node,32293,32821,7,
liberty bay|potions~loot:,stand,32293,32820,7,

# --- liberty bay|runes~loot: (11 waypoints) ---
liberty bay|runes~loot:,node,32341,32815,7,
liberty bay|runes~loot:,node,32340,32822,7,
liberty bay|runes~loot:,node,32338,32827,7,
liberty bay|runes~loot:,node,32331,32827,7,
liberty bay|runes~loot:,node,32325,32828,7,
liberty bay|runes~loot:,node,32318,32831,7,
liberty bay|runes~loot:,node,32311,32830,7,
liberty bay|runes~loot:,node,32304,32827,7,
liberty bay|runes~loot:,node,32295,32826,7,
liberty bay|runes~loot:,node,32293,32821,7,
liberty bay|runes~loot:,stand,32293,32820,7,

# --- liberty bay|ammo~loot: (1 waypoints) ---
liberty bay|ammo~loot:,stand,32293,32820,7,

# --- liberty bay|food~loot: (5 waypoints) ---
liberty bay|food~loot:,node,32302,32832,7,
liberty bay|food~loot:,node,32300,32827,7,
liberty bay|food~loot:,node,32295,32826,7,
liberty bay|food~loot:,node,32293,32821,7,
liberty bay|food~loot:,stand,32293,32820,7,

# --- liberty bay|temple~loot: (7 waypoints) ---
liberty bay|temple~loot:,node,32316,32828,7,
liberty bay|temple~loot:,node,32311,32830,7,
liberty bay|temple~loot:,node,32304,32827,7,
liberty bay|temple~loot:,node,32300,32827,7,
liberty bay|temple~loot:,node,32295,32826,7,
liberty bay|temple~loot:,node,32293,32821,7,
liberty bay|temple~loot:,stand,32293,32820,7,

# --- liberty bay|boat~loot: (15 waypoints) ---
liberty bay|boat~loot:,node,32277,32892,6,
liberty bay|boat~loot:,node,32277,32881,6,
liberty bay|boat~loot:,node,32283,32874,6,
liberty bay|boat~loot:,node,32295,32873,6,
liberty bay|boat~loot:,node,32306,32869,6,
liberty bay|boat~loot:,stand,32306,32868,6,
liberty bay|boat~loot:,node,32310,32860,7,
liberty bay|boat~loot:,node,32310,32852,7,
liberty bay|boat~loot:,node,32310,32844,7,
liberty bay|boat~loot:,node,32310,32836,7,
liberty bay|boat~loot:,node,32309,32828,7,
liberty bay|boat~loot:,node,32304,32827,7,
liberty bay|boat~loot:,node,32295,32826,7,
liberty bay|boat~loot:,node,32293,32821,7,
liberty bay|boat~loot:,stand,32293,32820,7,

# --- liberty bay|food~food: (2 waypoints) ---
liberty bay|food~food:,node,32300,32832,7,
liberty bay|food~food:,stand,32300,32832,7,

# --- liberty bay|trainers~food: (29 waypoints) ---
liberty bay|trainers~food:,node,32395,32815,2,
liberty bay|trainers~food:,stand,32400,32812,2,
liberty bay|trainers~food:,stand,32398,32811,3,
liberty bay|trainers~food:,node,32401,32816,4,
liberty bay|trainers~food:,node,32409,32817,4,
liberty bay|trainers~food:,node,32409,32807,4,
liberty bay|trainers~food:,stand,32409,32806,4,
liberty bay|trainers~food:,node,32406,32801,5,
liberty bay|trainers~food:,node,32398,32801,5,
liberty bay|trainers~food:,node,32391,32801,5,
liberty bay|trainers~food:,stand,32391,32802,5,
liberty bay|trainers~food:,node,32388,32808,6,
liberty bay|trainers~food:,node,32387,32812,6,
liberty bay|trainers~food:,node,32383,32816,6,
liberty bay|trainers~food:,stand,32383,32815,6,
liberty bay|trainers~food:,node,32372,32814,7,
liberty bay|trainers~food:,node,32364,32815,7,
liberty bay|trainers~food:,node,32355,32815,7,
liberty bay|trainers~food:,node,32347,32815,7,
liberty bay|trainers~food:,node,32341,32816,7,
liberty bay|trainers~food:,node,32340,32823,7,
liberty bay|trainers~food:,node,32335,32827,7,
liberty bay|trainers~food:,node,32327,32827,7,
liberty bay|trainers~food:,node,32322,32831,7,
liberty bay|trainers~food:,node,32316,32835,7,
liberty bay|trainers~food:,node,32309,32840,7,
liberty bay|trainers~food:,node,32304,32836,7,
liberty bay|trainers~food:,node,32300,32832,7,
liberty bay|trainers~food:,stand,32300,32832,7,

# --- liberty bay|bank~food: (7 waypoints) ---
liberty bay|bank~food:,node,32327,32835,7,
liberty bay|bank~food:,node,32320,32837,7,
liberty bay|bank~food:,node,32314,32839,7,
liberty bay|bank~food:,node,32308,32840,7,
liberty bay|bank~food:,node,32304,32836,7,
liberty bay|bank~food:,node,32300,32832,7,
liberty bay|bank~food:,stand,32300,32832,7,

# --- liberty bay|depot~food: (10 waypoints) ---
liberty bay|depot~food:,node,32335,32837,7,
liberty bay|depot~food:,stand,32336,32838,7,
liberty bay|depot~food:,stand,32336,32838,6,
liberty bay|depot~food:,node,32327,32835,7,
liberty bay|depot~food:,node,32320,32837,7,
liberty bay|depot~food:,node,32314,32839,7,
liberty bay|depot~food:,node,32308,32840,7,
liberty bay|depot~food:,node,32304,32836,7,
liberty bay|depot~food:,node,32300,32832,7,
liberty bay|depot~food:,stand,32300,32832,7,

# --- liberty bay|potions~food: (12 waypoints) ---
liberty bay|potions~food:,node,32344,32815,7,
liberty bay|potions~food:,node,32340,32819,7,
liberty bay|potions~food:,node,32339,32826,7,
liberty bay|potions~food:,node,32333,32827,7,
liberty bay|potions~food:,node,32327,32828,7,
liberty bay|potions~food:,node,32324,32832,7,
liberty bay|potions~food:,node,32320,32837,7,
liberty bay|potions~food:,node,32314,32839,7,
liberty bay|potions~food:,node,32308,32840,7,
liberty bay|potions~food:,node,32304,32836,7,
liberty bay|potions~food:,node,32300,32832,7,
liberty bay|potions~food:,stand,32300,32832,7,

# --- liberty bay|runes~food: (12 waypoints) ---
liberty bay|runes~food:,node,32344,32815,7,
liberty bay|runes~food:,node,32340,32819,7,
liberty bay|runes~food:,node,32339,32826,7,
liberty bay|runes~food:,node,32333,32827,7,
liberty bay|runes~food:,node,32327,32828,7,
liberty bay|runes~food:,node,32324,32832,7,
liberty bay|runes~food:,node,32320,32837,7,
liberty bay|runes~food:,node,32314,32839,7,
liberty bay|runes~food:,node,32308,32840,7,
liberty bay|runes~food:,node,32304,32836,7,
liberty bay|runes~food:,node,32300,32832,7,
liberty bay|runes~food:,stand,32300,32832,7,

# --- liberty bay|temple~food: (7 waypoints) ---
liberty bay|temple~food:,node,32316,32828,7,
liberty bay|temple~food:,node,32314,32832,7,
liberty bay|temple~food:,node,32311,32836,7,
liberty bay|temple~food:,node,32308,32840,7,
liberty bay|temple~food:,node,32304,32836,7,
liberty bay|temple~food:,node,32300,32832,7,
liberty bay|temple~food:,stand,32300,32832,7,

# --- liberty bay|loot~food: (5 waypoints) ---
liberty bay|loot~food:,node,32294,32825,7,
liberty bay|loot~food:,node,32299,32826,7,
liberty bay|loot~food:,node,32302,32829,7,
liberty bay|loot~food:,node,32300,32832,7,
liberty bay|loot~food:,stand,32300,32832,7,

# --- liberty bay|ammo~food: (5 waypoints) ---
liberty bay|ammo~food:,node,32294,32825,7,
liberty bay|ammo~food:,node,32299,32826,7,
liberty bay|ammo~food:,node,32302,32829,7,
liberty bay|ammo~food:,node,32300,32832,7,
liberty bay|ammo~food:,stand,32300,32832,7,

# --- liberty bay|boat~food: (13 waypoints) ---
liberty bay|boat~food:,node,32277,32892,6,
liberty bay|boat~food:,node,32277,32882,6,
liberty bay|boat~food:,node,32283,32874,6,
liberty bay|boat~food:,node,32296,32873,6,
liberty bay|boat~food:,node,32306,32869,6,
liberty bay|boat~food:,stand,32306,32868,6,
liberty bay|boat~food:,node,32308,32861,7,
liberty bay|boat~food:,node,32311,32854,7,
liberty bay|boat~food:,node,32311,32846,7,
liberty bay|boat~food:,node,32308,32840,7,
liberty bay|boat~food:,node,32304,32836,7,
liberty bay|boat~food:,node,32300,32832,7,
liberty bay|boat~food:,stand,32300,32832,7,

# --- liberty bay|trainers~trainers: (2 waypoints) ---
liberty bay|trainers~trainers:,node,32395,32822,2,
liberty bay|trainers~trainers:,stand,32395,32822,2,

# --- liberty bay|boat~trainers: (37 waypoints) ---
liberty bay|boat~trainers:,node,32277,32893,6,
liberty bay|boat~trainers:,node,32277,32881,6,
liberty bay|boat~trainers:,node,32283,32874,6,
liberty bay|boat~trainers:,node,32295,32873,6,
liberty bay|boat~trainers:,node,32306,32869,6,
liberty bay|boat~trainers:,stand,32306,32868,6,
liberty bay|boat~trainers:,node,32309,32860,7,
liberty bay|boat~trainers:,node,32311,32851,7,
liberty bay|boat~trainers:,node,32311,32840,7,
liberty bay|boat~trainers:,node,32318,32834,7,
liberty bay|boat~trainers:,node,32325,32828,7,
liberty bay|boat~trainers:,node,32335,32827,7,
liberty bay|boat~trainers:,node,32340,32823,7,
liberty bay|boat~trainers:,node,32341,32816,7,
liberty bay|boat~trainers:,node,32352,32815,7,
liberty bay|boat~trainers:,node,32362,32815,7,
liberty bay|boat~trainers:,node,32373,32815,7,
liberty bay|boat~trainers:,node,32382,32814,7,
liberty bay|boat~trainers:,stand,32382,32815,7,
liberty bay|boat~trainers:,node,32387,32814,6,
liberty bay|boat~trainers:,node,32389,32808,6,
liberty bay|boat~trainers:,node,32391,32803,6,
liberty bay|boat~trainers:,stand,32391,32802,6,
liberty bay|boat~trainers:,node,32398,32801,5,
liberty bay|boat~trainers:,node,32405,32801,5,
liberty bay|boat~trainers:,node,32409,32805,5,
liberty bay|boat~trainers:,stand,32409,32806,5,
liberty bay|boat~trainers:,node,32409,32817,4,
liberty bay|boat~trainers:,node,32403,32817,4,
liberty bay|boat~trainers:,node,32398,32812,4,
liberty bay|boat~trainers:,stand,32398,32811,4,
liberty bay|boat~trainers:,stand,32397,32810,3,
liberty bay|boat~trainers:,stand,32397,32812,3,
liberty bay|boat~trainers:,stand,32400,32812,3,
liberty bay|boat~trainers:,node,32395,32815,2,
liberty bay|boat~trainers:,node,32395,32822,2,
liberty bay|boat~trainers:,stand,32395,32822,2,

# --- liberty bay|temple~trainers: (28 waypoints) ---
liberty bay|temple~trainers:,node,32321,32831,7,
liberty bay|temple~trainers:,node,32325,32828,7,
liberty bay|temple~trainers:,node,32335,32827,7,
liberty bay|temple~trainers:,node,32340,32823,7,
liberty bay|temple~trainers:,node,32341,32816,7,
liberty bay|temple~trainers:,node,32352,32815,7,
liberty bay|temple~trainers:,node,32362,32815,7,
liberty bay|temple~trainers:,node,32373,32815,7,
liberty bay|temple~trainers:,node,32382,32814,7,
liberty bay|temple~trainers:,stand,32382,32815,7,
liberty bay|temple~trainers:,node,32387,32814,6,
liberty bay|temple~trainers:,node,32389,32808,6,
liberty bay|temple~trainers:,node,32391,32803,6,
liberty bay|temple~trainers:,stand,32391,32802,6,
liberty bay|temple~trainers:,node,32398,32801,5,
liberty bay|temple~trainers:,node,32405,32801,5,
liberty bay|temple~trainers:,node,32409,32805,5,
liberty bay|temple~trainers:,stand,32409,32806,5,
liberty bay|temple~trainers:,node,32409,32817,4,
liberty bay|temple~trainers:,node,32403,32817,4,
liberty bay|temple~trainers:,node,32398,32812,4,
liberty bay|temple~trainers:,stand,32398,32811,4,
liberty bay|temple~trainers:,stand,32397,32810,3,
liberty bay|temple~trainers:,stand,32397,32812,3,
liberty bay|temple~trainers:,stand,32400,32812,3,
liberty bay|temple~trainers:,node,32395,32815,2,
liberty bay|temple~trainers:,node,32395,32822,2,
liberty bay|temple~trainers:,stand,32395,32822,2,

# --- liberty bay|potions~trainers: (23 waypoints) ---
liberty bay|potions~trainers:,node,32352,32815,7,
liberty bay|potions~trainers:,node,32362,32815,7,
liberty bay|potions~trainers:,node,32373,32815,7,
liberty bay|potions~trainers:,node,32382,32814,7,
liberty bay|potions~trainers:,stand,32382,32815,7,
liberty bay|potions~trainers:,node,32387,32814,6,
liberty bay|potions~trainers:,node,32389,32808,6,
liberty bay|potions~trainers:,node,32391,32803,6,
liberty bay|potions~trainers:,stand,32391,32802,6,
liberty bay|potions~trainers:,node,32398,32801,5,
liberty bay|potions~trainers:,node,32405,32801,5,
liberty bay|potions~trainers:,node,32409,32805,5,
liberty bay|potions~trainers:,stand,32409,32806,5,
liberty bay|potions~trainers:,node,32409,32817,4,
liberty bay|potions~trainers:,node,32403,32817,4,
liberty bay|potions~trainers:,node,32398,32812,4,
liberty bay|potions~trainers:,stand,32398,32811,4,
liberty bay|potions~trainers:,stand,32397,32810,3,
liberty bay|potions~trainers:,stand,32397,32812,3,
liberty bay|potions~trainers:,stand,32400,32812,3,
liberty bay|potions~trainers:,node,32395,32815,2,
liberty bay|potions~trainers:,node,32395,32822,2,
liberty bay|potions~trainers:,stand,32395,32822,2,

# --- liberty bay|runes~trainers: (23 waypoints) ---
liberty bay|runes~trainers:,node,32352,32815,7,
liberty bay|runes~trainers:,node,32362,32815,7,
liberty bay|runes~trainers:,node,32373,32815,7,
liberty bay|runes~trainers:,node,32382,32814,7,
liberty bay|runes~trainers:,stand,32382,32815,7,
liberty bay|runes~trainers:,node,32387,32814,6,
liberty bay|runes~trainers:,node,32389,32808,6,
liberty bay|runes~trainers:,node,32391,32803,6,
liberty bay|runes~trainers:,stand,32391,32802,6,
liberty bay|runes~trainers:,node,32398,32801,5,
liberty bay|runes~trainers:,node,32405,32801,5,
liberty bay|runes~trainers:,node,32409,32805,5,
liberty bay|runes~trainers:,stand,32409,32806,5,
liberty bay|runes~trainers:,node,32409,32817,4,
liberty bay|runes~trainers:,node,32403,32817,4,
liberty bay|runes~trainers:,node,32398,32812,4,
liberty bay|runes~trainers:,stand,32398,32811,4,
liberty bay|runes~trainers:,stand,32397,32810,3,
liberty bay|runes~trainers:,stand,32397,32812,3,
liberty bay|runes~trainers:,stand,32400,32812,3,
liberty bay|runes~trainers:,node,32395,32815,2,
liberty bay|runes~trainers:,node,32395,32822,2,
liberty bay|runes~trainers:,stand,32395,32822,2,

# --- liberty bay|ammo~trainers: (31 waypoints) ---
liberty bay|ammo~trainers:,node,32300,32826,7,
