source_name,waypoint_type,pos_x,pos_y,pos_z,action_label

# --- ankrahmun|boat~boat: (1 waypoints) ---
ankrahmun|food~loot:,node,33132,32811,6,
ankrahmun|food~loot:,stand,33132,32811,6,

# --- ankrahmun|ammo~loot: (10 waypoints) ---
ankrahmun|ammo~loot:,node,33150,32810,4,
ankrahmun|ammo~loot:,stand,33149,32809,4,
ankrahmun|ammo~loot:,stand,33151,32809,5,
ankrahmun|ammo~loot:,node,33149,32811,6,
ankrahmun|ammo~loot:,node,33146,32811,6,
ankrahmun|ammo~loot:,stand,33145,32811,6,
ankrahmun|ammo~loot:,node,33139,32818,7,
ankrahmun|ammo~loot:,stand,33138,32818,7,
ankrahmun|ammo~loot:,node,33132,32811,6,
ankrahmun|ammo~loot:,stand,33132,32811,6,

# --- ankrahmun|trainers~loot: (13 waypoints) ---
ankrahmun|trainers~loot:,node,33167,32815,4,
ankrahmun|trainers~loot:,node,33160,32815,4,
ankrahmun|trainers~loot:,node,33154,32813,4,
ankrahmun|trainers~loot:,node,33150,32810,4,
ankrahmun|trainers~loot:,stand,33149,32809,4,
ankrahmun|trainers~loot:,stand,33151,32809,5,
ankrahmun|trainers~loot:,node,33149,32811,6,
ankrahmun|trainers~loot:,node,33146,32811,6,
ankrahmun|trainers~loot:,stand,33145,32811,6,
ankrahmun|trainers~loot:,node,33139,32818,7,
ankrahmun|trainers~loot:,stand,33138,32818,7,
ankrahmun|trainers~loot:,node,33132,32811,6,
ankrahmun|trainers~loot:,stand,33132,32811,6,

# --- ankrahmun|temple~loot: (19 waypoints) ---
ankrahmun|temple~loot:,node,33195,32851,8,
ankrahmun|temple~loot:,stand,33195,32850,8,
ankrahmun|temple~loot:,node,33196,32851,7,
ankrahmun|temple~loot:,node,33196,32859,7,
ankrahmun|temple~loot:,node,33187,32859,7,
ankrahmun|temple~loot:,node,33186,32853,7,
ankrahmun|temple~loot:,node,33186,32847,7,
ankrahmun|temple~loot:,node,33179,32847,7,
ankrahmun|temple~loot:,node,33171,32847,7,
ankrahmun|temple~loot:,node,33165,32845,7,
ankrahmun|temple~loot:,node,33164,32837,7,
ankrahmun|temple~loot:,node,33164,32830,7,
ankrahmun|temple~loot:,node,33157,32830,7,
ankrahmun|temple~loot:,node,33150,32830,7,
ankrahmun|temple~loot:,node,33142,32829,7,
ankrahmun|temple~loot:,node,33136,32827,7,
ankrahmun|temple~loot:,stand,33135,32826,7,
ankrahmun|temple~loot:,node,33132,32811,6,
ankrahmun|temple~loot:,stand,33132,32811,6,

# --- ankrahmun|west.gate~loot: (13 waypoints) ---
ankrahmun|west.gate~loot:,node,33087,32783,7,
ankrahmun|west.gate~loot:,stand,33087,32784,7,
ankrahmun|west.gate~loot:,stand,33087,32787,6,
ankrahmun|west.gate~loot:,node,33092,32793,7,
ankrahmun|west.gate~loot:,node,33098,32793,7,
ankrahmun|west.gate~loot:,node,33099,32801,7,
ankrahmun|west.gate~loot:,node,33099,32807,7,
ankrahmun|west.gate~loot:,node,33109,32808,7,
ankrahmun|west.gate~loot:,node,33119,32809,7,
ankrahmun|west.gate~loot:,node,33122,32817,7,
ankrahmun|west.gate~loot:,stand,33123,32817,7,
ankrahmun|west.gate~loot:,node,33132,32811,6,
ankrahmun|west.gate~loot:,stand,33132,32811,6,

# --- ankrahmun|east.gate~loot: (21 waypoints) ---
ankrahmun|east.gate~loot:,node,33240,32798,7,
ankrahmun|east.gate~loot:,stand,33240,32799,7,
ankrahmun|east.gate~loot:,stand,33239,32803,6,
ankrahmun|east.gate~loot:,node,33236,32810,7,
ankrahmun|east.gate~loot:,node,33231,32814,7,
ankrahmun|east.gate~loot:,node,33231,32820,7,
ankrahmun|east.gate~loot:,node,33223,32821,7,
ankrahmun|east.gate~loot:,node,33214,32821,7,
ankrahmun|east.gate~loot:,node,33205,32821,7,
ankrahmun|east.gate~loot:,node,33196,32821,7,
ankrahmun|east.gate~loot:,node,33187,32821,7,
ankrahmun|east.gate~loot:,node,33178,32824,7,
ankrahmun|east.gate~loot:,node,33172,32827,7,
ankrahmun|east.gate~loot:,node,33165,32828,7,
ankrahmun|east.gate~loot:,node,33157,32829,7,
ankrahmun|east.gate~loot:,node,33150,32829,7,
ankrahmun|east.gate~loot:,node,33142,32828,7,
ankrahmun|east.gate~loot:,node,33136,32827,7,
ankrahmun|east.gate~loot:,stand,33135,32826,7,
ankrahmun|east.gate~loot:,node,33132,32811,6,
ankrahmun|east.gate~loot:,stand,33132,32811,6,

# --- ankrahmun|north.gate~loot: (14 waypoints) ---
ankrahmun|north.gate~loot:,node,33153,32761,7,
ankrahmun|north.gate~loot:,stand,33153,32762,7,
ankrahmun|north.gate~loot:,stand,33153,32766,6,
ankrahmun|north.gate~loot:,node,33153,32773,7,
ankrahmun|north.gate~loot:,node,33153,32781,7,
ankrahmun|north.gate~loot:,node,33146,32781,7,
ankrahmun|north.gate~loot:,node,33139,32781,7,
ankrahmun|north.gate~loot:,node,33139,32788,7,
ankrahmun|north.gate~loot:,node,33139,32794,7,
ankrahmun|north.gate~loot:,node,33138,32800,7,
ankrahmun|north.gate~loot:,node,33134,32804,7,
ankrahmun|north.gate~loot:,stand,33134,32805,7,
ankrahmun|north.gate~loot:,node,33132,32811,6,
ankrahmun|north.gate~loot:,stand,33132,32811,6,

# --- ankrahmun|boat~ammo: (27 waypoints) ---
ankrahmun|boat~ammo:,node,33085,32883,6,
ankrahmun|boat~ammo:,node,33084,32878,6,
ankrahmun|boat~ammo:,stand,33084,32877,6,
ankrahmun|boat~ammo:,node,33088,32872,7,
ankrahmun|boat~ammo:,node,33090,32865,7,
ankrahmun|boat~ammo:,node,33090,32858,7,
ankrahmun|boat~ammo:,node,33090,32851,7,
ankrahmun|boat~ammo:,node,33098,32851,7,
ankrahmun|boat~ammo:,node,33107,32851,7,
ankrahmun|boat~ammo:,node,33114,32850,7,
ankrahmun|boat~ammo:,node,33115,32845,7,
ankrahmun|boat~ammo:,node,33116,32839,7,
ankrahmun|boat~ammo:,node,33116,32833,7,
ankrahmun|boat~ammo:,node,33123,32832,7,
ankrahmun|boat~ammo:,node,33130,32832,7,
ankrahmun|boat~ammo:,node,33137,32832,7,
ankrahmun|boat~ammo:,node,33141,32828,7,
ankrahmun|boat~ammo:,node,33142,32822,7,
ankrahmun|boat~ammo:,node,33143,32816,7,
ankrahmun|boat~ammo:,node,33144,32811,7,
ankrahmun|boat~ammo:,stand,33145,32811,7,
ankrahmun|boat~ammo:,node,33150,32811,6,
ankrahmun|boat~ammo:,stand,33151,32809,6,
ankrahmun|boat~ammo:,stand,33149,32809,5,
ankrahmun|boat~ammo:,node,33152,32811,4,
ankrahmun|boat~ammo:,node,33156,32812,4,
ankrahmun|boat~ammo:,stand,33156,32812,4,

# --- ankrahmun|depot~ammo: (15 waypoints) ---
ankrahmun|depot~ammo:,node,33127,32837,7,
ankrahmun|depot~ammo:,node,33127,32832,7,
ankrahmun|depot~ammo:,node,33132,32832,7,
ankrahmun|depot~ammo:,node,33137,32832,7,
ankrahmun|depot~ammo:,node,33141,32828,7,
ankrahmun|depot~ammo:,node,33142,32822,7,
ankrahmun|depot~ammo:,node,33143,32816,7,
ankrahmun|depot~ammo:,node,33144,32811,7,
ankrahmun|depot~ammo:,stand,33145,32811,7,
ankrahmun|depot~ammo:,node,33150,32811,6,
ankrahmun|depot~ammo:,stand,33151,32809,6,
ankrahmun|depot~ammo:,stand,33149,32809,5,
ankrahmun|depot~ammo:,node,33152,32811,4,
ankrahmun|depot~ammo:,node,33156,32812,4,
ankrahmun|depot~ammo:,stand,33156,32812,4,

# --- ankrahmun|potions~ammo: (11 waypoints) ---
ankrahmun|potions~ammo:,stand,33131,32816,5,
ankrahmun|potions~ammo:,node,33137,32816,6,
ankrahmun|potions~ammo:,stand,33138,32816,6,
ankrahmun|potions~ammo:,node,33144,32811,7,
ankrahmun|potions~ammo:,stand,33145,32811,7,
ankrahmun|potions~ammo:,node,33150,32811,6,
ankrahmun|potions~ammo:,stand,33151,32809,6,
ankrahmun|potions~ammo:,stand,33149,32809,5,
ankrahmun|potions~ammo:,node,33152,32811,4,
ankrahmun|potions~ammo:,node,33156,32812,4,
ankrahmun|potions~ammo:,stand,33156,32812,4,

# --- ankrahmun|runes~ammo: (11 waypoints) ---
ankrahmun|runes~ammo:,stand,33131,32816,5,
ankrahmun|runes~ammo:,node,33137,32816,6,
ankrahmun|runes~ammo:,stand,33138,32816,6,
ankrahmun|runes~ammo:,node,33144,32811,7,
ankrahmun|runes~ammo:,stand,33145,32811,7,
ankrahmun|runes~ammo:,node,33150,32811,6,
ankrahmun|runes~ammo:,stand,33151,32809,6,
ankrahmun|runes~ammo:,stand,33149,32809,5,
ankrahmun|runes~ammo:,node,33152,32811,4,
ankrahmun|runes~ammo:,node,33156,32812,4,
ankrahmun|runes~ammo:,stand,33156,32812,4,

# --- ankrahmun|bank~ammo: (10 waypoints) ---
ankrahmun|bank~ammo:,node,33137,32816,6,
ankrahmun|bank~ammo:,stand,33138,32816,6,
ankrahmun|bank~ammo:,node,33144,32811,7,
ankrahmun|bank~ammo:,stand,33145,32811,7,
ankrahmun|bank~ammo:,node,33150,32811,6,
ankrahmun|bank~ammo:,stand,33151,32809,6,
ankrahmun|bank~ammo:,stand,33149,32809,5,
ankrahmun|bank~ammo:,node,33152,32811,4,
ankrahmun|bank~ammo:,node,33156,32812,4,
ankrahmun|bank~ammo:,stand,33156,32812,4,

# --- ankrahmun|loot~ammo: (10 waypoints) ---
ankrahmun|loot~ammo:,node,33137,32813,6,
ankrahmun|loot~ammo:,stand,33138,32813,6,
ankrahmun|loot~ammo:,node,33144,32811,7,
ankrahmun|loot~ammo:,stand,33145,32811,7,
ankrahmun|loot~ammo:,node,33150,32811,6,
ankrahmun|loot~ammo:,stand,33151,32809,6,
ankrahmun|loot~ammo:,stand,33149,32809,5,
ankrahmun|loot~ammo:,node,33152,32811,4,
ankrahmun|loot~ammo:,node,33156,32812,4,
ankrahmun|loot~ammo:,stand,33156,32812,4,

# --- ankrahmun|food~ammo: (11 waypoints) ---
ankrahmun|food~ammo:,node,33132,32818,6,
ankrahmun|food~ammo:,node,33137,32816,6,
ankrahmun|food~ammo:,stand,33138,32816,6,
ankrahmun|food~ammo:,node,33144,32811,7,
ankrahmun|food~ammo:,stand,33145,32811,7,
ankrahmun|food~ammo:,node,33150,32811,6,
ankrahmun|food~ammo:,stand,33151,32809,6,
ankrahmun|food~ammo:,stand,33149,32809,5,
ankrahmun|food~ammo:,node,33152,32811,4,
ankrahmun|food~ammo:,node,33156,32812,4,
ankrahmun|food~ammo:,stand,33156,32812,4,

# --- ankrahmun|ammo~ammo: (2 waypoints) ---
ankrahmun|ammo~ammo:,node,33156,32812,4,
ankrahmun|ammo~ammo:,stand,33156,32812,4,

# --- ankrahmun|trainers~ammo: (4 waypoints) ---
ankrahmun|trainers~ammo:,node,33167,32815,4,
ankrahmun|trainers~ammo:,node,33161,32815,4,
ankrahmun|trainers~ammo:,node,33156,32812,4,
ankrahmun|trainers~ammo:,stand,33156,32812,4,

# --- ankrahmun|temple~ammo: (20 waypoints) ---
ankrahmun|temple~ammo:,node,33195,32851,8,
ankrahmun|temple~ammo:,stand,33195,32850,8,
ankrahmun|temple~ammo:,node,33196,32851,7,
ankrahmun|temple~ammo:,node,33196,32859,7,
ankrahmun|temple~ammo:,node,33187,32859,7,
ankrahmun|temple~ammo:,node,33187,32853,7,
ankrahmun|temple~ammo:,node,33185,32847,7,
ankrahmun|temple~ammo:,node,33183,32838,7,
ankrahmun|temple~ammo:,node,33183,32828,7,
ankrahmun|temple~ammo:,node,33175,32821,7,
ankrahmun|temple~ammo:,stand,33174,32821,7,
ankrahmun|temple~ammo:,node,33169,32819,6,
ankrahmun|temple~ammo:,node,33167,32813,6,
ankrahmun|temple~ammo:,node,33159,32812,6,
ankrahmun|temple~ammo:,node,33152,32810,6,
ankrahmun|temple~ammo:,stand,33151,32809,6,
ankrahmun|temple~ammo:,stand,33149,32809,5,
ankrahmun|temple~ammo:,node,33152,32811,4,
ankrahmun|temple~ammo:,node,33156,32812,4,
ankrahmun|temple~ammo:,stand,33156,32812,4,

# --- ankrahmun|west.gate~ammo: (20 waypoints) ---
ankrahmun|west.gate~ammo:,node,33087,32783,7,
ankrahmun|west.gate~ammo:,stand,33087,32784,7,
ankrahmun|west.gate~ammo:,stand,33087,32787,6,
ankrahmun|west.gate~ammo:,node,33092,32793,7,
ankrahmun|west.gate~ammo:,node,33098,32793,7,
ankrahmun|west.gate~ammo:,node,33099,32800,7,
ankrahmun|west.gate~ammo:,node,33100,32806,7,
ankrahmun|west.gate~ammo:,node,33107,32808,7,
ankrahmun|west.gate~ammo:,node,33117,32808,7,
ankrahmun|west.gate~ammo:,node,33121,32803,7,
ankrahmun|west.gate~ammo:,node,33130,32803,7,
ankrahmun|west.gate~ammo:,node,33140,32803,7,
ankrahmun|west.gate~ammo:,node,33144,32811,7,
ankrahmun|west.gate~ammo:,stand,33145,32811,7,
ankrahmun|west.gate~ammo:,node,33150,32811,6,
ankrahmun|west.gate~ammo:,stand,33151,32809,6,
ankrahmun|west.gate~ammo:,stand,33149,32809,5,
ankrahmun|west.gate~ammo:,node,33152,32811,4,
ankrahmun|west.gate~ammo:,node,33156,32812,4,
ankrahmun|west.gate~ammo:,stand,33156,32812,4,

# --- ankrahmun|east.gate~ammo: (21 waypoints) ---
ankrahmun|east.gate~ammo:,node,33240,32798,7,
ankrahmun|east.gate~ammo:,stand,33240,32799,7,
ankrahmun|east.gate~ammo:,stand,33239,32803,6,
ankrahmun|east.gate~ammo:,node,33235,32810,7,
ankrahmun|east.gate~ammo:,node,33231,32813,7,
ankrahmun|east.gate~ammo:,node,33231,32820,7,
ankrahmun|east.gate~ammo:,node,33222,32820,7,
ankrahmun|east.gate~ammo:,node,33211,32820,7,
ankrahmun|east.gate~ammo:,node,33199,32820,7,
ankrahmun|east.gate~ammo:,node,33188,32820,7,
ankrahmun|east.gate~ammo:,node,33175,32821,7,
ankrahmun|east.gate~ammo:,stand,33174,32821,7,
ankrahmun|east.gate~ammo:,node,33169,32819,6,
ankrahmun|east.gate~ammo:,node,33167,32813,6,
ankrahmun|east.gate~ammo:,node,33159,32812,6,
ankrahmun|east.gate~ammo:,node,33152,32810,6,
ankrahmun|east.gate~ammo:,stand,33151,32809,6,
ankrahmun|east.gate~ammo:,stand,33149,32809,5,
ankrahmun|east.gate~ammo:,node,33152,32811,4,
ankrahmun|east.gate~ammo:,node,33156,32812,4,
ankrahmun|east.gate~ammo:,stand,33156,32812,4,

# --- ankrahmun|north.gate~ammo: (17 waypoints) ---
ankrahmun|north.gate~ammo:,node,33153,32761,7,
ankrahmun|north.gate~ammo:,stand,33153,32762,7,
ankrahmun|north.gate~ammo:,stand,33153,32766,6,
ankrahmun|north.gate~ammo:,node,33153,32773,7,
ankrahmun|north.gate~ammo:,node,33153,32781,7,
ankrahmun|north.gate~ammo:,node,33160,32781,7,
ankrahmun|north.gate~ammo:,node,33160,32788,7,
ankrahmun|north.gate~ammo:,node,33160,32797,7,
ankrahmun|north.gate~ammo:,node,33160,32804,7,
ankrahmun|north.gate~ammo:,node,33153,32805,7,
ankrahmun|north.gate~ammo:,stand,33153,32806,7,
ankrahmun|north.gate~ammo:,node,33152,32810,6,
ankrahmun|north.gate~ammo:,stand,33151,32809,6,
ankrahmun|north.gate~ammo:,stand,33149,32809,5,
ankrahmun|north.gate~ammo:,node,33152,32811,4,
ankrahmun|north.gate~ammo:,node,33156,32812,4,
ankrahmun|north.gate~ammo:,stand,33156,32812,4,

# --- ankrahmun|boat~trainers: (29 waypoints) ---
ankrahmun|boat~trainers:,node,33085,32883,6,
ankrahmun|boat~trainers:,node,33084,32878,6,
ankrahmun|boat~trainers:,stand,33084,32877,6,
ankrahmun|boat~trainers:,node,33088,32872,7,
ankrahmun|boat~trainers:,node,33090,32865,7,
ankrahmun|boat~trainers:,node,33090,32858,7,
ankrahmun|boat~trainers:,node,33090,32851,7,
ankrahmun|boat~trainers:,node,33098,32851,7,
ankrahmun|boat~trainers:,node,33107,32851,7,
ankrahmun|boat~trainers:,node,33114,32850,7,
ankrahmun|boat~trainers:,node,33115,32845,7,
ankrahmun|boat~trainers:,node,33116,32839,7,
ankrahmun|boat~trainers:,node,33116,32833,7,
ankrahmun|boat~trainers:,node,33123,32832,7,
ankrahmun|boat~trainers:,node,33130,32832,7,
ankrahmun|boat~trainers:,node,33137,32832,7,
ankrahmun|boat~trainers:,node,33141,32828,7,
ankrahmun|boat~trainers:,node,33142,32822,7,
ankrahmun|boat~trainers:,node,33143,32816,7,
ankrahmun|boat~trainers:,node,33144,32811,7,
ankrahmun|boat~trainers:,stand,33145,32811,7,
ankrahmun|boat~trainers:,node,33150,32811,6,
ankrahmun|boat~trainers:,stand,33151,32809,6,
ankrahmun|boat~trainers:,stand,33149,32809,5,
ankrahmun|boat~trainers:,node,33152,32811,4,
ankrahmun|boat~trainers:,node,33161,32815,4,
ankrahmun|boat~trainers:,node,33167,32815,4,
ankrahmun|boat~trainers:,node,33167,32811,4,
ankrahmun|boat~trainers:,stand,33167,32811,4,

# --- ankrahmun|depot~trainers: (17 waypoints) ---
ankrahmun|depot~trainers:,node,33127,32837,7,
ankrahmun|depot~trainers:,node,33127,32832,7,
ankrahmun|depot~trainers:,node,33132,32832,7,
ankrahmun|depot~trainers:,node,33137,32832,7,
ankrahmun|depot~trainers:,node,33141,32828,7,
ankrahmun|depot~trainers:,node,33142,32822,7,
ankrahmun|depot~trainers:,node,33143,32816,7,
ankrahmun|depot~trainers:,node,33144,32811,7,
ankrahmun|depot~trainers:,stand,33145,32811,7,
ankrahmun|depot~trainers:,node,33150,32811,6,
ankrahmun|depot~trainers:,stand,33151,32809,6,
ankrahmun|depot~trainers:,stand,33149,32809,5,
ankrahmun|depot~trainers:,node,33152,32811,4,
ankrahmun|depot~trainers:,node,33161,32815,4,
ankrahmun|depot~trainers:,node,33167,32815,4,
ankrahmun|depot~trainers:,node,33167,32811,4,
ankrahmun|depot~trainers:,stand,33167,32811,4,

# --- ankrahmun|potions~trainers: (13 waypoints) ---
ankrahmun|potions~trainers:,stand,33131,32816,5,
ankrahmun|potions~trainers:,node,33137,32816,6,
ankrahmun|potions~trainers:,stand,33138,32816,6,
ankrahmun|potions~trainers:,node,33144,32811,7,
ankrahmun|potions~trainers:,stand,33145,32811,7,
ankrahmun|potions~trainers:,node,33150,32811,6,
ankrahmun|potions~trainers:,stand,33151,32809,6,
ankrahmun|potions~trainers:,stand,33149,32809,5,
ankrahmun|potions~trainers:,node,33152,32811,4,
ankrahmun|potions~trainers:,node,33161,32815,4,
ankrahmun|potions~trainers:,node,33167,32815,4,
ankrahmun|potions~trainers:,node,33167,32811,4,
ankrahmun|potions~trainers:,stand,33167,32811,4,

# --- ankrahmun|runes~trainers: (13 waypoints) ---
ankrahmun|runes~trainers:,stand,33131,32816,5,
ankrahmun|runes~trainers:,node,33137,32816,6,
ankrahmun|runes~trainers:,stand,33138,32816,6,
ankrahmun|runes~trainers:,node,33144,32811,7,
ankrahmun|runes~trainers:,stand,33145,32811,7,
ankrahmun|runes~trainers:,node,33150,32811,6,
ankrahmun|runes~trainers:,stand,33151,32809,6,
ankrahmun|runes~trainers:,stand,33149,32809,5,
ankrahmun|runes~trainers:,node,33152,32811,4,
ankrahmun|runes~trainers:,node,33161,32815,4,
ankrahmun|runes~trainers:,node,33167,32815,4,
ankrahmun|runes~trainers:,node,33167,32811,4,
ankrahmun|runes~trainers:,stand,33167,32811,4,

# --- ankrahmun|bank~trainers: (12 waypoints) ---
ankrahmun|bank~trainers:,node,33137,32816,6,
ankrahmun|bank~trainers:,stand,33138,32816,6,
ankrahmun|bank~trainers:,node,33144,32811,7,
ankrahmun|bank~trainers:,stand,33145,32811,7,
ankrahmun|bank~trainers:,node,33150,32811,6,
ankrahmun|bank~trainers:,stand,33151,32809,6,
ankrahmun|bank~trainers:,stand,33149,32809,5,
ankrahmun|bank~trainers:,node,33152,32811,4,
ankrahmun|bank~trainers:,node,33161,32815,4,
ankrahmun|bank~trainers:,node,33167,32815,4,
ankrahmun|bank~trainers:,node,33167,32811,4,
ankrahmun|bank~trainers:,stand,33167,32811,4,

# --- ankrahmun|loot~trainers: (12 waypoints) ---
ankrahmun|loot~trainers:,node,33137,32813,6,
ankrahmun|loot~trainers:,stand,33138,32813,6,
ankrahmun|loot~trainers:,node,33144,32811,7,
ankrahmun|loot~trainers:,stand,33145,32811,7,
ankrahmun|loot~trainers:,node,33150,32811,6,
ankrahmun|loot~trainers:,stand,33151,32809,6,
ankrahmun|loot~trainers:,stand,33149,32809,5,
ankrahmun|loot~trainers:,node,33152,32811,4,
ankrahmun|loot~trainers:,node,33161,32815,4,
ankrahmun|loot~trainers:,node,33167,32815,4,
ankrahmun|loot~trainers:,node,33167,32811,4,
ankrahmun|loot~trainers:,stand,33167,32811,4,

# --- ankrahmun|food~trainers: (13 waypoints) ---
ankrahmun|food~trainers:,node,33132,32818,6,
ankrahmun|food~trainers:,node,33137,32816,6,
ankrahmun|food~trainers:,stand,33138,32816,6,
ankrahmun|food~trainers:,node,33144,32811,7,
ankrahmun|food~trainers:,stand,33145,32811,7,
ankrahmun|food~trainers:,node,33150,32811,6,
ankrahmun|food~trainers:,stand,33151,32809,6,
ankrahmun|food~trainers:,stand,33149,32809,5,
ankrahmun|food~trainers:,node,33152,32811,4,
ankrahmun|food~trainers:,node,33161,32815,4,
ankrahmun|food~trainers:,node,33167,32815,4,
ankrahmun|food~trainers:,node,33167,32811,4,
ankrahmun|food~trainers:,stand,33167,32811,4,

# --- ankrahmun|ammo~trainers: (4 waypoints) ---
ankrahmun|ammo~trainers:,node,33161,32815,4,
ankrahmun|ammo~trainers:,node,33167,32815,4,
ankrahmun|ammo~trainers:,node,33167,32811,4,
ankrahmun|ammo~trainers:,stand,33167,32811,4,

# --- ankrahmun|trainers~trainers: (2 waypoints) ---
ankrahmun|trainers~trainers:,node,33167,32811,4,
ankrahmun|trainers~trainers:,stand,33167,32811,4,

# --- ankrahmun|temple~trainers: (22 waypoints) ---
ankrahmun|temple~trainers:,node,33195,32851,8,
ankrahmun|temple~trainers:,stand,33195,32850,8,
ankrahmun|temple~trainers:,node,33196,32851,7,
ankrahmun|temple~trainers:,node,33196,32859,7,
ankrahmun|temple~trainers:,node,33187,32859,7,
ankrahmun|temple~trainers:,node,33187,32853,7,
ankrahmun|temple~trainers:,node,33185,32847,7,
ankrahmun|temple~trainers:,node,33183,32838,7,
ankrahmun|temple~trainers:,node,33183,32828,7,
ankrahmun|temple~trainers:,node,33175,32821,7,
ankrahmun|temple~trainers:,stand,33174,32821,7,
ankrahmun|temple~trainers:,node,33169,32819,6,
ankrahmun|temple~trainers:,node,33167,32813,6,
ankrahmun|temple~trainers:,node,33159,32812,6,
ankrahmun|temple~trainers:,node,33152,32810,6,
ankrahmun|temple~trainers:,stand,33151,32809,6,
ankrahmun|temple~trainers:,stand,33149,32809,5,
ankrahmun|temple~trainers:,node,33152,32811,4,
ankrahmun|temple~trainers:,node,33161,32815,4,
ankrahmun|temple~trainers:,node,33167,32815,4,
ankrahmun|temple~trainers:,node,33167,32811,4,
ankrahmun|temple~trainers:,stand,33167,32811,4,

# --- ankrahmun|west.gate~trainers: (22 waypoints) ---
ankrahmun|west.gate~trainers:,node,33087,32783,7,
ankrahmun|west.gate~trainers:,stand,33087,32784,7,
ankrahmun|west.gate~trainers:,stand,33087,32787,6,
ankrahmun|west.gate~trainers:,node,33092,32793,7,
ankrahmun|west.gate~trainers:,node,33098,32793,7,
ankrahmun|west.gate~trainers:,node,33099,32800,7,
ankrahmun|west.gate~trainers:,node,33100,32806,7,
ankrahmun|west.gate~trainers:,node,33107,32808,7,
ankrahmun|west.gate~trainers:,node,33117,32808,7,
ankrahmun|west.gate~trainers:,node,33121,32803,7,
ankrahmun|west.gate~trainers:,node,33130,32803,7,
ankrahmun|west.gate~trainers:,node,33140,32803,7,
ankrahmun|west.gate~trainers:,node,33144,32811,7,
ankrahmun|west.gate~trainers:,stand,33145,32811,7,
ankrahmun|west.gate~trainers:,node,33150,32811,6,
ankrahmun|west.gate~trainers:,stand,33151,32809,6,
ankrahmun|west.gate~trainers:,stand,33149,32809,5,
ankrahmun|west.gate~trainers:,node,33152,32811,4,
ankrahmun|west.gate~trainers:,node,33161,32815,4,
ankrahmun|west.gate~trainers:,node,33167,32815,4,
ankrahmun|west.gate~trainers:,node,33167,32811,4,
ankrahmun|west.gate~trainers:,stand,33167,32811,4,

# --- ankrahmun|east.gate~trainers: (23 waypoints) ---
ankrahmun|east.gate~trainers:,node,33240,32798,7,
ankrahmun|east.gate~trainers:,stand,33240,32799,7,
ankrahmun|east.gate~trainers:,stand,33239,32803,6,
ankrahmun|east.gate~trainers:,node,33235,32810,7,
ankrahmun|east.gate~trainers:,node,33231,32813,7,
ankrahmun|east.gate~trainers:,node,33231,32820,7,
ankrahmun|east.gate~trainers:,node,33222,32820,7,
ankrahmun|east.gate~trainers:,node,33211,32820,7,
ankrahmun|east.gate~trainers:,node,33199,32820,7,
ankrahmun|east.gate~trainers:,node,33188,32820,7,
ankrahmun|east.gate~trainers:,node,33175,32821,7,
ankrahmun|east.gate~trainers:,stand,33174,32821,7,
ankrahmun|east.gate~trainers:,node,33169,32819,6,
ankrahmun|east.gate~trainers:,node,33167,32813,6,
ankrahmun|east.gate~trainers:,node,33159,32812,6,
ankrahmun|east.gate~trainers:,node,33152,32810,6,
ankrahmun|east.gate~trainers:,stand,33151,32809,6,
ankrahmun|east.gate~trainers:,stand,33149,32809,5,
ankrahmun|east.gate~trainers:,node,33152,32811,4,
ankrahmun|east.gate~trainers:,node,33161,32815,4,
ankrahmun|east.gate~trainers:,node,33167,32815,4,
ankrahmun|east.gate~trainers:,node,33167,32811,4,
ankrahmun|east.gate~trainers:,stand,33167,32811,4,

# --- ankrahmun|north.gate~trainers: (19 waypoints) ---
ankrahmun|north.gate~trainers:,node,33153,32761,7,
ankrahmun|north.gate~trainers:,stand,33153,32762,7,
ankrahmun|north.gate~trainers:,stand,33153,32766,6,
ankrahmun|north.gate~trainers:,node,33153,32773,7,
ankrahmun|north.gate~trainers:,node,33153,32781,7,
ankrahmun|north.gate~trainers:,node,33160,32781,7,
ankrahmun|north.gate~trainers:,node,33160,32788,7,
ankrahmun|north.gate~trainers:,node,33160,32797,7,
ankrahmun|north.gate~trainers:,node,33160,32804,7,
ankrahmun|north.gate~trainers:,node,33153,32805,7,
ankrahmun|north.gate~trainers:,stand,33153,32806,7,
ankrahmun|north.gate~trainers:,node,33152,32810,6,
ankrahmun|north.gate~trainers:,stand,33151,32809,6,
ankrahmun|north.gate~trainers:,stand,33149,32809,5,
ankrahmun|north.gate~trainers:,node,33152,32811,4,
ankrahmun|north.gate~trainers:,node,33161,32815,4,
ankrahmun|north.gate~trainers:,node,33167,32815,4,
ankrahmun|north.gate~trainers:,node,33167,32811,4,
ankrahmun|north.gate~trainers:,stand,33167,32811,4,

# --- ankrahmun|boat~temple: (29 waypoints) ---
ankrahmun|boat~temple:,node,33085,32883,6,
ankrahmun|boat~temple:,node,33085,32878,6,
ankrahmun|boat~temple:,stand,33084,32877,6,
ankrahmun|boat~temple:,node,33088,32872,7,
ankrahmun|boat~temple:,node,33089,32865,7,
ankrahmun|boat~temple:,node,33090,32857,7,
ankrahmun|boat~temple:,node,33090,32851,7,
ankrahmun|boat~temple:,node,33098,32851,7,
ankrahmun|boat~temple:,node,33106,32851,7,
ankrahmun|boat~temple:,node,33113,32852,7,
ankrahmun|boat~temple:,node,33117,32855,7,
